"Plot Title: 1283023 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
117,10/23/15 12:51:02.169 PM,21.28,,,,
118,10/23/15 12:51:03.169 PM,20.95,,,,
119,10/23/15 12:51:04.169 PM,21.28,,,,
120,10/23/15 12:51:05.169 PM,21.28,,,,
121,10/23/15 12:51:06.169 PM,21.28,,,,
122,10/23/15 12:51:07.169 PM,21.28,,,,
123,10/23/15 12:51:08.169 PM,21.28,,,,
124,10/23/15 12:51:09.169 PM,20.95,,,,
125,10/23/15 12:51:10.169 PM,21.28,,,,
126,10/23/15 12:51:11.169 PM,20.95,,,,
127,10/23/15 12:51:12.169 PM,21.28,,,,
128,10/23/15 12:51:13.169 PM,21.28,,,,
129,10/23/15 12:51:14.169 PM,20.95,,,,
130,10/23/15 12:51:15.169 PM,21.28,,,,
131,10/23/15 12:51:16.169 PM,20.95,,,,
132,10/23/15 12:51:17.169 PM,20.95,,,,
133,10/23/15 12:51:18.169 PM,20.95,,,,
134,10/23/15 12:51:19.169 PM,20.95,,,,
135,10/23/15 12:51:20.169 PM,20.95,,,,
136,10/23/15 12:51:21.169 PM,20.95,,,,
137,10/23/15 12:51:22.169 PM,20.95,,,,
138,10/23/15 12:51:23.169 PM,20.95,,,,
139,10/23/15 12:51:24.169 PM,20.95,,,,
140,10/23/15 12:51:25.169 PM,20.95,,,,
141,10/23/15 12:51:26.169 PM,21.28,,,,
142,10/23/15 12:51:27.169 PM,20.95,,,,
143,10/23/15 12:51:28.169 PM,21.28,,,,
144,10/23/15 12:51:29.169 PM,20.95,,,,
145,10/23/15 12:51:30.169 PM,21.28,,,,
146,10/23/15 12:51:31.169 PM,21.28,,,,
147,10/23/15 12:51:32.169 PM,20.95,,,,
148,10/23/15 12:51:33.169 PM,21.28,,,,
149,10/23/15 12:51:34.169 PM,21.28,,,,
150,10/23/15 12:51:35.169 PM,21.28,,,,
151,10/23/15 12:51:36.169 PM,20.95,,,,
152,10/23/15 12:51:37.169 PM,21.28,,,,
153,10/23/15 12:51:38.169 PM,21.28,,,,
154,10/23/15 12:51:39.169 PM,20.95,,,,
155,10/23/15 12:51:40.169 PM,21.28,,,,
156,10/23/15 12:51:41.169 PM,21.28,,,,
157,10/23/15 12:51:42.169 PM,21.28,,,,
158,10/23/15 12:51:43.169 PM,21.28,,,,
159,10/23/15 12:51:44.169 PM,21.28,,,,
160,10/23/15 12:51:45.169 PM,20.95,,,,
161,10/23/15 12:51:46.169 PM,21.28,,,,
162,10/23/15 12:51:47.169 PM,21.28,,,,
163,10/23/15 12:51:48.169 PM,21.28,,,,
164,10/23/15 12:51:49.169 PM,21.28,,,,
165,10/23/15 12:51:50.169 PM,21.28,,,,
166,10/23/15 12:51:51.169 PM,21.28,,,,
167,10/23/15 12:51:52.169 PM,21.28,,,,
168,10/23/15 12:51:53.169 PM,21.28,,,,
169,10/23/15 12:51:54.169 PM,21.28,,,,
170,10/23/15 12:51:55.169 PM,21.28,,,,
171,10/23/15 12:51:56.169 PM,20.95,,,,
172,10/23/15 12:51:57.169 PM,21.28,,,,
173,10/23/15 12:51:58.169 PM,20.95,,,,
174,10/23/15 12:51:59.169 PM,21.28,,,,
175,10/23/15 12:52:00.169 PM,21.28,,,,
176,10/23/15 12:52:01.169 PM,21.28,,,,
177,10/23/15 12:52:02.169 PM,21.28,,,,
178,10/23/15 12:52:03.169 PM,21.28,,,,
179,10/23/15 12:52:04.169 PM,21.28,,,,
180,10/23/15 12:52:05.169 PM,21.28,,,,
181,10/23/15 12:52:06.169 PM,21.28,,,,
182,10/23/15 12:52:07.169 PM,21.28,,,,
183,10/23/15 12:52:08.169 PM,21.28,,,,
184,10/23/15 12:52:09.169 PM,21.28,,,,
185,10/23/15 12:52:10.169 PM,21.28,,,,
186,10/23/15 12:52:11.169 PM,21.28,,,,
187,10/23/15 12:52:12.169 PM,21.28,,,,
188,10/23/15 12:52:13.169 PM,21.28,,,,
189,10/23/15 12:52:14.169 PM,21.28,,,,
190,10/23/15 12:52:15.169 PM,21.28,,,,
191,10/23/15 12:52:16.169 PM,21.28,,,,
192,10/23/15 12:52:17.169 PM,21.28,,,,
193,10/23/15 12:52:18.169 PM,21.28,,,,
194,10/23/15 12:52:19.169 PM,21.28,,,,
195,10/23/15 12:52:20.169 PM,21.28,,,,
196,10/23/15 12:52:21.169 PM,21.28,,,,
197,10/23/15 12:52:22.169 PM,21.28,,,,
198,10/23/15 12:52:23.169 PM,21.28,,,,
199,10/23/15 12:52:24.169 PM,21.28,,,,
200,10/23/15 12:52:25.169 PM,21.28,,,,
201,10/23/15 12:52:26.169 PM,21.28,,,,
202,10/23/15 12:52:27.169 PM,21.28,,,,
203,10/23/15 12:52:28.169 PM,21.28,,,,
204,10/23/15 12:52:29.169 PM,21.28,,,,
205,10/23/15 12:52:30.169 PM,21.28,,,,
206,10/23/15 12:52:31.169 PM,21.28,,,,
207,10/23/15 12:52:32.169 PM,21.28,,,,
208,10/23/15 12:52:33.169 PM,21.28,,,,
209,10/23/15 12:52:34.169 PM,21.28,,,,
210,10/23/15 12:52:35.169 PM,21.28,,,,
211,10/23/15 12:52:36.169 PM,21.28,,,,
212,10/23/15 12:52:37.169 PM,21.28,,,,
213,10/23/15 12:52:38.169 PM,21.28,,,,
214,10/23/15 12:52:39.169 PM,21.28,,,,
215,10/23/15 12:52:40.169 PM,21.28,,,,
216,10/23/15 12:52:41.169 PM,21.28,,,,
217,10/23/15 12:52:42.169 PM,21.28,,,,
218,10/23/15 12:52:43.169 PM,21.28,,,,
219,10/23/15 12:52:44.169 PM,21.28,,,,
220,10/23/15 12:52:45.169 PM,21.28,,,,
221,10/23/15 12:52:46.169 PM,21.28,,,,
222,10/23/15 12:52:47.169 PM,21.28,,,,
223,10/23/15 12:52:48.169 PM,21.28,,,,
224,10/23/15 12:52:49.169 PM,21.28,,,,
225,10/23/15 12:52:50.169 PM,21.28,,,,
226,10/23/15 12:52:51.169 PM,21.28,,,,
227,10/23/15 12:52:52.169 PM,21.28,,,,
228,10/23/15 12:52:53.169 PM,21.28,,,,
229,10/23/15 12:52:54.169 PM,21.28,,,,
230,10/23/15 12:52:55.169 PM,21.28,,,,
231,10/23/15 12:52:56.169 PM,21.28,,,,
232,10/23/15 12:52:57.169 PM,21.28,,,,
233,10/23/15 12:52:58.169 PM,21.28,,,,
234,10/23/15 12:52:59.169 PM,21.28,,,,
235,10/23/15 12:53:00.169 PM,21.28,,,,
236,10/23/15 12:53:01.169 PM,21.28,,,,
237,10/23/15 12:53:02.169 PM,21.28,,,,
238,10/23/15 12:53:03.169 PM,21.28,,,,
239,10/23/15 12:53:04.169 PM,21.28,,,,
240,10/23/15 12:53:05.169 PM,21.28,,,,
241,10/23/15 12:53:06.169 PM,21.28,,,,
242,10/23/15 12:53:07.169 PM,21.28,,,,
243,10/23/15 12:53:08.169 PM,21.28,,,,
