"Plot Title: 2247366 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
117,10/23/15 12:50:00.143 PM,20.95,,,,
118,10/23/15 12:50:01.143 PM,20.95,,,,
119,10/23/15 12:50:02.143 PM,20.95,,,,
120,10/23/15 12:50:03.143 PM,20.95,,,,
121,10/23/15 12:50:04.143 PM,20.95,,,,
122,10/23/15 12:50:05.143 PM,20.95,,,,
123,10/23/15 12:50:06.143 PM,20.95,,,,
124,10/23/15 12:50:07.143 PM,20.95,,,,
125,10/23/15 12:50:08.143 PM,20.95,,,,
126,10/23/15 12:50:09.143 PM,20.95,,,,
127,10/23/15 12:50:10.143 PM,20.95,,,,
128,10/23/15 12:50:11.143 PM,20.95,,,,
129,10/23/15 12:50:12.143 PM,20.95,,,,
130,10/23/15 12:50:13.143 PM,20.61,,,,
131,10/23/15 12:50:14.143 PM,20.95,,,,
132,10/23/15 12:50:15.143 PM,20.95,,,,
133,10/23/15 12:50:16.143 PM,20.95,,,,
134,10/23/15 12:50:17.143 PM,20.95,,,,
135,10/23/15 12:50:18.143 PM,20.61,,,,
136,10/23/15 12:50:19.143 PM,20.95,,,,
137,10/23/15 12:50:20.143 PM,20.95,,,,
138,10/23/15 12:50:21.143 PM,20.95,,,,
139,10/23/15 12:50:22.143 PM,20.95,,,,
140,10/23/15 12:50:23.143 PM,20.95,,,,
141,10/23/15 12:50:24.143 PM,20.95,,,,
142,10/23/15 12:50:25.143 PM,20.95,,,,
143,10/23/15 12:50:26.143 PM,20.95,,,,
144,10/23/15 12:50:27.143 PM,20.95,,,,
145,10/23/15 12:50:28.143 PM,20.61,,,,
146,10/23/15 12:50:29.143 PM,20.95,,,,
147,10/23/15 12:50:30.143 PM,20.95,,,,
148,10/23/15 12:50:31.143 PM,20.95,,,,
149,10/23/15 12:50:32.143 PM,20.95,,,,
150,10/23/15 12:50:33.143 PM,20.95,,,,
151,10/23/15 12:50:34.143 PM,20.95,,,,
152,10/23/15 12:50:35.143 PM,20.95,,,,
153,10/23/15 12:50:36.143 PM,20.95,,,,
154,10/23/15 12:50:37.143 PM,20.95,,,,
155,10/23/15 12:50:38.143 PM,20.61,,,,
156,10/23/15 12:50:39.143 PM,20.95,,,,
157,10/23/15 12:50:40.143 PM,20.95,,,,
158,10/23/15 12:50:41.143 PM,20.95,,,,
159,10/23/15 12:50:42.143 PM,20.95,,,,
160,10/23/15 12:50:43.143 PM,20.95,,,,
161,10/23/15 12:50:44.143 PM,20.95,,,,
162,10/23/15 12:50:45.143 PM,20.95,,,,
163,10/23/15 12:50:46.143 PM,20.95,,,,
164,10/23/15 12:50:47.143 PM,20.95,,,,
165,10/23/15 12:50:48.143 PM,20.95,,,,
166,10/23/15 12:50:49.143 PM,20.95,,,,
167,10/23/15 12:50:50.143 PM,20.95,,,,
168,10/23/15 12:50:51.143 PM,20.95,,,,
169,10/23/15 12:50:52.143 PM,20.95,,,,
170,10/23/15 12:50:53.143 PM,20.95,,,,
171,10/23/15 12:50:54.143 PM,20.95,,,,
172,10/23/15 12:50:55.143 PM,20.95,,,,
173,10/23/15 12:50:56.143 PM,20.95,,,,
174,10/23/15 12:50:57.143 PM,20.95,,,,
175,10/23/15 12:50:58.143 PM,20.95,,,,
176,10/23/15 12:50:59.143 PM,20.95,,,,
177,10/23/15 12:51:00.143 PM,20.95,,,,
178,10/23/15 12:51:01.143 PM,20.95,,,,
179,10/23/15 12:51:02.143 PM,20.95,,,,
180,10/23/15 12:51:03.143 PM,20.95,,,,
181,10/23/15 12:51:04.143 PM,20.95,,,,
182,10/23/15 12:51:05.143 PM,20.95,,,,
183,10/23/15 12:51:06.143 PM,20.95,,,,
184,10/23/15 12:51:07.143 PM,20.95,,,,
185,10/23/15 12:51:08.143 PM,20.95,,,,
186,10/23/15 12:51:09.143 PM,20.95,,,,
187,10/23/15 12:51:10.143 PM,20.95,,,,
188,10/23/15 12:51:11.143 PM,20.95,,,,
189,10/23/15 12:51:12.143 PM,20.95,,,,
190,10/23/15 12:51:13.143 PM,20.95,,,,
191,10/23/15 12:51:14.143 PM,20.95,,,,
192,10/23/15 12:51:15.143 PM,20.95,,,,
193,10/23/15 12:51:16.143 PM,20.95,,,,
194,10/23/15 12:51:17.143 PM,20.95,,,,
195,10/23/15 12:51:18.143 PM,20.95,,,,
196,10/23/15 12:51:19.143 PM,20.95,,,,
197,10/23/15 12:51:20.143 PM,20.95,,,,
198,10/23/15 12:51:21.143 PM,20.61,,,,
199,10/23/15 12:51:22.143 PM,20.95,,,,
200,10/23/15 12:51:23.143 PM,20.95,,,,
201,10/23/15 12:51:24.143 PM,20.95,,,,
202,10/23/15 12:51:25.143 PM,20.95,,,,
203,10/23/15 12:51:26.143 PM,20.95,,,,
204,10/23/15 12:51:27.143 PM,20.95,,,,
205,10/23/15 12:51:28.143 PM,20.95,,,,
206,10/23/15 12:51:29.143 PM,20.95,,,,
207,10/23/15 12:51:30.143 PM,20.95,,,,
208,10/23/15 12:51:31.143 PM,20.95,,,,
209,10/23/15 12:51:32.143 PM,20.95,,,,
210,10/23/15 12:51:33.143 PM,20.95,,,,
211,10/23/15 12:51:34.143 PM,20.95,,,,
212,10/23/15 12:51:35.143 PM,20.95,,,,
213,10/23/15 12:51:36.143 PM,20.95,,,,
214,10/23/15 12:51:37.143 PM,20.95,,,,
215,10/23/15 12:51:38.143 PM,20.95,,,,
216,10/23/15 12:51:39.143 PM,20.95,,,,
217,10/23/15 12:51:40.143 PM,20.95,,,,
218,10/23/15 12:51:41.143 PM,20.95,,,,
219,10/23/15 12:51:42.143 PM,20.95,,,,
220,10/23/15 12:51:43.143 PM,20.95,,,,
221,10/23/15 12:51:44.143 PM,20.95,,,,
222,10/23/15 12:51:45.143 PM,20.95,,,,
223,10/23/15 12:51:46.143 PM,20.95,,,,
224,10/23/15 12:51:47.143 PM,20.95,,,,
225,10/23/15 12:51:48.143 PM,20.95,,,,
226,10/23/15 12:51:49.143 PM,20.95,,,,
227,10/23/15 12:51:50.143 PM,20.95,,,,
228,10/23/15 12:51:51.143 PM,20.95,,,,
229,10/23/15 12:51:52.143 PM,20.95,,,,
230,10/23/15 12:51:53.143 PM,20.95,,,,
231,10/23/15 12:51:54.143 PM,20.95,,,,
232,10/23/15 12:51:55.143 PM,20.95,,,,
233,10/23/15 12:51:56.143 PM,20.95,,,,
234,10/23/15 12:51:57.143 PM,20.95,,,,
235,10/23/15 12:51:58.143 PM,20.95,,,,
236,10/23/15 12:51:59.143 PM,24.31,,,,
237,10/23/15 12:52:00.143 PM,23.30,,,,
238,10/23/15 12:52:01.143 PM,22.97,,,,
239,10/23/15 12:52:02.143 PM,22.29,,,,
240,10/23/15 12:52:03.143 PM,22.29,,,,
241,10/23/15 12:52:04.143 PM,21.96,,,,
242,10/23/15 12:52:05.143 PM,21.96,,,,
243,10/23/15 12:52:06.143 PM,21.96,,,,
244,10/23/15 12:52:07.143 PM,21.62,,,,
245,10/23/15 12:52:08.143 PM,21.62,,,,
246,10/23/15 12:52:09.143 PM,22.29,,,,
247,10/23/15 12:52:10.143 PM,21.96,,,,
248,10/23/15 12:52:11.143 PM,21.96,,,,
249,10/23/15 12:52:12.143 PM,22.29,,,,
250,10/23/15 12:52:13.143 PM,22.29,,,,
251,10/23/15 12:52:14.143 PM,22.29,,,,
252,10/23/15 12:52:15.143 PM,22.29,,,,
253,10/23/15 12:52:16.143 PM,21.96,,,,
254,10/23/15 12:52:17.143 PM,22.29,,,,
255,10/23/15 12:52:18.143 PM,22.29,,,,
256,10/23/15 12:52:19.143 PM,21.96,,,,
257,10/23/15 12:52:20.143 PM,21.96,,,,
258,10/23/15 12:52:21.143 PM,21.96,,,,
259,10/23/15 12:52:22.143 PM,21.96,,,,
260,10/23/15 12:52:23.143 PM,21.62,,,,
261,10/23/15 12:52:24.143 PM,21.62,,,,
262,10/23/15 12:52:25.143 PM,21.62,,,,
263,10/23/15 12:52:26.143 PM,21.62,,,,
264,10/23/15 12:52:27.143 PM,21.62,,,,
265,10/23/15 12:52:28.143 PM,21.62,,,,
266,10/23/15 12:52:29.143 PM,21.62,,,,
267,10/23/15 12:52:30.143 PM,21.62,,,,
268,10/23/15 12:52:31.143 PM,21.62,,,,
269,10/23/15 12:52:32.143 PM,21.62,,,,
270,10/23/15 12:52:33.143 PM,21.62,,,,
271,10/23/15 12:52:34.143 PM,21.62,,,,
272,10/23/15 12:52:35.143 PM,21.62,,,,
273,10/23/15 12:52:36.143 PM,21.28,,,,
274,10/23/15 12:52:37.143 PM,21.62,,,,
275,10/23/15 12:52:38.143 PM,21.28,,,,
276,10/23/15 12:52:39.143 PM,21.62,,,,
277,10/23/15 12:52:40.143 PM,21.28,,,,
278,10/23/15 12:52:41.143 PM,21.28,,,,
279,10/23/15 12:52:42.143 PM,21.28,,,,
