"Plot Title: 1282986 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
117,10/23/15 12:49:51.927 PM,20.95,,,,
118,10/23/15 12:49:52.927 PM,20.61,,,,
119,10/23/15 12:49:53.927 PM,20.61,,,,
120,10/23/15 12:49:54.927 PM,20.95,,,,
121,10/23/15 12:49:55.927 PM,20.61,,,,
122,10/23/15 12:49:56.927 PM,20.61,,,,
123,10/23/15 12:49:57.927 PM,20.61,,,,
124,10/23/15 12:49:58.927 PM,20.95,,,,
125,10/23/15 12:49:59.927 PM,20.61,,,,
126,10/23/15 12:50:00.927 PM,20.61,,,,
127,10/23/15 12:50:01.927 PM,20.61,,,,
128,10/23/15 12:50:02.927 PM,20.61,,,,
129,10/23/15 12:50:03.927 PM,20.95,,,,
130,10/23/15 12:50:04.927 PM,20.61,,,,
131,10/23/15 12:50:05.927 PM,20.95,,,,
132,10/23/15 12:50:06.927 PM,20.95,,,,
133,10/23/15 12:50:07.927 PM,20.95,,,,
134,10/23/15 12:50:08.927 PM,20.61,,,,
135,10/23/15 12:50:09.927 PM,20.61,,,,
136,10/23/15 12:50:10.927 PM,20.95,,,,
137,10/23/15 12:50:11.927 PM,20.61,,,,
138,10/23/15 12:50:12.927 PM,20.61,,,,
139,10/23/15 12:50:13.927 PM,20.61,,,,
140,10/23/15 12:50:14.927 PM,20.61,,,,
141,10/23/15 12:50:15.927 PM,20.61,,,,
142,10/23/15 12:50:16.927 PM,20.61,,,,
143,10/23/15 12:50:17.927 PM,20.61,,,,
144,10/23/15 12:50:18.927 PM,20.61,,,,
145,10/23/15 12:50:19.927 PM,20.61,,,,
146,10/23/15 12:50:20.927 PM,20.61,,,,
147,10/23/15 12:50:21.927 PM,20.61,,,,
148,10/23/15 12:50:22.927 PM,20.61,,,,
149,10/23/15 12:50:23.927 PM,20.61,,,,
150,10/23/15 12:50:24.927 PM,20.61,,,,
151,10/23/15 12:50:25.927 PM,20.61,,,,
152,10/23/15 12:50:26.927 PM,20.61,,,,
153,10/23/15 12:50:27.927 PM,20.61,,,,
154,10/23/15 12:50:28.927 PM,20.61,,,,
155,10/23/15 12:50:29.927 PM,20.95,,,,
156,10/23/15 12:50:30.927 PM,20.95,,,,
157,10/23/15 12:50:31.927 PM,20.95,,,,
158,10/23/15 12:50:32.927 PM,20.95,,,,
159,10/23/15 12:50:33.927 PM,20.95,,,,
160,10/23/15 12:50:34.927 PM,20.95,,,,
161,10/23/15 12:50:35.927 PM,20.95,,,,
162,10/23/15 12:50:36.927 PM,20.95,,,,
163,10/23/15 12:50:37.927 PM,20.95,,,,
164,10/23/15 12:50:38.927 PM,20.95,,,,
165,10/23/15 12:50:39.927 PM,20.95,,,,
166,10/23/15 12:50:40.927 PM,21.28,,,,
167,10/23/15 12:50:41.927 PM,20.95,,,,
168,10/23/15 12:50:42.927 PM,20.95,,,,
169,10/23/15 12:50:43.927 PM,20.95,,,,
170,10/23/15 12:50:44.927 PM,20.95,,,,
171,10/23/15 12:50:45.927 PM,20.95,,,,
172,10/23/15 12:50:46.927 PM,20.61,,,,
173,10/23/15 12:50:47.927 PM,20.61,,,,
174,10/23/15 12:50:48.927 PM,20.95,,,,
175,10/23/15 12:50:49.927 PM,20.61,,,,
176,10/23/15 12:50:50.927 PM,20.61,,,,
177,10/23/15 12:50:51.927 PM,20.95,,,,
178,10/23/15 12:50:52.927 PM,20.61,,,,
179,10/23/15 12:50:53.927 PM,20.95,,,,
180,10/23/15 12:50:54.927 PM,20.61,,,,
181,10/23/15 12:50:55.927 PM,20.61,,,,
182,10/23/15 12:50:56.927 PM,20.61,,,,
