"Plot Title: 2247367 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
70,10/23/15 12:49:34.936 PM,20.61,,,,
71,10/23/15 12:49:35.936 PM,20.61,,,,
72,10/23/15 12:49:36.936 PM,20.61,,,,
73,10/23/15 12:49:37.936 PM,20.61,,,,
74,10/23/15 12:49:38.936 PM,20.61,,,,
75,10/23/15 12:49:39.936 PM,20.61,,,,
76,10/23/15 12:49:40.936 PM,20.61,,,,
77,10/23/15 12:49:41.936 PM,20.61,,,,
78,10/23/15 12:49:42.936 PM,20.61,,,,
79,10/23/15 12:49:43.936 PM,20.61,,,,
80,10/23/15 12:49:44.936 PM,20.61,,,,
81,10/23/15 12:49:45.936 PM,20.61,,,,
82,10/23/15 12:49:46.936 PM,20.61,,,,
83,10/23/15 12:49:47.936 PM,20.61,,,,
84,10/23/15 12:49:48.936 PM,20.61,,,,
85,10/23/15 12:49:49.936 PM,20.61,,,,
86,10/23/15 12:49:50.936 PM,20.61,,,,
87,10/23/15 12:49:51.936 PM,20.61,,,,
88,10/23/15 12:49:52.936 PM,20.61,,,,
89,10/23/15 12:49:53.936 PM,20.61,,,,
90,10/23/15 12:49:54.936 PM,20.61,,,,
91,10/23/15 12:49:55.936 PM,20.27,,,,
92,10/23/15 12:49:56.936 PM,20.61,,,,
93,10/23/15 12:49:57.936 PM,20.61,,,,
94,10/23/15 12:49:58.936 PM,20.61,,,,
95,10/23/15 12:49:59.936 PM,20.61,,,,
96,10/23/15 12:50:00.936 PM,20.61,,,,
97,10/23/15 12:50:01.936 PM,20.61,,,,
98,10/23/15 12:50:02.936 PM,20.61,,,,
99,10/23/15 12:50:03.936 PM,20.61,,,,
100,10/23/15 12:50:04.936 PM,20.61,,,,
101,10/23/15 12:50:05.936 PM,20.27,,,,
102,10/23/15 12:50:06.936 PM,20.61,,,,
103,10/23/15 12:50:07.936 PM,20.61,,,,
104,10/23/15 12:50:08.936 PM,20.61,,,,
105,10/23/15 12:50:09.936 PM,20.61,,,,
106,10/23/15 12:50:10.936 PM,20.61,,,,
107,10/23/15 12:50:11.936 PM,20.61,,,,
108,10/23/15 12:50:12.936 PM,20.61,,,,
109,10/23/15 12:50:13.936 PM,20.61,,,,
110,10/23/15 12:50:14.936 PM,20.61,,,,
111,10/23/15 12:50:15.936 PM,20.61,,,,
112,10/23/15 12:50:16.936 PM,20.61,,,,
113,10/23/15 12:50:17.936 PM,20.61,,,,
114,10/23/15 12:50:18.936 PM,20.61,,,,
115,10/23/15 12:50:19.936 PM,20.61,,,,
116,10/23/15 12:50:20.936 PM,20.61,,,,
117,10/23/15 12:50:21.936 PM,20.61,,,,
118,10/23/15 12:50:22.936 PM,20.61,,,,
119,10/23/15 12:50:23.936 PM,20.61,,,,
120,10/23/15 12:50:24.936 PM,20.61,,,,
121,10/23/15 12:50:25.936 PM,20.61,,,,
122,10/23/15 12:50:26.936 PM,20.61,,,,
123,10/23/15 12:50:27.936 PM,20.61,,,,
124,10/23/15 12:50:28.936 PM,20.61,,,,
125,10/23/15 12:50:29.936 PM,20.61,,,,
126,10/23/15 12:50:30.936 PM,20.61,,,,
127,10/23/15 12:50:31.936 PM,20.61,,,,
128,10/23/15 12:50:32.936 PM,20.61,,,,
129,10/23/15 12:50:33.936 PM,20.61,,,,
130,10/23/15 12:50:34.936 PM,20.61,,,,
131,10/23/15 12:50:35.936 PM,20.61,,,,
132,10/23/15 12:50:36.936 PM,20.61,,,,
133,10/23/15 12:50:37.936 PM,20.61,,,,
134,10/23/15 12:50:38.936 PM,20.61,,,,
135,10/23/15 12:50:39.936 PM,20.61,,,,
136,10/23/15 12:50:40.936 PM,20.61,,,,
137,10/23/15 12:50:41.936 PM,20.61,,,,
138,10/23/15 12:50:42.936 PM,20.61,,,,
139,10/23/15 12:50:43.936 PM,20.61,,,,
140,10/23/15 12:50:44.936 PM,20.61,,,,
141,10/23/15 12:50:45.936 PM,20.61,,,,
142,10/23/15 12:50:46.936 PM,20.61,,,,
143,10/23/15 12:50:47.936 PM,20.61,,,,
144,10/23/15 12:50:48.936 PM,20.61,,,,
145,10/23/15 12:50:49.936 PM,20.61,,,,
146,10/23/15 12:50:50.936 PM,20.61,,,,
147,10/23/15 12:50:51.936 PM,20.95,,,,
148,10/23/15 12:50:52.936 PM,20.95,,,,
149,10/23/15 12:50:53.936 PM,20.61,,,,
150,10/23/15 12:50:54.936 PM,20.61,,,,
151,10/23/15 12:50:55.936 PM,20.61,,,,
152,10/23/15 12:50:56.936 PM,20.61,,,,
153,10/23/15 12:50:57.936 PM,20.95,,,,
154,10/23/15 12:50:58.936 PM,20.95,,,,
155,10/23/15 12:50:59.936 PM,20.95,,,,
156,10/23/15 12:51:00.936 PM,20.95,,,,
157,10/23/15 12:51:01.936 PM,20.95,,,,
158,10/23/15 12:51:02.936 PM,20.95,,,,
159,10/23/15 12:51:03.936 PM,20.95,,,,
160,10/23/15 12:51:04.936 PM,20.61,,,,
161,10/23/15 12:51:05.936 PM,20.95,,,,
162,10/23/15 12:51:06.936 PM,20.95,,,,
163,10/23/15 12:51:07.936 PM,20.95,,,,
164,10/23/15 12:51:08.936 PM,20.95,,,,
165,10/23/15 12:51:09.936 PM,20.95,,,,
166,10/23/15 12:51:10.936 PM,20.95,,,,
167,10/23/15 12:51:11.936 PM,20.95,,,,
168,10/23/15 12:51:12.936 PM,20.95,,,,
169,10/23/15 12:51:13.936 PM,20.95,,,,
170,10/23/15 12:51:14.936 PM,20.95,,,,
171,10/23/15 12:51:15.936 PM,20.95,,,,
172,10/23/15 12:51:16.936 PM,20.95,,,,
173,10/23/15 12:51:17.936 PM,20.95,,,,
174,10/23/15 12:51:18.936 PM,20.95,,,,
175,10/23/15 12:51:19.936 PM,20.95,,,,
176,10/23/15 12:51:20.936 PM,20.95,,,,
177,10/23/15 12:51:21.936 PM,20.95,,,,
178,10/23/15 12:51:22.936 PM,20.95,,,,
179,10/23/15 12:51:23.936 PM,20.95,,,,
180,10/23/15 12:51:24.936 PM,20.95,,,,
181,10/23/15 12:51:25.936 PM,20.95,,,,
182,10/23/15 12:51:26.936 PM,20.61,,,,
183,10/23/15 12:51:27.936 PM,20.95,,,,
184,10/23/15 12:51:28.936 PM,20.95,,,,
185,10/23/15 12:51:29.936 PM,20.95,,,,
186,10/23/15 12:51:30.936 PM,20.95,,,,
187,10/23/15 12:51:31.936 PM,20.95,,,,
188,10/23/15 12:51:32.936 PM,20.95,,,,
189,10/23/15 12:51:33.936 PM,20.95,,,,
190,10/23/15 12:51:34.936 PM,20.95,,,,
191,10/23/15 12:51:35.936 PM,20.95,,,,
192,10/23/15 12:51:36.936 PM,20.95,,,,
193,10/23/15 12:51:37.936 PM,20.95,,,,
194,10/23/15 12:51:38.936 PM,20.95,,,,
195,10/23/15 12:51:39.936 PM,20.95,,,,
196,10/23/15 12:51:40.936 PM,20.95,,,,
197,10/23/15 12:51:41.936 PM,20.95,,,,
198,10/23/15 12:51:42.936 PM,20.95,,,,
199,10/23/15 12:51:43.936 PM,20.95,,,,
200,10/23/15 12:51:44.936 PM,20.95,,,,
201,10/23/15 12:51:45.936 PM,20.95,,,,
202,10/23/15 12:51:46.936 PM,20.95,,,,
203,10/23/15 12:51:47.936 PM,20.95,,,,
204,10/23/15 12:51:48.936 PM,20.95,,,,
205,10/23/15 12:51:49.936 PM,20.95,,,,
206,10/23/15 12:51:50.936 PM,20.95,,,,
207,10/23/15 12:51:51.936 PM,20.95,,,,
208,10/23/15 12:51:52.936 PM,20.95,,,,
209,10/23/15 12:51:53.936 PM,20.95,,,,
210,10/23/15 12:51:54.936 PM,20.95,,,,
211,10/23/15 12:51:55.936 PM,20.95,,,,
212,10/23/15 12:51:56.936 PM,20.95,,,,
213,10/23/15 12:51:57.936 PM,20.95,,,,
214,10/23/15 12:51:58.936 PM,20.95,,,,
215,10/23/15 12:51:59.936 PM,20.95,,,,
216,10/23/15 12:52:00.936 PM,20.95,,,,
217,10/23/15 12:52:01.936 PM,20.95,,,,
218,10/23/15 12:52:02.936 PM,20.95,,,,
219,10/23/15 12:52:03.936 PM,20.95,,,,
220,10/23/15 12:52:04.936 PM,20.95,,,,
221,10/23/15 12:52:05.936 PM,20.95,,,,
222,10/23/15 12:52:06.936 PM,20.95,,,,
223,10/23/15 12:52:07.936 PM,20.95,,,,
224,10/23/15 12:52:08.936 PM,20.95,,,,
225,10/23/15 12:52:09.936 PM,20.95,,,,
226,10/23/15 12:52:10.936 PM,20.95,,,,
227,10/23/15 12:52:11.936 PM,20.95,,,,
228,10/23/15 12:52:12.936 PM,20.95,,,,
229,10/23/15 12:52:13.936 PM,20.95,,,,
230,10/23/15 12:52:14.936 PM,20.95,,,,
231,10/23/15 12:52:15.936 PM,20.95,,,,
232,10/23/15 12:52:16.936 PM,20.95,,,,
233,10/23/15 12:52:17.936 PM,20.95,,,,
234,10/23/15 12:52:18.936 PM,20.95,,,,
235,10/23/15 12:52:19.936 PM,20.95,,,,
236,10/23/15 12:52:20.936 PM,20.95,,,,
237,10/23/15 12:52:21.936 PM,20.95,,,,
238,10/23/15 12:52:22.936 PM,20.95,,,,
239,10/23/15 12:52:23.936 PM,20.95,,,,
240,10/23/15 12:52:24.936 PM,20.95,,,,
241,10/23/15 12:52:25.936 PM,20.95,,,,
242,10/23/15 12:52:26.936 PM,20.95,,,,
243,10/23/15 12:52:27.936 PM,20.95,,,,
244,10/23/15 12:52:28.936 PM,20.95,,,,
245,10/23/15 12:52:29.936 PM,20.95,,,,
246,10/23/15 12:52:30.936 PM,20.95,,,,
247,10/23/15 12:52:31.936 PM,20.95,,,,
248,10/23/15 12:52:32.936 PM,20.95,,,,
249,10/23/15 12:52:33.936 PM,20.95,,,,
250,10/23/15 12:52:34.936 PM,20.95,,,,
251,10/23/15 12:52:35.936 PM,20.95,,,,
252,10/23/15 12:52:36.936 PM,20.95,,,,
253,10/23/15 12:52:37.936 PM,20.95,,,,
254,10/23/15 12:52:38.936 PM,20.95,,,,
255,10/23/15 12:52:39.936 PM,20.95,,,,
256,10/23/15 12:52:40.936 PM,20.95,,,,
257,10/23/15 12:52:41.936 PM,20.95,,,,
258,10/23/15 12:52:42.936 PM,20.95,,,,
259,10/23/15 12:52:43.936 PM,20.95,,,,
260,10/23/15 12:52:44.936 PM,20.95,,,,
261,10/23/15 12:52:45.936 PM,20.95,,,,
262,10/23/15 12:52:46.936 PM,20.95,,,,
263,10/23/15 12:52:47.936 PM,20.95,,,,
264,10/23/15 12:52:48.936 PM,20.95,,,,
265,10/23/15 12:52:49.936 PM,20.95,,,,
266,10/23/15 12:52:50.936 PM,20.95,,,,
267,10/23/15 12:52:51.936 PM,20.95,,,,
268,10/23/15 12:52:52.936 PM,20.95,,,,
269,10/23/15 12:52:53.936 PM,20.95,,,,
270,10/23/15 12:52:54.936 PM,20.95,,,,
271,10/23/15 12:52:55.936 PM,20.95,,,,
272,10/23/15 12:52:56.936 PM,20.95,,,,
273,10/23/15 12:52:57.936 PM,20.95,,,,
274,10/23/15 12:52:58.936 PM,20.95,,,,
275,10/23/15 12:52:59.936 PM,20.95,,,,
276,10/23/15 12:53:00.936 PM,20.95,,,,
277,10/23/15 12:53:01.936 PM,20.95,,,,
278,10/23/15 12:53:02.936 PM,20.95,,,,
279,10/23/15 12:53:03.936 PM,20.95,,,,
280,10/23/15 12:53:04.936 PM,20.61,,,,
281,10/23/15 12:53:05.936 PM,20.95,,,,
282,10/23/15 12:53:06.936 PM,20.95,,,,
283,10/23/15 12:53:07.936 PM,20.95,,,,
284,10/23/15 12:53:08.936 PM,20.61,,,,
285,10/23/15 12:53:09.936 PM,20.95,,,,
286,10/23/15 12:53:10.936 PM,20.95,,,,
287,10/23/15 12:53:11.936 PM,20.95,,,,
288,10/23/15 12:53:12.936 PM,20.95,,,,
289,10/23/15 12:53:13.936 PM,20.95,,,,
290,10/23/15 12:53:14.936 PM,20.95,,,,
291,10/23/15 12:53:15.936 PM,20.95,,,,
292,10/23/15 12:53:16.936 PM,20.95,,,,
293,10/23/15 12:53:17.936 PM,20.95,,,,
294,10/23/15 12:53:18.936 PM,20.95,,,,
295,10/23/15 12:53:19.936 PM,20.95,,,,
296,10/23/15 12:53:20.936 PM,20.95,,,,
297,10/23/15 12:53:21.936 PM,20.95,,,,
298,10/23/15 12:53:22.936 PM,20.95,,,,
299,10/23/15 12:53:23.936 PM,20.95,,,,
300,10/23/15 12:53:24.936 PM,20.95,,,,
301,10/23/15 12:53:25.936 PM,20.95,,,,
302,10/23/15 12:53:26.936 PM,20.95,,,,
303,10/23/15 12:53:27.936 PM,20.95,,,,
304,10/23/15 12:53:28.936 PM,20.95,,,,
305,10/23/15 12:53:29.936 PM,20.95,,,,
306,10/23/15 12:53:30.936 PM,20.95,,,,
307,10/23/15 12:53:31.936 PM,20.95,,,,
308,10/23/15 12:53:32.936 PM,20.95,,,,
309,10/23/15 12:53:33.936 PM,20.61,,,,
310,10/23/15 12:53:34.936 PM,20.95,,,,
311,10/23/15 12:53:35.936 PM,20.95,,,,
312,10/23/15 12:53:36.936 PM,20.95,,,,
313,10/23/15 12:53:37.936 PM,20.95,,,,
314,10/23/15 12:53:38.936 PM,20.61,,,,
315,10/23/15 12:53:39.936 PM,20.95,,,,
316,10/23/15 12:53:40.936 PM,20.95,,,,
317,10/23/15 12:53:41.936 PM,20.95,,,,
318,10/23/15 12:53:42.936 PM,20.95,,,,
319,10/23/15 12:53:43.936 PM,20.95,,,,
320,10/23/15 12:53:44.936 PM,20.95,,,,
321,10/23/15 12:53:45.936 PM,20.95,,,,
322,10/23/15 12:53:46.936 PM,20.95,,,,
323,10/23/15 12:53:47.936 PM,20.95,,,,
324,10/23/15 12:53:48.936 PM,20.95,,,,
325,10/23/15 12:53:49.936 PM,20.95,,,,
326,10/23/15 12:53:50.936 PM,20.95,,,,
327,10/23/15 12:53:51.936 PM,20.95,,,,
328,10/23/15 12:53:52.936 PM,20.95,,,,
329,10/23/15 12:53:53.936 PM,20.95,,,,
330,10/23/15 12:53:54.936 PM,20.95,,,,
331,10/23/15 12:53:55.936 PM,20.95,,,,
332,10/23/15 12:53:56.936 PM,20.95,,,,
333,10/23/15 12:53:57.936 PM,20.95,,,,
334,10/23/15 12:53:58.936 PM,20.61,,,,
335,10/23/15 12:53:59.936 PM,20.95,,,,
336,10/23/15 12:54:00.936 PM,20.95,,,,
337,10/23/15 12:54:01.936 PM,20.95,,,,
338,10/23/15 12:54:02.936 PM,20.95,,,,
339,10/23/15 12:54:03.936 PM,20.61,,,,
340,10/23/15 12:54:04.936 PM,20.95,,,,
341,10/23/15 12:54:05.936 PM,20.95,,,,
342,10/23/15 12:54:06.936 PM,20.95,,,,
343,10/23/15 12:54:07.936 PM,20.95,,,,
344,10/23/15 12:54:08.936 PM,20.95,,,,
345,10/23/15 12:54:09.936 PM,20.95,,,,
346,10/23/15 12:54:10.936 PM,20.95,,,,
347,10/23/15 12:54:11.936 PM,20.95,,,,
348,10/23/15 12:54:12.936 PM,20.61,,,,
349,10/23/15 12:54:13.936 PM,20.95,,,,
350,10/23/15 12:54:14.936 PM,20.95,,,,
351,10/23/15 12:54:15.936 PM,20.95,,,,
352,10/23/15 12:54:16.936 PM,20.95,,,,
353,10/23/15 12:54:17.936 PM,20.95,,,,
354,10/23/15 12:54:18.936 PM,20.95,,,,
355,10/23/15 12:54:19.936 PM,20.95,,,,
356,10/23/15 12:54:20.936 PM,20.95,,,,
357,10/23/15 12:54:21.936 PM,20.95,,,,
358,10/23/15 12:54:22.936 PM,20.95,,,,
359,10/23/15 12:54:23.936 PM,20.95,,,,
360,10/23/15 12:54:24.936 PM,20.95,,,,
361,10/23/15 12:54:25.936 PM,20.95,,,,
362,10/23/15 12:54:26.936 PM,20.95,,,,
363,10/23/15 12:54:27.936 PM,20.95,,,,
364,10/23/15 12:54:28.936 PM,20.95,,,,
365,10/23/15 12:54:29.936 PM,20.95,,,,
366,10/23/15 12:54:30.936 PM,20.95,,,,
367,10/23/15 12:54:31.936 PM,20.95,,,,
368,10/23/15 12:54:32.936 PM,20.95,,,,
369,10/23/15 12:54:33.936 PM,20.95,,,,
370,10/23/15 12:54:34.936 PM,20.95,,,,
371,10/23/15 12:54:35.936 PM,20.95,,,,
372,10/23/15 12:54:36.936 PM,20.95,,,,
373,10/23/15 12:54:37.936 PM,20.95,,,,
374,10/23/15 12:54:38.936 PM,20.95,,,,
375,10/23/15 12:54:39.936 PM,20.95,,,,
376,10/23/15 12:54:40.936 PM,20.95,,,,
377,10/23/15 12:54:41.936 PM,20.95,,,,
378,10/23/15 12:54:42.936 PM,20.95,,,,
379,10/23/15 12:54:43.936 PM,20.95,,,,
380,10/23/15 12:54:44.936 PM,20.95,,,,
381,10/23/15 12:54:45.936 PM,20.95,,,,
382,10/23/15 12:54:46.936 PM,20.95,,,,
383,10/23/15 12:54:47.936 PM,20.95,,,,
384,10/23/15 12:54:48.936 PM,20.95,,,,
385,10/23/15 12:54:49.936 PM,20.95,,,,
386,10/23/15 12:54:50.936 PM,20.95,,,,
387,10/23/15 12:54:51.936 PM,20.95,,,,
388,10/23/15 12:54:52.936 PM,20.95,,,,
389,10/23/15 12:54:53.936 PM,20.95,,,,
390,10/23/15 12:54:54.936 PM,20.95,,,,
391,10/23/15 12:54:55.936 PM,20.95,,,,
392,10/23/15 12:54:56.936 PM,20.95,,,,
393,10/23/15 12:54:57.936 PM,20.95,,,,
394,10/23/15 12:54:58.936 PM,20.95,,,,
395,10/23/15 12:54:59.936 PM,20.95,,,,
396,10/23/15 12:55:00.936 PM,20.95,,,,
397,10/23/15 12:55:01.936 PM,20.95,,,,
398,10/23/15 12:55:02.936 PM,20.95,,,,
399,10/23/15 12:55:03.936 PM,20.95,,,,
400,10/23/15 12:55:04.936 PM,20.95,,,,
401,10/23/15 12:55:05.936 PM,20.95,,,,
402,10/23/15 12:55:06.936 PM,20.95,,,,
403,10/23/15 12:55:07.936 PM,20.95,,,,
404,10/23/15 12:55:08.936 PM,20.95,,,,
405,10/23/15 12:55:09.936 PM,20.95,,,,
406,10/23/15 12:55:10.936 PM,20.95,,,,
407,10/23/15 12:55:11.936 PM,20.95,,,,
408,10/23/15 12:55:12.936 PM,20.95,,,,
409,10/23/15 12:55:13.936 PM,20.95,,,,
410,10/23/15 12:55:14.936 PM,20.95,,,,
411,10/23/15 12:55:15.936 PM,20.95,,,,
412,10/23/15 12:55:16.936 PM,20.95,,,,
413,10/23/15 12:55:17.936 PM,20.95,,,,
414,10/23/15 12:55:18.936 PM,20.95,,,,
415,10/23/15 12:55:19.936 PM,20.95,,,,
416,10/23/15 12:55:20.936 PM,20.95,,,,
417,10/23/15 12:55:21.936 PM,20.95,,,,
418,10/23/15 12:55:22.936 PM,20.95,,,,
419,10/23/15 12:55:23.936 PM,20.95,,,,
420,10/23/15 12:55:24.936 PM,20.95,,,,
421,10/23/15 12:55:25.936 PM,20.95,,,,
422,10/23/15 12:55:26.936 PM,20.95,,,,
423,10/23/15 12:55:27.936 PM,20.95,,,,
424,10/23/15 12:55:28.936 PM,20.95,,,,
425,10/23/15 12:55:29.936 PM,20.95,,,,
426,10/23/15 12:55:30.936 PM,20.95,,,,
427,10/23/15 12:55:31.936 PM,20.95,,,,
428,10/23/15 12:55:32.936 PM,20.95,,,,
429,10/23/15 12:55:33.936 PM,20.95,,,,
430,10/23/15 12:55:34.936 PM,20.95,,,,
431,10/23/15 12:55:35.936 PM,20.95,,,,
432,10/23/15 12:55:36.936 PM,20.95,,,,
433,10/23/15 12:55:37.936 PM,20.95,,,,
434,10/23/15 12:55:38.936 PM,20.95,,,,
435,10/23/15 12:55:39.936 PM,20.95,,,,
436,10/23/15 12:55:40.936 PM,20.95,,,,
437,10/23/15 12:55:41.936 PM,20.95,,,,
438,10/23/15 12:55:42.936 PM,20.95,,,,
439,10/23/15 12:55:43.936 PM,20.95,,,,
440,10/23/15 12:55:44.936 PM,20.95,,,,
441,10/23/15 12:55:45.936 PM,20.95,,,,
442,10/23/15 12:55:46.936 PM,20.95,,,,
443,10/23/15 12:55:47.936 PM,20.95,,,,
444,10/23/15 12:55:48.936 PM,20.95,,,,
445,10/23/15 12:55:49.936 PM,20.95,,,,
446,10/23/15 12:55:50.936 PM,20.95,,,,
447,10/23/15 12:55:51.936 PM,20.95,,,,
448,10/23/15 12:55:52.936 PM,20.95,,,,
449,10/23/15 12:55:53.936 PM,20.95,,,,
450,10/23/15 12:55:54.936 PM,20.95,,,,
451,10/23/15 12:55:55.936 PM,20.95,,,,
452,10/23/15 12:55:56.936 PM,20.95,,,,
453,10/23/15 12:55:57.936 PM,20.95,,,,
454,10/23/15 12:55:58.936 PM,20.95,,,,
455,10/23/15 12:55:59.936 PM,20.95,,,,
456,10/23/15 12:56:00.936 PM,20.95,,,,
457,10/23/15 12:56:01.936 PM,20.95,,,,
458,10/23/15 12:56:02.936 PM,20.95,,,,
459,10/23/15 12:56:03.936 PM,20.95,,,,
460,10/23/15 12:56:04.936 PM,20.95,,,,
461,10/23/15 12:56:05.936 PM,20.95,,,,
462,10/23/15 12:56:06.936 PM,20.95,,,,
463,10/23/15 12:56:07.936 PM,20.95,,,,
464,10/23/15 12:56:08.936 PM,20.95,,,,
465,10/23/15 12:56:09.936 PM,20.95,,,,
466,10/23/15 12:56:10.936 PM,20.95,,,,
467,10/23/15 12:56:11.936 PM,20.95,,,,
468,10/23/15 12:56:12.936 PM,20.95,,,,
469,10/23/15 12:56:13.936 PM,20.95,,,,
470,10/23/15 12:56:14.936 PM,20.95,,,,
471,10/23/15 12:56:15.936 PM,20.95,,,,
472,10/23/15 12:56:16.936 PM,20.95,,,,
473,10/23/15 12:56:17.936 PM,20.95,,,,
474,10/23/15 12:56:18.936 PM,20.95,,,,
475,10/23/15 12:56:19.936 PM,20.95,,,,
476,10/23/15 12:56:20.936 PM,20.95,,,,
477,10/23/15 12:56:21.936 PM,20.95,,,,
478,10/23/15 12:56:22.936 PM,20.95,,,,
479,10/23/15 12:56:23.936 PM,20.95,,,,
480,10/23/15 12:56:24.936 PM,20.95,,,,
481,10/23/15 12:56:25.936 PM,20.95,,,,
482,10/23/15 12:56:26.936 PM,20.95,,,,
483,10/23/15 12:56:27.936 PM,20.95,,,,
484,10/23/15 12:56:28.936 PM,20.95,,,,
485,10/23/15 12:56:29.936 PM,20.95,,,,
486,10/23/15 12:56:30.936 PM,20.95,,,,
487,10/23/15 12:56:31.936 PM,20.95,,,,
488,10/23/15 12:56:32.936 PM,20.95,,,,
489,10/23/15 12:56:33.936 PM,20.95,,,,
490,10/23/15 12:56:34.936 PM,20.95,,,,
491,10/23/15 12:56:35.936 PM,20.95,,,,
492,10/23/15 12:56:36.936 PM,20.95,,,,
493,10/23/15 12:56:37.936 PM,20.95,,,,
494,10/23/15 12:56:38.936 PM,20.95,,,,
495,10/23/15 12:56:39.936 PM,20.95,,,,
496,10/23/15 12:56:40.936 PM,20.95,,,,
497,10/23/15 12:56:41.936 PM,20.95,,,,
498,10/23/15 12:56:42.936 PM,20.95,,,,
499,10/23/15 12:56:43.936 PM,20.95,,,,
500,10/23/15 12:56:44.936 PM,20.95,,,,
501,10/23/15 12:56:45.936 PM,20.95,,,,
502,10/23/15 12:56:46.936 PM,20.95,,,,
503,10/23/15 12:56:47.936 PM,20.95,,,,
504,10/23/15 12:56:48.936 PM,20.95,,,,
505,10/23/15 12:56:49.936 PM,20.95,,,,
506,10/23/15 12:56:50.936 PM,20.95,,,,
507,10/23/15 12:56:51.936 PM,20.95,,,,
508,10/23/15 12:56:52.936 PM,20.95,,,,
509,10/23/15 12:56:53.936 PM,20.95,,,,
510,10/23/15 12:56:54.936 PM,20.95,,,,
511,10/23/15 12:56:55.936 PM,20.95,,,,
512,10/23/15 12:56:56.936 PM,20.95,,,,
513,10/23/15 12:56:57.936 PM,20.95,,,,
514,10/23/15 12:56:58.936 PM,20.95,,,,
