"Plot Title: 2247366"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,06/29/16 10:01:15 AM,26.33,Logged,,,
2,06/29/16 10:01:16 AM,26.33,,,,
3,06/29/16 10:01:17 AM,26.33,,,,
4,06/29/16 10:01:18 AM,26.33,,,,
5,06/29/16 10:01:19 AM,26.33,,,,
6,06/29/16 10:01:20 AM,26.33,,,,
7,06/29/16 10:01:21 AM,26.33,,,,
8,06/29/16 10:01:22 AM,26.33,,,,
9,06/29/16 10:01:23 AM,26.33,,,,
10,06/29/16 10:01:24 AM,26.33,,,,
11,06/29/16 10:01:25 AM,26.66,,,,
12,06/29/16 10:01:26 AM,26.66,,,,
13,06/29/16 10:01:27 AM,26.66,,,,
14,06/29/16 10:01:28 AM,26.66,,,,
15,06/29/16 10:01:29 AM,26.66,,,,
16,06/29/16 10:01:30 AM,26.66,,,,
17,06/29/16 10:01:31 AM,26.66,,,,
18,06/29/16 10:01:32 AM,26.66,,,,
19,06/29/16 10:01:33 AM,26.66,,,,
20,06/29/16 10:01:34 AM,26.66,,,,
21,06/29/16 10:01:35 AM,26.66,,,,
22,06/29/16 10:01:36 AM,26.66,,,,
23,06/29/16 10:01:37 AM,26.66,,,,
24,06/29/16 10:01:38 AM,26.66,,,,
25,06/29/16 10:01:39 AM,26.66,,,,
26,06/29/16 10:01:40 AM,26.66,,,,
27,06/29/16 10:01:41 AM,26.66,,,,
28,06/29/16 10:01:42 AM,26.66,,,,
29,06/29/16 10:01:43 AM,26.66,,,,
30,06/29/16 10:01:44 AM,26.66,,,,
31,06/29/16 10:01:45 AM,26.66,,,,
32,06/29/16 10:01:46 AM,26.66,,,,
33,06/29/16 10:01:47 AM,26.66,,,,
34,06/29/16 10:01:48 AM,26.66,,,,
35,06/29/16 10:01:49 AM,26.66,,,,
36,06/29/16 10:01:50 AM,26.66,,,,
37,06/29/16 10:01:51 AM,26.66,,,,
38,06/29/16 10:01:52 AM,26.66,,,,
39,06/29/16 10:01:53 AM,26.66,,,,
40,06/29/16 10:01:54 AM,26.66,,,,
41,06/29/16 10:01:55 AM,26.66,,,,
42,06/29/16 10:01:56 AM,26.66,,,,
43,06/29/16 10:01:57 AM,26.66,,,,
44,06/29/16 10:01:58 AM,26.33,,,,
45,06/29/16 10:01:59 AM,26.66,,,,
46,06/29/16 10:02:00 AM,26.66,,,,
47,06/29/16 10:02:01 AM,26.66,,,,
48,06/29/16 10:02:02 AM,26.66,,,,
49,06/29/16 10:02:03 AM,26.33,,,,
50,06/29/16 10:02:04 AM,26.66,,,,
51,06/29/16 10:02:05 AM,26.66,,,,
52,06/29/16 10:02:06 AM,26.66,,,,
53,06/29/16 10:02:07 AM,26.66,,,,
54,06/29/16 10:02:08 AM,26.66,,,,
55,06/29/16 10:02:09 AM,26.66,,,,
56,06/29/16 10:02:10 AM,26.66,,,,
57,06/29/16 10:02:11 AM,26.66,,,,
58,06/29/16 10:02:12 AM,26.66,,,,
59,06/29/16 10:02:13 AM,26.66,,,,
60,06/29/16 10:02:14 AM,26.33,,,,
61,06/29/16 10:02:15 AM,26.66,,,,
62,06/29/16 10:02:16 AM,26.33,,,,
63,06/29/16 10:02:17 AM,26.33,,,,
64,06/29/16 10:02:18 AM,26.33,,,,
65,06/29/16 10:02:19 AM,26.66,,,,
66,06/29/16 10:02:20 AM,26.33,,,,
67,06/29/16 10:02:21 AM,26.33,,,,
68,06/29/16 10:02:22 AM,26.33,,,,
69,06/29/16 10:02:23 AM,26.33,,,,
70,06/29/16 10:02:24 AM,26.33,,,,
71,06/29/16 10:02:25 AM,26.33,,,,
72,06/29/16 10:02:26 AM,26.66,,,,
73,06/29/16 10:02:27 AM,26.66,,,,
74,06/29/16 10:02:28 AM,26.33,,,,
75,06/29/16 10:02:29 AM,26.33,,,,
76,06/29/16 10:02:30 AM,26.33,,,,
77,06/29/16 10:02:31 AM,26.66,,,,
78,06/29/16 10:02:32 AM,26.66,,,,
79,06/29/16 10:02:33 AM,26.33,,,,
80,06/29/16 10:02:34 AM,26.33,,,,
81,06/29/16 10:02:35 AM,26.33,,,,
82,06/29/16 10:02:36 AM,26.66,,,,
83,06/29/16 10:02:37 AM,26.66,,,,
84,06/29/16 10:02:38 AM,26.33,,,,
85,06/29/16 10:02:39 AM,26.33,,,,
86,06/29/16 10:02:40 AM,26.33,,,,
87,06/29/16 10:02:41 AM,26.33,,,,
88,06/29/16 10:02:42 AM,26.66,,,,
89,06/29/16 10:02:43 AM,26.66,,,,
90,06/29/16 10:02:44 AM,26.66,,,,
91,06/29/16 10:02:45 AM,26.33,,,,
92,06/29/16 10:02:46 AM,26.66,,,,
93,06/29/16 10:02:47 AM,26.33,,,,
94,06/29/16 10:02:48 AM,26.66,,,,
95,06/29/16 10:02:49 AM,26.33,,,,
96,06/29/16 10:02:50 AM,26.66,,,,
97,06/29/16 10:02:51 AM,26.33,,,,
98,06/29/16 10:02:52 AM,26.66,,,,
99,06/29/16 10:02:53 AM,26.66,,,,
100,06/29/16 10:02:54 AM,26.66,,,,
101,06/29/16 10:02:55 AM,26.33,,,,
102,06/29/16 10:02:56 AM,26.66,,,,
103,06/29/16 10:02:57 AM,26.66,,,,
104,06/29/16 10:02:58 AM,26.33,,,,
105,06/29/16 10:02:59 AM,26.66,,,,
106,06/29/16 10:03:00 AM,26.66,,,,
107,06/29/16 10:03:01 AM,26.66,,,,
108,06/29/16 10:03:02 AM,26.66,,,,
109,06/29/16 10:03:03 AM,26.66,,,,
110,06/29/16 10:03:04 AM,26.66,,,,
111,06/29/16 10:03:05 AM,26.33,,,,
112,06/29/16 10:03:06 AM,26.66,,,,
113,06/29/16 10:03:07 AM,26.66,,,,
114,06/29/16 10:03:08 AM,26.66,,,,
115,06/29/16 10:03:09 AM,26.66,,,,
116,06/29/16 10:03:10 AM,26.66,,,,
117,06/29/16 10:03:11 AM,26.66,,,,
118,06/29/16 10:03:12 AM,26.66,,,,
119,06/29/16 10:03:13 AM,26.66,,,,
120,06/29/16 10:03:14 AM,26.66,,,,
121,06/29/16 10:03:15 AM,26.66,,,,
122,06/29/16 10:03:16 AM,26.66,,,,
