"Plot Title: 2247367"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
1,06/22/16 09:56:11 AM,26.66,Logged,,,
2,06/22/16 09:56:12 AM,26.66,,,,
3,06/22/16 09:56:13 AM,26.66,,,,
4,06/22/16 09:56:14 AM,26.66,,,,
5,06/22/16 09:56:15 AM,26.66,,,,
6,06/22/16 09:56:16 AM,26.66,,,,
7,06/22/16 09:56:17 AM,26.66,,,,
8,06/22/16 09:56:18 AM,26.66,,,,
9,06/22/16 09:56:19 AM,27.00,,,,
10,06/22/16 09:56:20 AM,27.00,,,,
11,06/22/16 09:56:21 AM,27.00,,,,
12,06/22/16 09:56:22 AM,27.00,,,,
13,06/22/16 09:56:23 AM,27.00,,,,
14,06/22/16 09:56:24 AM,27.00,,,,
15,06/22/16 09:56:25 AM,27.00,,,,
16,06/22/16 09:56:26 AM,27.00,,,,
17,06/22/16 09:56:27 AM,27.00,,,,
18,06/22/16 09:56:28 AM,27.00,,,,
19,06/22/16 09:56:29 AM,27.00,,,,
20,06/22/16 09:56:30 AM,27.00,,,,
21,06/22/16 09:56:31 AM,27.00,,,,
22,06/22/16 09:56:32 AM,26.66,,,,
23,06/22/16 09:56:33 AM,27.00,,,,
24,06/22/16 09:56:34 AM,27.00,,,,
25,06/22/16 09:56:35 AM,27.00,,,,
26,06/22/16 09:56:36 AM,27.00,,,,
27,06/22/16 09:56:37 AM,27.00,,,,
28,06/22/16 09:56:38 AM,27.00,,,,
29,06/22/16 09:56:39 AM,27.00,,,,
30,06/22/16 09:56:40 AM,27.00,,,,
31,06/22/16 09:56:41 AM,27.00,,,,
32,06/22/16 09:56:42 AM,27.00,,,,
33,06/22/16 09:56:43 AM,27.00,,,,
34,06/22/16 09:56:44 AM,27.00,,,,
35,06/22/16 09:56:45 AM,27.00,,,,
36,06/22/16 09:56:46 AM,27.00,,,,
37,06/22/16 09:56:47 AM,27.00,,,,
38,06/22/16 09:56:48 AM,27.00,,,,
39,06/22/16 09:56:49 AM,27.00,,,,
40,06/22/16 09:56:50 AM,27.00,,,,
41,06/22/16 09:56:51 AM,27.00,,,,
42,06/22/16 09:56:52 AM,26.66,,,,
43,06/22/16 09:56:53 AM,26.66,,,,
44,06/22/16 09:56:54 AM,26.66,,,,
45,06/22/16 09:56:55 AM,27.00,,,,
46,06/22/16 09:56:56 AM,27.00,,,,
47,06/22/16 09:56:57 AM,27.00,,,,
48,06/22/16 09:56:58 AM,27.00,,,,
49,06/22/16 09:56:59 AM,27.00,,,,
50,06/22/16 09:57:00 AM,27.00,,,,
51,06/22/16 09:57:01 AM,27.00,,,,
52,06/22/16 09:57:02 AM,27.00,,,,
53,06/22/16 09:57:03 AM,27.00,,,,
54,06/22/16 09:57:04 AM,27.00,,,,
55,06/22/16 09:57:05 AM,27.00,,,,
56,06/22/16 09:57:06 AM,27.00,,,,
