"Plot Title: 1282986"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282986, SEN S/N: 1282986)","Started (LGR S/N: 1282986)","Host Connected (LGR S/N: 1282986)","Stopped (LGR S/N: 1282986)","End Of File (LGR S/N: 1282986)"
1,06/22/16 09:55:51 AM,26.66,Logged,,,
2,06/22/16 09:55:52 AM,26.66,,,,
3,06/22/16 09:55:53 AM,26.66,,,,
4,06/22/16 09:55:54 AM,27.00,,,,
5,06/22/16 09:55:55 AM,26.66,,,,
6,06/22/16 09:55:56 AM,26.66,,,,
7,06/22/16 09:55:57 AM,27.00,,,,
8,06/22/16 09:55:58 AM,27.00,,,,
9,06/22/16 09:55:59 AM,26.66,,,,
10,06/22/16 09:56:00 AM,26.33,,,,
11,06/22/16 09:56:01 AM,27.00,,,,
12,06/22/16 09:56:02 AM,26.66,,,,
13,06/22/16 09:56:03 AM,26.66,,,,
14,06/22/16 09:56:04 AM,26.66,,,,
15,06/22/16 09:56:05 AM,26.66,,,,
16,06/22/16 09:56:06 AM,26.66,,,,
17,06/22/16 09:56:07 AM,27.00,,,,
18,06/22/16 09:56:08 AM,26.33,,,,
19,06/22/16 09:56:09 AM,26.66,,,,
20,06/22/16 09:56:10 AM,26.66,,,,
21,06/22/16 09:56:11 AM,27.00,,,,
22,06/22/16 09:56:12 AM,27.00,,,,
23,06/22/16 09:56:13 AM,27.00,,,,
24,06/22/16 09:56:14 AM,27.00,,,,
25,06/22/16 09:56:15 AM,27.00,,,,
26,06/22/16 09:56:16 AM,27.00,,,,
27,06/22/16 09:56:17 AM,26.66,,,,
28,06/22/16 09:56:18 AM,27.00,,,,
29,06/22/16 09:56:19 AM,26.66,,,,
30,06/22/16 09:56:20 AM,27.00,,,,
31,06/22/16 09:56:21 AM,27.00,,,,
32,06/22/16 09:56:22 AM,27.00,,,,
33,06/22/16 09:56:23 AM,27.00,,,,
34,06/22/16 09:56:24 AM,27.00,,,,
35,06/22/16 09:56:25 AM,27.00,,,,
36,06/22/16 09:56:26 AM,27.00,,,,
37,06/22/16 09:56:27 AM,27.00,,,,
38,06/22/16 09:56:28 AM,26.66,,,,
39,06/22/16 09:56:29 AM,27.00,,,,
40,06/22/16 09:56:30 AM,27.00,,,,
41,06/22/16 09:56:31 AM,27.00,,,,
42,06/22/16 09:56:32 AM,27.00,,,,
43,06/22/16 09:56:33 AM,27.00,,,,
44,06/22/16 09:56:34 AM,26.66,,,,
45,06/22/16 09:56:35 AM,27.00,,,,
46,06/22/16 09:56:36 AM,27.00,,,,
47,06/22/16 09:56:37 AM,27.00,,,,
48,06/22/16 09:56:38 AM,27.00,,,,
49,06/22/16 09:56:39 AM,27.00,,,,
50,06/22/16 09:56:40 AM,27.00,,,,
51,06/22/16 09:56:41 AM,26.66,,,,
52,06/22/16 09:56:42 AM,26.66,,,,
53,06/22/16 09:56:43 AM,27.00,,,,
54,06/22/16 09:56:44 AM,26.66,,,,
55,06/22/16 09:56:45 AM,26.66,,,,
56,06/22/16 09:56:46 AM,27.00,,,,
57,06/22/16 09:56:47 AM,26.66,,,,
58,06/22/16 09:56:48 AM,27.00,,,,
59,06/22/16 09:56:49 AM,26.66,,,,
60,06/22/16 09:56:50 AM,27.00,,,,
61,06/22/16 09:56:51 AM,27.00,,,,
62,06/22/16 09:56:52 AM,27.00,,,,
63,06/22/16 09:56:53 AM,27.00,,,,
64,06/22/16 09:56:54 AM,27.00,,,,
65,06/22/16 09:56:55 AM,27.00,,,,
66,06/22/16 09:56:56 AM,26.66,,,,
67,06/22/16 09:56:57 AM,27.00,,,,
68,06/22/16 09:56:58 AM,27.00,,,,
69,06/22/16 09:56:59 AM,27.00,,,,
70,06/22/16 09:57:00 AM,26.66,,,,
71,06/22/16 09:57:01 AM,27.00,,,,
72,06/22/16 09:57:02 AM,27.00,,,,
73,06/22/16 09:57:03 AM,26.66,,,,
74,06/22/16 09:57:04 AM,26.66,,,,
75,06/22/16 09:57:05 AM,26.66,,,,
76,06/22/16 09:57:06 AM,27.00,,,,
77,06/22/16 09:57:07 AM,26.66,,,,
78,06/22/16 09:57:08 AM,26.66,,,,
79,06/22/16 09:57:09 AM,26.66,,,,
80,06/22/16 09:57:10 AM,27.33,,,,
81,06/22/16 09:57:11 AM,26.66,,,,
82,06/22/16 09:57:12 AM,27.00,,,,
83,06/22/16 09:57:13 AM,27.00,,,,
84,06/22/16 09:57:14 AM,26.66,,,,
85,06/22/16 09:57:15 AM,27.00,,,,
86,06/22/16 09:57:16 AM,26.66,,,,
87,06/22/16 09:57:17 AM,27.00,,,,
88,06/22/16 09:57:18 AM,26.66,,,,
89,06/22/16 09:57:19 AM,27.00,,,,
90,06/22/16 09:57:20 AM,27.00,,,,
91,06/22/16 09:57:21 AM,26.66,,,,
92,06/22/16 09:57:22 AM,27.00,,,,
93,06/22/16 09:57:23 AM,27.33,,,,
94,06/22/16 09:57:24 AM,27.00,,,,
95,06/22/16 09:57:25 AM,27.00,,,,
96,06/22/16 09:57:26 AM,26.66,,,,
97,06/22/16 09:57:27 AM,27.00,,,,
98,06/22/16 09:57:28 AM,27.00,,,,
99,06/22/16 09:57:29 AM,27.00,,,,
100,06/22/16 09:57:30 AM,26.66,,,,
101,06/22/16 09:57:31 AM,27.00,,,,
102,06/22/16 09:57:32 AM,26.66,,,,
103,06/22/16 09:57:33 AM,27.00,,,,
104,06/22/16 09:57:34 AM,26.66,,,,
105,06/22/16 09:57:35 AM,26.66,,,,
106,06/22/16 09:57:36 AM,27.00,,,,
107,06/22/16 09:57:37 AM,26.66,,,,
108,06/22/16 09:57:38 AM,26.66,,,,
109,06/22/16 09:57:39 AM,27.00,,,,
110,06/22/16 09:57:40 AM,26.66,,,,
111,06/22/16 09:57:41 AM,27.00,,,,
112,06/22/16 09:57:42 AM,27.00,,,,
113,06/22/16 09:57:43 AM,27.00,,,,
114,06/22/16 09:57:44 AM,27.00,,,,
115,06/22/16 09:57:45 AM,27.00,,,,
116,06/22/16 09:57:46 AM,26.66,,,,
117,06/22/16 09:57:47 AM,26.66,,,,
118,06/22/16 09:57:48 AM,27.00,,,,
119,06/22/16 09:57:49 AM,27.00,,,,
120,06/22/16 09:57:50 AM,27.00,,,,
121,06/22/16 09:57:51 AM,27.00,,,,
