"Plot Title: 2247366"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,06/08/16 10:55:18 AM,25.32,Logged,,,
2,06/08/16 10:55:19 AM,24.98,,,,
3,06/08/16 10:55:20 AM,25.32,,,,
4,06/08/16 10:55:21 AM,24.98,,,,
5,06/08/16 10:55:22 AM,24.98,,,,
6,06/08/16 10:55:23 AM,24.98,,,,
7,06/08/16 10:55:24 AM,24.98,,,,
8,06/08/16 10:55:25 AM,25.32,,,,
9,06/08/16 10:55:26 AM,24.98,,,,
10,06/08/16 10:55:27 AM,24.98,,,,
11,06/08/16 10:55:28 AM,24.98,,,,
12,06/08/16 10:55:29 AM,24.98,,,,
13,06/08/16 10:55:30 AM,25.32,,,,
14,06/08/16 10:55:31 AM,24.98,,,,
15,06/08/16 10:55:32 AM,25.32,,,,
16,06/08/16 10:55:33 AM,25.32,,,,
17,06/08/16 10:55:34 AM,25.32,,,,
18,06/08/16 10:55:35 AM,25.32,,,,
19,06/08/16 10:55:36 AM,24.98,,,,
20,06/08/16 10:55:37 AM,25.32,,,,
21,06/08/16 10:55:38 AM,25.32,,,,
22,06/08/16 10:55:39 AM,25.32,,,,
23,06/08/16 10:55:40 AM,25.32,,,,
24,06/08/16 10:55:41 AM,25.32,,,,
25,06/08/16 10:55:42 AM,25.32,,,,
26,06/08/16 10:55:43 AM,25.32,,,,
27,06/08/16 10:55:44 AM,25.32,,,,
28,06/08/16 10:55:45 AM,25.32,,,,
29,06/08/16 10:55:46 AM,25.32,,,,
30,06/08/16 10:55:47 AM,25.32,,,,
31,06/08/16 10:55:48 AM,25.32,,,,
32,06/08/16 10:55:49 AM,25.32,,,,
33,06/08/16 10:55:50 AM,25.32,,,,
34,06/08/16 10:55:51 AM,25.32,,,,
35,06/08/16 10:55:52 AM,25.32,,,,
36,06/08/16 10:55:53 AM,25.32,,,,
37,06/08/16 10:55:54 AM,25.32,,,,
38,06/08/16 10:55:55 AM,25.32,,,,
39,06/08/16 10:55:56 AM,25.32,,,,
40,06/08/16 10:55:57 AM,25.32,,,,
41,06/08/16 10:55:58 AM,25.32,,,,
42,06/08/16 10:55:59 AM,25.32,,,,
43,06/08/16 10:56:00 AM,25.32,,,,
44,06/08/16 10:56:01 AM,25.32,,,,
45,06/08/16 10:56:02 AM,25.32,,,,
46,06/08/16 10:56:03 AM,25.32,,,,
47,06/08/16 10:56:04 AM,25.32,,,,
48,06/08/16 10:56:05 AM,25.32,,,,
49,06/08/16 10:56:06 AM,25.32,,,,
50,06/08/16 10:56:07 AM,25.32,,,,
51,06/08/16 10:56:08 AM,25.32,,,,
52,06/08/16 10:56:09 AM,25.32,,,,
53,06/08/16 10:56:10 AM,25.32,,,,
54,06/08/16 10:56:11 AM,25.32,,,,
55,06/08/16 10:56:12 AM,25.32,,,,
56,06/08/16 10:56:13 AM,25.32,,,,
57,06/08/16 10:56:14 AM,24.98,,,,
58,06/08/16 10:56:15 AM,25.32,,,,
59,06/08/16 10:56:16 AM,25.32,,,,
60,06/08/16 10:56:17 AM,25.32,,,,
61,06/08/16 10:56:18 AM,25.32,,,,
62,06/08/16 10:56:19 AM,25.32,,,,
63,06/08/16 10:56:20 AM,25.32,,,,
64,06/08/16 10:56:21 AM,25.32,,,,
65,06/08/16 10:56:22 AM,25.32,,,,
66,06/08/16 10:56:23 AM,25.32,,,,
67,06/08/16 10:56:24 AM,25.32,,,,
68,06/08/16 10:56:25 AM,25.32,,,,
69,06/08/16 10:56:26 AM,25.32,,,,
70,06/08/16 10:56:27 AM,25.32,,,,
71,06/08/16 10:56:28 AM,25.32,,,,
72,06/08/16 10:56:29 AM,24.98,,,,
73,06/08/16 10:56:30 AM,25.32,,,,
74,06/08/16 10:56:31 AM,25.32,,,,
75,06/08/16 10:56:32 AM,25.32,,,,
76,06/08/16 10:56:33 AM,25.32,,,,
77,06/08/16 10:56:34 AM,25.32,,,,
78,06/08/16 10:56:35 AM,25.32,,,,
79,06/08/16 10:56:36 AM,25.32,,,,
80,06/08/16 10:56:37 AM,25.32,,,,
81,06/08/16 10:56:38 AM,25.32,,,,
82,06/08/16 10:56:39 AM,25.32,,,,
83,06/08/16 10:56:40 AM,25.32,,,,
84,06/08/16 10:56:41 AM,25.32,,,,
85,06/08/16 10:56:42 AM,25.32,,,,
86,06/08/16 10:56:43 AM,25.32,,,,
87,06/08/16 10:56:44 AM,25.32,,,,
88,06/08/16 10:56:45 AM,25.32,,,,
89,06/08/16 10:56:46 AM,25.32,,,,
90,06/08/16 10:56:47 AM,25.32,,,,
91,06/08/16 10:56:48 AM,25.32,,,,
92,06/08/16 10:56:49 AM,25.32,,,,
93,06/08/16 10:56:50 AM,25.32,,,,
94,06/08/16 10:56:51 AM,25.32,,,,
95,06/08/16 10:56:52 AM,25.32,,,,
96,06/08/16 10:56:53 AM,25.32,,,,
97,06/08/16 10:56:54 AM,25.32,,,,
98,06/08/16 10:56:55 AM,25.32,,,,
99,06/08/16 10:56:56 AM,25.32,,,,
100,06/08/16 10:56:57 AM,25.32,,,,
101,06/08/16 10:56:58 AM,24.98,,,,
102,06/08/16 10:56:59 AM,24.98,,,,
103,06/08/16 10:57:00 AM,25.32,,,,
104,06/08/16 10:57:01 AM,24.98,,,,
105,06/08/16 10:57:02 AM,24.98,,,,
106,06/08/16 10:57:03 AM,25.32,,,,
107,06/08/16 10:57:04 AM,25.32,,,,
108,06/08/16 10:57:05 AM,25.32,,,,
109,06/08/16 10:57:06 AM,25.32,,,,
110,06/08/16 10:57:07 AM,24.98,,,,
111,06/08/16 10:57:08 AM,24.98,,,,
112,06/08/16 10:57:09 AM,25.32,,,,
113,06/08/16 10:57:10 AM,25.32,,,,
114,06/08/16 10:57:11 AM,25.32,,,,
115,06/08/16 10:57:12 AM,25.32,,,,
116,06/08/16 10:57:13 AM,24.98,,,,
117,06/08/16 10:57:14 AM,25.32,,,,
118,06/08/16 10:57:15 AM,25.32,,,,
119,06/08/16 10:57:16 AM,25.32,,,,
120,06/08/16 10:57:17 AM,25.32,,,,
121,06/08/16 10:57:18 AM,25.32,,,,
122,06/08/16 10:57:19 AM,25.32,,,,
123,06/08/16 10:57:20 AM,25.32,,,,
124,06/08/16 10:57:21 AM,25.32,,,,
125,06/08/16 10:57:22 AM,25.32,,,,
126,06/08/16 10:57:23 AM,25.32,,,,
127,06/08/16 10:57:24 AM,25.32,,,,
128,06/08/16 10:57:25 AM,25.32,,,,
