"Plot Title: 1283023"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,07/20/16 10:05:50 AM,27.67,Logged,,,
2,07/20/16 10:05:51 AM,27.33,,,,
3,07/20/16 10:05:52 AM,27.67,,,,
4,07/20/16 10:05:53 AM,27.67,,,,
5,07/20/16 10:05:54 AM,27.67,,,,
6,07/20/16 10:05:55 AM,27.67,,,,
7,07/20/16 10:05:56 AM,27.67,,,,
8,07/20/16 10:05:57 AM,27.67,,,,
9,07/20/16 10:05:58 AM,27.67,,,,
10,07/20/16 10:05:59 AM,27.67,,,,
11,07/20/16 10:06:00 AM,27.67,,,,
12,07/20/16 10:06:01 AM,27.67,,,,
13,07/20/16 10:06:02 AM,28.00,,,,
14,07/20/16 10:06:03 AM,27.67,,,,
15,07/20/16 10:06:04 AM,28.00,,,,
16,07/20/16 10:06:05 AM,28.00,,,,
17,07/20/16 10:06:06 AM,27.67,,,,
18,07/20/16 10:06:07 AM,27.67,,,,
19,07/20/16 10:06:08 AM,28.00,,,,
20,07/20/16 10:06:09 AM,28.34,,,,
21,07/20/16 10:06:10 AM,28.00,,,,
22,07/20/16 10:06:11 AM,28.00,,,,
23,07/20/16 10:06:12 AM,28.00,,,,
24,07/20/16 10:06:13 AM,28.00,,,,
25,07/20/16 10:06:14 AM,27.67,,,,
26,07/20/16 10:06:15 AM,28.00,,,,
27,07/20/16 10:06:16 AM,28.00,,,,
28,07/20/16 10:06:17 AM,28.00,,,,
29,07/20/16 10:06:18 AM,28.34,,,,
30,07/20/16 10:06:19 AM,28.00,,,,
31,07/20/16 10:06:20 AM,28.34,,,,
32,07/20/16 10:06:21 AM,28.00,,,,
33,07/20/16 10:06:22 AM,28.00,,,,
34,07/20/16 10:06:23 AM,28.00,,,,
35,07/20/16 10:06:24 AM,28.00,,,,
36,07/20/16 10:06:25 AM,28.00,,,,
37,07/20/16 10:06:26 AM,28.00,,,,
38,07/20/16 10:06:27 AM,28.00,,,,
39,07/20/16 10:06:28 AM,28.00,,,,
40,07/20/16 10:06:29 AM,28.00,,,,
41,07/20/16 10:06:30 AM,28.00,,,,
42,07/20/16 10:06:31 AM,28.00,,,,
43,07/20/16 10:06:32 AM,28.00,,,,
44,07/20/16 10:06:33 AM,28.00,,,,
45,07/20/16 10:06:34 AM,28.00,,,,
46,07/20/16 10:06:35 AM,28.00,,,,
47,07/20/16 10:06:36 AM,28.00,,,,
48,07/20/16 10:06:37 AM,28.00,,,,
49,07/20/16 10:06:38 AM,28.34,,,,
50,07/20/16 10:06:39 AM,28.00,,,,
51,07/20/16 10:06:40 AM,28.00,,,,
52,07/20/16 10:06:41 AM,28.00,,,,
53,07/20/16 10:06:42 AM,28.34,,,,
54,07/20/16 10:06:43 AM,28.34,,,,
55,07/20/16 10:06:44 AM,28.34,,,,
56,07/20/16 10:06:45 AM,28.00,,,,
57,07/20/16 10:06:46 AM,28.00,,,,
58,07/20/16 10:06:47 AM,28.34,,,,
59,07/20/16 10:06:48 AM,28.34,,,,
60,07/20/16 10:06:49 AM,28.00,,,,
61,07/20/16 10:06:50 AM,28.34,,,,
62,07/20/16 10:06:51 AM,28.34,,,,
