"Plot Title: 1283022"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283022, SEN S/N: 1283022)","Started (LGR S/N: 1283022)","Host Connected (LGR S/N: 1283022)","Stopped (LGR S/N: 1283022)","End Of File (LGR S/N: 1283022)"
1,07/20/16 10:07:39 AM,28.34,Logged,,,
2,07/20/16 10:07:40 AM,28.34,,,,
3,07/20/16 10:07:41 AM,29.01,,,,
4,07/20/16 10:07:42 AM,27.67,,,,
5,07/20/16 10:07:43 AM,28.67,,,,
6,07/20/16 10:07:44 AM,28.67,,,,
7,07/20/16 10:07:45 AM,27.67,,,,
8,07/20/16 10:07:46 AM,28.34,,,,
9,07/20/16 10:07:47 AM,28.34,,,,
10,07/20/16 10:07:48 AM,28.34,,,,
11,07/20/16 10:07:49 AM,28.00,,,,
12,07/20/16 10:07:50 AM,28.34,,,,
13,07/20/16 10:07:51 AM,29.67,,,,
14,07/20/16 10:07:52 AM,28.34,,,,
15,07/20/16 10:07:53 AM,27.67,,,,
16,07/20/16 10:07:54 AM,28.00,,,,
17,07/20/16 10:07:55 AM,29.01,,,,
18,07/20/16 10:07:56 AM,27.67,,,,
19,07/20/16 10:07:57 AM,28.67,,,,
20,07/20/16 10:07:58 AM,27.67,,,,
21,07/20/16 10:07:59 AM,28.67,,,,
22,07/20/16 10:08:00 AM,27.67,,,,
23,07/20/16 10:08:01 AM,28.67,,,,
24,07/20/16 10:08:02 AM,27.33,,,,
25,07/20/16 10:08:03 AM,28.00,,,,
26,07/20/16 10:08:04 AM,28.00,,,,
27,07/20/16 10:08:05 AM,27.33,,,,
28,07/20/16 10:08:06 AM,28.67,,,,
29,07/20/16 10:08:07 AM,28.00,,,,
30,07/20/16 10:08:08 AM,29.34,,,,
31,07/20/16 10:08:09 AM,28.67,,,,
32,07/20/16 10:08:10 AM,27.33,,,,
33,07/20/16 10:08:11 AM,28.34,,,,
34,07/20/16 10:08:12 AM,28.67,,,,
35,07/20/16 10:08:13 AM,27.67,,,,
36,07/20/16 10:08:14 AM,29.01,,,,
37,07/20/16 10:08:15 AM,27.67,,,,
38,07/20/16 10:08:16 AM,28.34,,,,
39,07/20/16 10:08:17 AM,29.01,,,,
40,07/20/16 10:08:18 AM,28.67,,,,
41,07/20/16 10:08:19 AM,28.34,,,,
42,07/20/16 10:08:20 AM,28.67,,,,
43,07/20/16 10:08:21 AM,28.34,,,,
44,07/20/16 10:08:22 AM,28.00,,,,
45,07/20/16 10:08:23 AM,28.00,,,,
46,07/20/16 10:08:24 AM,28.34,,,,
47,07/20/16 10:08:25 AM,28.34,,,,
48,07/20/16 10:08:26 AM,28.67,,,,
49,07/20/16 10:08:27 AM,27.67,,,,
50,07/20/16 10:08:28 AM,28.34,,,,
51,07/20/16 10:08:29 AM,28.67,,,,
52,07/20/16 10:08:30 AM,26.66,,,,
53,07/20/16 10:08:31 AM,28.00,,,,
54,07/20/16 10:08:32 AM,29.01,,,,
55,07/20/16 10:08:33 AM,28.67,,,,
56,07/20/16 10:08:34 AM,27.33,,,,
57,07/20/16 10:08:35 AM,28.00,,,,
58,07/20/16 10:08:36 AM,28.67,,,,
59,07/20/16 10:08:37 AM,28.34,,,,
60,07/20/16 10:08:38 AM,28.67,,,,
61,07/20/16 10:08:39 AM,27.33,,,,
62,07/20/16 10:08:40 AM,27.67,,,,
63,07/20/16 10:08:41 AM,27.67,,,,
64,07/20/16 10:08:42 AM,27.33,,,,
65,07/20/16 10:08:43 AM,27.67,,,,
66,07/20/16 10:08:44 AM,27.67,,,,
67,07/20/16 10:08:45 AM,28.00,,,,
68,07/20/16 10:08:46 AM,30.01,,,,
69,07/20/16 10:08:47 AM,27.67,,,,
70,07/20/16 10:08:48 AM,28.67,,,,
71,07/20/16 10:08:49 AM,28.67,,,,
72,07/20/16 10:08:50 AM,29.01,,,,
73,07/20/16 10:08:51 AM,28.34,,,,
74,07/20/16 10:08:52 AM,28.00,,,,
75,07/20/16 10:08:53 AM,28.67,,,,
76,07/20/16 10:08:54 AM,28.34,,,,
77,07/20/16 10:08:55 AM,28.34,,,,
78,07/20/16 10:08:56 AM,27.67,,,,
79,07/20/16 10:08:57 AM,29.01,,,,
80,07/20/16 10:08:58 AM,28.67,,,,
81,07/20/16 10:08:59 AM,29.01,,,,
82,07/20/16 10:09:00 AM,28.67,,,,
83,07/20/16 10:09:01 AM,27.67,,,,
84,07/20/16 10:09:02 AM,28.00,,,,
85,07/20/16 10:09:03 AM,28.67,,,,
86,07/20/16 10:09:04 AM,28.34,,,,
87,07/20/16 10:09:05 AM,28.00,,,,
88,07/20/16 10:09:06 AM,29.67,,,,
89,07/20/16 10:09:07 AM,29.34,,,,
90,07/20/16 10:09:08 AM,27.67,,,,
91,07/20/16 10:09:09 AM,29.01,,,,
92,07/20/16 10:09:10 AM,28.34,,,,
93,07/20/16 10:09:11 AM,28.67,,,,
94,07/20/16 10:09:12 AM,28.00,,,,
95,07/20/16 10:09:13 AM,28.00,,,,
96,07/20/16 10:09:14 AM,28.34,,,,
97,07/20/16 10:09:15 AM,28.00,,,,
98,07/20/16 10:09:16 AM,28.34,,,,
99,07/20/16 10:09:17 AM,28.67,,,,
100,07/20/16 10:09:18 AM,28.67,,,,
101,07/20/16 10:09:19 AM,29.01,,,,
102,07/20/16 10:09:20 AM,29.67,,,,
103,07/20/16 10:09:21 AM,28.34,,,,
104,07/20/16 10:09:22 AM,29.01,,,,
105,07/20/16 10:09:23 AM,28.00,,,,
106,07/20/16 10:09:24 AM,29.34,,,,
107,07/20/16 10:09:25 AM,28.00,,,,
108,07/20/16 10:09:26 AM,28.67,,,,
109,07/20/16 10:09:27 AM,28.34,,,,
110,07/20/16 10:09:28 AM,27.67,,,,
111,07/20/16 10:09:29 AM,28.34,,,,
112,07/20/16 10:09:30 AM,28.67,,,,
113,07/20/16 10:09:31 AM,28.00,,,,
114,07/20/16 10:09:32 AM,29.34,,,,
115,07/20/16 10:09:33 AM,29.34,,,,
116,07/20/16 10:09:34 AM,27.33,,,,
117,07/20/16 10:09:35 AM,28.00,,,,
118,07/20/16 10:09:36 AM,28.00,,,,
119,07/20/16 10:09:37 AM,28.34,,,,
120,07/20/16 10:09:38 AM,28.34,,,,
121,07/20/16 10:09:39 AM,28.00,,,,
122,07/20/16 10:09:40 AM,29.01,,,,
123,07/20/16 10:09:41 AM,28.34,,,,
124,07/20/16 10:09:42 AM,28.00,,,,
125,07/20/16 10:09:43 AM,29.01,,,,
126,07/20/16 10:09:44 AM,28.34,,,,
127,07/20/16 10:09:45 AM,28.67,,,,
128,07/20/16 10:09:46 AM,28.34,,,,
129,07/20/16 10:09:47 AM,29.34,,,,
130,07/20/16 10:09:48 AM,29.34,,,,
131,07/20/16 10:09:49 AM,28.34,,,,
132,07/20/16 10:09:50 AM,27.67,,,,
133,07/20/16 10:09:51 AM,28.00,,,,
134,07/20/16 10:09:52 AM,29.01,,,,
135,07/20/16 10:09:53 AM,29.34,,,,
136,07/20/16 10:09:54 AM,28.34,,,,
137,07/20/16 10:09:55 AM,27.67,,,,
138,07/20/16 10:09:56 AM,29.67,,,,
139,07/20/16 10:09:57 AM,29.01,,,,
140,07/20/16 10:09:58 AM,28.00,,,,
141,07/20/16 10:09:59 AM,27.33,,,,
142,07/20/16 10:10:00 AM,28.34,,,,
143,07/20/16 10:10:01 AM,28.00,,,,
144,07/20/16 10:10:02 AM,27.33,,,,
145,07/20/16 10:10:03 AM,27.67,,,,
146,07/20/16 10:10:04 AM,29.34,,,,
147,07/20/16 10:10:05 AM,27.67,,,,
148,07/20/16 10:10:06 AM,28.67,,,,
149,07/20/16 10:10:07 AM,28.34,,,,
150,07/20/16 10:10:08 AM,29.01,,,,
151,07/20/16 10:10:09 AM,28.00,,,,
152,07/20/16 10:10:10 AM,28.67,,,,
153,07/20/16 10:10:11 AM,28.34,,,,
154,07/20/16 10:10:12 AM,28.34,,,,
155,07/20/16 10:10:13 AM,28.34,,,,
156,07/20/16 10:10:14 AM,27.67,,,,
157,07/20/16 10:10:15 AM,29.34,,,,
158,07/20/16 10:10:16 AM,28.00,,,,
159,07/20/16 10:10:17 AM,30.01,,,,
160,07/20/16 10:10:18 AM,28.00,,,,
161,07/20/16 10:10:19 AM,28.34,,,,
162,07/20/16 10:10:20 AM,28.00,,,,
163,07/20/16 10:10:21 AM,28.34,,,,
164,07/20/16 10:10:22 AM,27.67,,,,
165,07/20/16 10:10:23 AM,28.34,,,,
166,07/20/16 10:10:24 AM,28.67,,,,
167,07/20/16 10:10:25 AM,28.34,,,,
168,07/20/16 10:10:26 AM,28.34,,,,
169,07/20/16 10:10:27 AM,27.33,,,,
170,07/20/16 10:10:28 AM,29.01,,,,
171,07/20/16 10:10:29 AM,28.34,,,,
172,07/20/16 10:10:30 AM,28.34,,,,
173,07/20/16 10:10:31 AM,29.34,,,,
174,07/20/16 10:10:32 AM,29.01,,,,
175,07/20/16 10:10:33 AM,28.34,,,,
176,07/20/16 10:10:34 AM,28.00,,,,
177,07/20/16 10:10:35 AM,28.67,,,,
178,07/20/16 10:10:36 AM,28.34,,,,
179,07/20/16 10:10:37 AM,27.67,,,,
180,07/20/16 10:10:38 AM,29.01,,,,
181,07/20/16 10:10:39 AM,28.34,,,,
182,07/20/16 10:10:40 AM,28.67,,,,
183,07/20/16 10:10:41 AM,28.00,,,,
184,07/20/16 10:10:42 AM,29.01,,,,
185,07/20/16 10:10:43 AM,29.34,,,,
186,07/20/16 10:10:44 AM,28.67,,,,
187,07/20/16 10:10:45 AM,28.34,,,,
188,07/20/16 10:10:46 AM,29.34,,,,
189,07/20/16 10:10:47 AM,28.00,,,,
190,07/20/16 10:10:48 AM,28.34,,,,
191,07/20/16 10:10:49 AM,29.01,,,,
192,07/20/16 10:10:50 AM,29.34,,,,
193,07/20/16 10:10:51 AM,28.34,,,,
194,07/20/16 10:10:52 AM,28.00,,,,
195,07/20/16 10:10:53 AM,29.67,,,,
196,07/20/16 10:10:54 AM,29.01,,,,
197,07/20/16 10:10:55 AM,27.33,,,,
198,07/20/16 10:10:56 AM,28.00,,,,
199,07/20/16 10:10:57 AM,28.34,,,,
200,07/20/16 10:10:58 AM,28.34,,,,
201,07/20/16 10:10:59 AM,28.67,,,,
202,07/20/16 10:11:00 AM,28.34,,,,
203,07/20/16 10:11:01 AM,28.67,,,,
204,07/20/16 10:11:02 AM,29.34,,,,
205,07/20/16 10:11:03 AM,29.01,,,,
206,07/20/16 10:11:04 AM,29.01,,,,
207,07/20/16 10:11:05 AM,28.00,,,,
208,07/20/16 10:11:06 AM,29.01,,,,
209,07/20/16 10:11:07 AM,28.34,,,,
210,07/20/16 10:11:08 AM,28.67,,,,
211,07/20/16 10:11:09 AM,28.34,,,,
212,07/20/16 10:11:10 AM,28.00,,,,
213,07/20/16 10:11:11 AM,28.00,,,,
214,07/20/16 10:11:12 AM,28.00,,,,
215,07/20/16 10:11:13 AM,28.34,,,,
216,07/20/16 10:11:14 AM,28.34,,,,
217,07/20/16 10:11:15 AM,28.00,,,,
218,07/20/16 10:11:16 AM,28.34,,,,
219,07/20/16 10:11:17 AM,28.67,,,,
220,07/20/16 10:11:18 AM,28.00,,,,
221,07/20/16 10:11:19 AM,28.00,,,,
222,07/20/16 10:11:20 AM,28.34,,,,
223,07/20/16 10:11:21 AM,28.34,,,,
224,07/20/16 10:11:22 AM,28.00,,,,
225,07/20/16 10:11:23 AM,28.00,,,,
226,07/20/16 10:11:24 AM,28.67,,,,
227,07/20/16 10:11:25 AM,28.00,,,,
228,07/20/16 10:11:26 AM,28.67,,,,
229,07/20/16 10:11:27 AM,28.34,,,,
230,07/20/16 10:11:28 AM,27.00,,,,
231,07/20/16 10:11:29 AM,27.67,,,,
232,07/20/16 10:11:30 AM,28.00,,,,
233,07/20/16 10:11:31 AM,28.34,,,,
234,07/20/16 10:11:32 AM,29.34,,,,
235,07/20/16 10:11:33 AM,28.00,,,,
236,07/20/16 10:11:34 AM,28.00,,,,
237,07/20/16 10:11:35 AM,28.34,,,,
238,07/20/16 10:11:36 AM,28.00,,,,
239,07/20/16 10:11:37 AM,28.34,,,,
240,07/20/16 10:11:38 AM,28.34,,,,
241,07/20/16 10:11:39 AM,28.67,,,,
242,07/20/16 10:11:40 AM,29.01,,,,
243,07/20/16 10:11:41 AM,28.67,,,,
244,07/20/16 10:11:42 AM,27.67,,,,
245,07/20/16 10:11:43 AM,28.67,,,,
246,07/20/16 10:11:44 AM,28.34,,,,
247,07/20/16 10:11:45 AM,28.67,,,,
248,07/20/16 10:11:46 AM,28.34,,,,
249,07/20/16 10:11:47 AM,28.34,,,,
250,07/20/16 10:11:48 AM,30.01,,,,
251,07/20/16 10:11:49 AM,28.67,,,,
252,07/20/16 10:11:50 AM,29.34,,,,
253,07/20/16 10:11:51 AM,29.67,,,,
254,07/20/16 10:11:52 AM,29.01,,,,
255,07/20/16 10:11:53 AM,28.67,,,,
256,07/20/16 10:11:54 AM,29.01,,,,
257,07/20/16 10:11:55 AM,28.34,,,,
258,07/20/16 10:11:56 AM,28.67,,,,
259,07/20/16 10:11:57 AM,28.00,,,,
260,07/20/16 10:11:58 AM,28.34,,,,
261,07/20/16 10:11:59 AM,28.00,,,,
262,07/20/16 10:12:00 AM,28.34,,,,
263,07/20/16 10:12:01 AM,28.67,,,,
264,07/20/16 10:12:02 AM,27.67,,,,
265,07/20/16 10:12:03 AM,28.34,,,,
266,07/20/16 10:12:04 AM,28.67,,,,
267,07/20/16 10:12:05 AM,29.01,,,,
268,07/20/16 10:12:06 AM,28.67,,,,
269,07/20/16 10:12:07 AM,28.34,,,,
270,07/20/16 10:12:08 AM,27.67,,,,
271,07/20/16 10:12:09 AM,28.00,,,,
272,07/20/16 10:12:10 AM,29.01,,,,
273,07/20/16 10:12:11 AM,28.67,,,,
274,07/20/16 10:12:12 AM,28.00,,,,
275,07/20/16 10:12:13 AM,28.34,,,,
276,07/20/16 10:12:14 AM,28.00,,,,
277,07/20/16 10:12:15 AM,28.34,,,,
278,07/20/16 10:12:16 AM,27.67,,,,
279,07/20/16 10:12:17 AM,29.01,,,,
280,07/20/16 10:12:18 AM,29.01,,,,
281,07/20/16 10:12:19 AM,28.00,,,,
282,07/20/16 10:12:20 AM,29.34,,,,
283,07/20/16 10:12:21 AM,28.34,,,,
284,07/20/16 10:12:22 AM,27.67,,,,
285,07/20/16 10:12:23 AM,29.01,,,,
286,07/20/16 10:12:24 AM,28.67,,,,
287,07/20/16 10:12:25 AM,28.00,,,,
288,07/20/16 10:12:26 AM,27.33,,,,
289,07/20/16 10:12:27 AM,29.34,,,,
290,07/20/16 10:12:28 AM,28.67,,,,
291,07/20/16 10:12:29 AM,28.00,,,,
292,07/20/16 10:12:30 AM,28.34,,,,
293,07/20/16 10:12:31 AM,28.67,,,,
294,07/20/16 10:12:32 AM,28.67,,,,
295,07/20/16 10:12:33 AM,28.67,,,,
296,07/20/16 10:12:34 AM,28.67,,,,
297,07/20/16 10:12:35 AM,29.01,,,,
298,07/20/16 10:12:36 AM,28.67,,,,
299,07/20/16 10:12:37 AM,29.34,,,,
300,07/20/16 10:12:38 AM,28.67,,,,
301,07/20/16 10:12:39 AM,28.00,,,,
302,07/20/16 10:12:40 AM,28.34,,,,
303,07/20/16 10:12:41 AM,28.00,,,,
304,07/20/16 10:12:42 AM,28.00,,,,
305,07/20/16 10:12:43 AM,29.67,,,,
306,07/20/16 10:12:44 AM,29.01,,,,
307,07/20/16 10:12:45 AM,29.01,,,,
308,07/20/16 10:12:46 AM,27.33,,,,
309,07/20/16 10:12:47 AM,28.67,,,,
310,07/20/16 10:12:48 AM,28.67,,,,
311,07/20/16 10:12:49 AM,30.01,,,,
312,07/20/16 10:12:50 AM,28.67,,,,
313,07/20/16 10:12:51 AM,29.01,,,,
314,07/20/16 10:12:52 AM,28.34,,,,
315,07/20/16 10:12:53 AM,28.67,,,,
316,07/20/16 10:12:54 AM,28.34,,,,
317,07/20/16 10:12:55 AM,28.67,,,,
318,07/20/16 10:12:56 AM,29.01,,,,
319,07/20/16 10:12:57 AM,28.34,,,,
320,07/20/16 10:12:58 AM,29.01,,,,
321,07/20/16 10:12:59 AM,29.01,,,,
322,07/20/16 10:13:00 AM,29.01,,,,
323,07/20/16 10:13:01 AM,29.67,,,,
324,07/20/16 10:13:02 AM,27.67,,,,
325,07/20/16 10:13:03 AM,28.34,,,,
326,07/20/16 10:13:04 AM,29.01,,,,
327,07/20/16 10:13:05 AM,30.34,,,,
328,07/20/16 10:13:06 AM,27.00,,,,
329,07/20/16 10:13:07 AM,29.01,,,,
330,07/20/16 10:13:08 AM,29.67,,,,
331,07/20/16 10:13:09 AM,25.99,,,,
332,07/20/16 10:13:10 AM,29.67,,,,
333,07/20/16 10:13:11 AM,28.67,,,,
334,07/20/16 10:13:12 AM,29.34,,,,
335,07/20/16 10:13:13 AM,28.00,,,,
336,07/20/16 10:13:14 AM,26.66,,,,
337,07/20/16 10:13:15 AM,27.67,,,,
338,07/20/16 10:13:16 AM,29.67,,,,
339,07/20/16 10:13:17 AM,27.67,,,,
340,07/20/16 10:13:18 AM,29.34,,,,
341,07/20/16 10:13:19 AM,28.34,,,,
342,07/20/16 10:13:20 AM,29.01,,,,
343,07/20/16 10:13:21 AM,28.34,,,,
344,07/20/16 10:13:22 AM,30.01,,,,
345,07/20/16 10:13:23 AM,26.66,,,,
346,07/20/16 10:13:24 AM,27.00,,,,
347,07/20/16 10:13:25 AM,28.34,,,,
348,07/20/16 10:13:26 AM,28.34,,,,
349,07/20/16 10:13:27 AM,28.34,,,,
350,07/20/16 10:13:28 AM,28.34,,,,
351,07/20/16 10:13:29 AM,28.67,,,,
352,07/20/16 10:13:30 AM,27.67,,,,
353,07/20/16 10:13:31 AM,27.67,,,,
354,07/20/16 10:13:32 AM,27.67,,,,
355,07/20/16 10:13:33 AM,29.01,,,,
356,07/20/16 10:13:34 AM,28.67,,,,
357,07/20/16 10:13:35 AM,28.34,,,,
358,07/20/16 10:13:36 AM,28.00,,,,
359,07/20/16 10:13:37 AM,25.65,,,,
360,07/20/16 10:13:38 AM,28.00,,,,
361,07/20/16 10:13:39 AM,26.33,,,,
362,07/20/16 10:13:40 AM,31.68,,,,
363,07/20/16 10:13:41 AM,29.01,,,,
364,07/20/16 10:13:42 AM,28.67,,,,
365,07/20/16 10:13:43 AM,29.01,,,,
366,07/20/16 10:13:44 AM,28.67,,,,
367,07/20/16 10:13:45 AM,29.01,,,,
368,07/20/16 10:13:46 AM,28.34,,,,
369,07/20/16 10:13:47 AM,28.34,,,,
370,07/20/16 10:13:48 AM,29.01,,,,
371,07/20/16 10:13:49 AM,28.67,,,,
372,07/20/16 10:13:50 AM,29.01,,,,
373,07/20/16 10:13:51 AM,28.34,,,,
374,07/20/16 10:13:52 AM,29.01,,,,
375,07/20/16 10:13:53 AM,29.34,,,,
376,07/20/16 10:13:54 AM,29.01,,,,
377,07/20/16 10:13:55 AM,28.34,,,,
378,07/20/16 10:13:56 AM,28.34,,,,
379,07/20/16 10:13:57 AM,29.01,,,,
380,07/20/16 10:13:58 AM,29.34,,,,
381,07/20/16 10:13:59 AM,28.67,,,,
382,07/20/16 10:14:00 AM,28.67,,,,
383,07/20/16 10:14:01 AM,28.67,,,,
384,07/20/16 10:14:02 AM,28.67,,,,
385,07/20/16 10:14:03 AM,28.67,,,,
386,07/20/16 10:14:04 AM,28.67,,,,
387,07/20/16 10:14:05 AM,28.67,,,,
388,07/20/16 10:14:06 AM,28.67,,,,
389,07/20/16 10:14:07 AM,29.01,,,,
390,07/20/16 10:14:08 AM,28.67,,,,
391,07/20/16 10:14:09 AM,28.67,,,,
392,07/20/16 10:14:10 AM,28.67,,,,
393,07/20/16 10:14:11 AM,29.01,,,,
394,07/20/16 10:14:12 AM,28.67,,,,
395,07/20/16 10:14:13 AM,28.67,,,,
396,07/20/16 10:14:14 AM,28.67,,,,
397,07/20/16 10:14:15 AM,29.01,,,,
398,07/20/16 10:14:16 AM,28.67,,,,
399,07/20/16 10:14:17 AM,28.67,,,,
400,07/20/16 10:14:18 AM,28.67,,,,
401,07/20/16 10:14:19 AM,28.67,,,,
402,07/20/16 10:14:20 AM,28.67,,,,
403,07/20/16 10:14:21 AM,28.67,,,,
404,07/20/16 10:14:22 AM,28.67,,,,
405,07/20/16 10:14:23 AM,28.67,,,,
406,07/20/16 10:14:24 AM,28.67,,,,
407,07/20/16 10:14:25 AM,29.01,,,,
408,07/20/16 10:14:26 AM,28.67,,,,
