"Plot Title: 1283023"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,06/15/16 10:05:09 AM,28.00,Logged,,,
2,06/15/16 10:05:10 AM,28.00,,,,
3,06/15/16 10:05:11 AM,28.00,,,,
4,06/15/16 10:05:12 AM,28.00,,,,
5,06/15/16 10:05:13 AM,28.00,,,,
6,06/15/16 10:05:14 AM,28.00,,,,
7,06/15/16 10:05:15 AM,28.00,,,,
8,06/15/16 10:05:16 AM,28.00,,,,
9,06/15/16 10:05:17 AM,28.00,,,,
10,06/15/16 10:05:18 AM,28.00,,,,
11,06/15/16 10:05:19 AM,28.00,,,,
12,06/15/16 10:05:20 AM,28.00,,,,
13,06/15/16 10:05:21 AM,28.00,,,,
14,06/15/16 10:05:22 AM,28.00,,,,
15,06/15/16 10:05:23 AM,28.00,,,,
16,06/15/16 10:05:24 AM,28.00,,,,
17,06/15/16 10:05:25 AM,28.34,,,,
18,06/15/16 10:05:26 AM,28.34,,,,
19,06/15/16 10:05:27 AM,28.00,,,,
20,06/15/16 10:05:28 AM,28.00,,,,
21,06/15/16 10:05:29 AM,28.00,,,,
22,06/15/16 10:05:30 AM,28.34,,,,
23,06/15/16 10:05:31 AM,28.00,,,,
24,06/15/16 10:05:32 AM,28.34,,,,
25,06/15/16 10:05:33 AM,28.34,,,,
26,06/15/16 10:05:34 AM,28.34,,,,
27,06/15/16 10:05:35 AM,28.00,,,,
28,06/15/16 10:05:36 AM,28.00,,,,
29,06/15/16 10:05:37 AM,28.34,,,,
30,06/15/16 10:05:38 AM,28.34,,,,
31,06/15/16 10:05:39 AM,28.34,,,,
32,06/15/16 10:05:40 AM,28.34,,,,
33,06/15/16 10:05:41 AM,28.34,,,,
34,06/15/16 10:05:42 AM,28.34,,,,
35,06/15/16 10:05:43 AM,28.34,,,,
36,06/15/16 10:05:44 AM,28.34,,,,
37,06/15/16 10:05:45 AM,28.34,,,,
38,06/15/16 10:05:46 AM,28.34,,,,
39,06/15/16 10:05:47 AM,28.34,,,,
40,06/15/16 10:05:48 AM,28.34,,,,
41,06/15/16 10:05:49 AM,28.34,,,,
42,06/15/16 10:05:50 AM,28.34,,,,
43,06/15/16 10:05:51 AM,28.34,,,,
44,06/15/16 10:05:52 AM,28.34,,,,
45,06/15/16 10:05:53 AM,28.34,,,,
46,06/15/16 10:05:54 AM,28.34,,,,
47,06/15/16 10:05:55 AM,28.34,,,,
48,06/15/16 10:05:56 AM,28.34,,,,
49,06/15/16 10:05:57 AM,28.34,,,,
50,06/15/16 10:05:58 AM,28.34,,,,
51,06/15/16 10:05:59 AM,28.34,,,,
52,06/15/16 10:06:00 AM,28.34,,,,
53,06/15/16 10:06:01 AM,28.34,,,,
54,06/15/16 10:06:02 AM,28.34,,,,
55,06/15/16 10:06:03 AM,28.34,,,,
56,06/15/16 10:06:04 AM,28.34,,,,
