"Plot Title: 2247367"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
1,06/29/16 10:00:53 AM,26.66,Logged,,,
2,06/29/16 10:00:54 AM,26.66,,,,
3,06/29/16 10:00:55 AM,26.33,,,,
4,06/29/16 10:00:56 AM,26.66,,,,
5,06/29/16 10:00:57 AM,26.66,,,,
6,06/29/16 10:00:58 AM,26.33,,,,
7,06/29/16 10:00:59 AM,26.66,,,,
8,06/29/16 10:01:00 AM,26.66,,,,
9,06/29/16 10:01:01 AM,26.66,,,,
10,06/29/16 10:01:02 AM,26.66,,,,
11,06/29/16 10:01:03 AM,26.66,,,,
12,06/29/16 10:01:04 AM,26.66,,,,
13,06/29/16 10:01:05 AM,26.66,,,,
14,06/29/16 10:01:06 AM,26.66,,,,
15,06/29/16 10:01:07 AM,26.66,,,,
16,06/29/16 10:01:08 AM,26.66,,,,
17,06/29/16 10:01:09 AM,27.00,,,,
18,06/29/16 10:01:10 AM,26.66,,,,
19,06/29/16 10:01:11 AM,26.66,,,,
20,06/29/16 10:01:12 AM,26.66,,,,
21,06/29/16 10:01:13 AM,26.66,,,,
22,06/29/16 10:01:14 AM,27.00,,,,
23,06/29/16 10:01:15 AM,26.66,,,,
24,06/29/16 10:01:16 AM,26.66,,,,
25,06/29/16 10:01:17 AM,26.66,,,,
26,06/29/16 10:01:18 AM,26.66,,,,
27,06/29/16 10:01:19 AM,26.66,,,,
28,06/29/16 10:01:20 AM,26.66,,,,
29,06/29/16 10:01:21 AM,26.66,,,,
30,06/29/16 10:01:22 AM,26.66,,,,
31,06/29/16 10:01:23 AM,27.00,,,,
32,06/29/16 10:01:24 AM,26.66,,,,
33,06/29/16 10:01:25 AM,27.00,,,,
34,06/29/16 10:01:26 AM,26.66,,,,
35,06/29/16 10:01:27 AM,27.00,,,,
36,06/29/16 10:01:28 AM,26.66,,,,
37,06/29/16 10:01:29 AM,27.00,,,,
38,06/29/16 10:01:30 AM,26.66,,,,
39,06/29/16 10:01:31 AM,26.66,,,,
40,06/29/16 10:01:32 AM,27.00,,,,
41,06/29/16 10:01:33 AM,27.00,,,,
42,06/29/16 10:01:34 AM,26.66,,,,
43,06/29/16 10:01:35 AM,26.66,,,,
44,06/29/16 10:01:36 AM,27.00,,,,
45,06/29/16 10:01:37 AM,26.66,,,,
46,06/29/16 10:01:38 AM,26.66,,,,
47,06/29/16 10:01:39 AM,26.66,,,,
48,06/29/16 10:01:40 AM,27.00,,,,
49,06/29/16 10:01:41 AM,26.66,,,,
50,06/29/16 10:01:42 AM,27.00,,,,
51,06/29/16 10:01:43 AM,27.00,,,,
52,06/29/16 10:01:44 AM,27.00,,,,
53,06/29/16 10:01:45 AM,26.66,,,,
54,06/29/16 10:01:46 AM,27.00,,,,
55,06/29/16 10:01:47 AM,27.00,,,,
56,06/29/16 10:01:48 AM,26.66,,,,
57,06/29/16 10:01:49 AM,27.00,,,,
58,06/29/16 10:01:50 AM,27.00,,,,
59,06/29/16 10:01:51 AM,27.00,,,,
60,06/29/16 10:01:52 AM,26.66,,,,
61,06/29/16 10:01:53 AM,27.00,,,,
62,06/29/16 10:01:54 AM,27.00,,,,
63,06/29/16 10:01:55 AM,27.00,,,,
64,06/29/16 10:01:56 AM,26.66,,,,
65,06/29/16 10:01:57 AM,26.66,,,,
66,06/29/16 10:01:58 AM,27.00,,,,
67,06/29/16 10:01:59 AM,26.66,,,,
68,06/29/16 10:02:00 AM,26.66,,,,
69,06/29/16 10:02:01 AM,26.66,,,,
70,06/29/16 10:02:02 AM,26.66,,,,
71,06/29/16 10:02:03 AM,26.66,,,,
72,06/29/16 10:02:04 AM,26.66,,,,
73,06/29/16 10:02:05 AM,26.66,,,,
74,06/29/16 10:02:06 AM,26.66,,,,
75,06/29/16 10:02:07 AM,26.66,,,,
76,06/29/16 10:02:08 AM,26.66,,,,
77,06/29/16 10:02:09 AM,26.66,,,,
78,06/29/16 10:02:10 AM,26.66,,,,
79,06/29/16 10:02:11 AM,26.66,,,,
80,06/29/16 10:02:12 AM,26.66,,,,
81,06/29/16 10:02:13 AM,26.66,,,,
82,06/29/16 10:02:14 AM,26.66,,,,
83,06/29/16 10:02:15 AM,27.00,,,,
84,06/29/16 10:02:16 AM,26.66,,,,
85,06/29/16 10:02:17 AM,26.66,,,,
86,06/29/16 10:02:18 AM,26.66,,,,
87,06/29/16 10:02:19 AM,26.66,,,,
88,06/29/16 10:02:20 AM,26.66,,,,
89,06/29/16 10:02:21 AM,26.66,,,,
90,06/29/16 10:02:22 AM,26.66,,,,
91,06/29/16 10:02:23 AM,26.66,,,,
92,06/29/16 10:02:24 AM,26.66,,,,
93,06/29/16 10:02:25 AM,26.66,,,,
94,06/29/16 10:02:26 AM,26.66,,,,
95,06/29/16 10:02:27 AM,26.66,,,,
96,06/29/16 10:02:28 AM,26.66,,,,
97,06/29/16 10:02:29 AM,26.66,,,,
98,06/29/16 10:02:30 AM,26.66,,,,
99,06/29/16 10:02:31 AM,26.66,,,,
100,06/29/16 10:02:32 AM,26.66,,,,
101,06/29/16 10:02:33 AM,26.66,,,,
102,06/29/16 10:02:34 AM,26.66,,,,
103,06/29/16 10:02:35 AM,26.66,,,,
104,06/29/16 10:02:36 AM,26.66,,,,
105,06/29/16 10:02:37 AM,26.66,,,,
106,06/29/16 10:02:38 AM,26.66,,,,
107,06/29/16 10:02:39 AM,26.66,,,,
108,06/29/16 10:02:40 AM,26.66,,,,
109,06/29/16 10:02:41 AM,26.66,,,,
110,06/29/16 10:02:42 AM,26.66,,,,
111,06/29/16 10:02:43 AM,26.66,,,,
112,06/29/16 10:02:44 AM,26.66,,,,
113,06/29/16 10:02:45 AM,26.66,,,,
114,06/29/16 10:02:46 AM,26.66,,,,
115,06/29/16 10:02:47 AM,26.66,,,,
116,06/29/16 10:02:48 AM,26.66,,,,
117,06/29/16 10:02:49 AM,26.66,,,,
118,06/29/16 10:02:50 AM,26.66,,,,
119,06/29/16 10:02:51 AM,26.66,,,,
120,06/29/16 10:02:52 AM,26.66,,,,
121,06/29/16 10:02:53 AM,26.66,,,,
122,06/29/16 10:02:54 AM,26.66,,,,
123,06/29/16 10:02:55 AM,26.66,,,,
124,06/29/16 10:02:56 AM,26.66,,,,
125,06/29/16 10:02:57 AM,26.66,,,,
126,06/29/16 10:02:58 AM,26.66,,,,
127,06/29/16 10:02:59 AM,26.66,,,,
128,06/29/16 10:03:00 AM,26.66,,,,
129,06/29/16 10:03:01 AM,26.66,,,,
130,06/29/16 10:03:02 AM,26.66,,,,
131,06/29/16 10:03:03 AM,26.66,,,,
132,06/29/16 10:03:04 AM,26.66,,,,
133,06/29/16 10:03:05 AM,26.66,,,,
134,06/29/16 10:03:06 AM,26.66,,,,
135,06/29/16 10:03:07 AM,26.66,,,,
136,06/29/16 10:03:08 AM,27.00,,,,
137,06/29/16 10:03:09 AM,26.66,,,,
138,06/29/16 10:03:10 AM,27.00,,,,
139,06/29/16 10:03:11 AM,27.00,,,,
140,06/29/16 10:03:12 AM,27.00,,,,
141,06/29/16 10:03:13 AM,26.66,,,,
142,06/29/16 10:03:14 AM,26.66,,,,
143,06/29/16 10:03:15 AM,26.66,,,,
144,06/29/16 10:03:16 AM,27.00,,,,
145,06/29/16 10:03:17 AM,26.66,,,,
146,06/29/16 10:03:18 AM,26.66,,,,
147,06/29/16 10:03:19 AM,26.66,,,,
148,06/29/16 10:03:20 AM,26.66,,,,
149,06/29/16 10:03:21 AM,26.66,,,,
150,06/29/16 10:03:22 AM,26.66,,,,
151,06/29/16 10:03:23 AM,26.66,,,,
152,06/29/16 10:03:24 AM,27.00,,,,
153,06/29/16 10:03:25 AM,27.00,,,,
154,06/29/16 10:03:26 AM,27.00,,,,
155,06/29/16 10:03:27 AM,27.00,,,,
156,06/29/16 10:03:28 AM,27.00,,,,
157,06/29/16 10:03:29 AM,26.66,,,,
158,06/29/16 10:03:30 AM,26.66,,,,
159,06/29/16 10:03:31 AM,26.66,,,,
160,06/29/16 10:03:32 AM,27.00,,,,
161,06/29/16 10:03:33 AM,27.00,,,,
162,06/29/16 10:03:34 AM,27.00,,,,
163,06/29/16 10:03:35 AM,27.00,,,,
164,06/29/16 10:03:36 AM,27.00,,,,
165,06/29/16 10:03:37 AM,27.00,,,,
166,06/29/16 10:03:38 AM,27.00,,,,
167,06/29/16 10:03:39 AM,27.00,,,,
168,06/29/16 10:03:40 AM,27.00,,,,
169,06/29/16 10:03:41 AM,27.00,,,,
170,06/29/16 10:03:42 AM,27.00,,,,
171,06/29/16 10:03:43 AM,27.00,,,,
172,06/29/16 10:03:44 AM,27.00,,,,
173,06/29/16 10:03:45 AM,27.00,,,,
174,06/29/16 10:03:46 AM,26.66,,,,
175,06/29/16 10:03:47 AM,27.00,,,,
176,06/29/16 10:03:48 AM,26.66,,,,
177,06/29/16 10:03:49 AM,27.00,,,,
178,06/29/16 10:03:50 AM,27.00,,,,
179,06/29/16 10:03:51 AM,27.00,,,,
180,06/29/16 10:03:52 AM,27.00,,,,
181,06/29/16 10:03:53 AM,27.00,,,,
182,06/29/16 10:03:54 AM,27.00,,,,
183,06/29/16 10:03:55 AM,27.00,,,,
184,06/29/16 10:03:56 AM,27.00,,,,
185,06/29/16 10:03:57 AM,26.66,,,,
