"Plot Title: 2247366"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,06/15/16 10:05:51 AM,28.00,Logged,,,
2,06/15/16 10:05:52 AM,28.00,,,,
3,06/15/16 10:05:53 AM,28.00,,,,
4,06/15/16 10:05:54 AM,28.00,,,,
5,06/15/16 10:05:55 AM,28.00,,,,
6,06/15/16 10:05:56 AM,28.00,,,,
7,06/15/16 10:05:57 AM,28.00,,,,
8,06/15/16 10:05:58 AM,28.00,,,,
9,06/15/16 10:05:59 AM,28.00,,,,
10,06/15/16 10:06:00 AM,28.00,,,,
11,06/15/16 10:06:01 AM,28.00,,,,
12,06/15/16 10:06:02 AM,28.00,,,,
13,06/15/16 10:06:03 AM,28.00,,,,
14,06/15/16 10:06:04 AM,28.00,,,,
15,06/15/16 10:06:05 AM,28.00,,,,
16,06/15/16 10:06:06 AM,28.00,,,,
17,06/15/16 10:06:07 AM,28.00,,,,
18,06/15/16 10:06:08 AM,28.00,,,,
19,06/15/16 10:06:09 AM,28.00,,,,
20,06/15/16 10:06:10 AM,28.00,,,,
21,06/15/16 10:06:11 AM,28.00,,,,
22,06/15/16 10:06:12 AM,28.00,,,,
23,06/15/16 10:06:13 AM,28.00,,,,
24,06/15/16 10:06:14 AM,28.00,,,,
25,06/15/16 10:06:15 AM,28.00,,,,
26,06/15/16 10:06:16 AM,28.00,,,,
27,06/15/16 10:06:17 AM,28.34,,,,
28,06/15/16 10:06:18 AM,28.00,,,,
29,06/15/16 10:06:19 AM,28.00,,,,
30,06/15/16 10:06:20 AM,28.00,,,,
31,06/15/16 10:06:21 AM,28.00,,,,
32,06/15/16 10:06:22 AM,28.00,,,,
33,06/15/16 10:06:23 AM,28.00,,,,
34,06/15/16 10:06:24 AM,28.00,,,,
35,06/15/16 10:06:25 AM,28.00,,,,
36,06/15/16 10:06:26 AM,28.00,,,,
37,06/15/16 10:06:27 AM,28.00,,,,
38,06/15/16 10:06:28 AM,28.00,,,,
39,06/15/16 10:06:29 AM,28.00,,,,
40,06/15/16 10:06:30 AM,28.00,,,,
41,06/15/16 10:06:31 AM,28.00,,,,
42,06/15/16 10:06:32 AM,28.00,,,,
43,06/15/16 10:06:33 AM,28.34,,,,
44,06/15/16 10:06:34 AM,28.00,,,,
45,06/15/16 10:06:35 AM,28.00,,,,
46,06/15/16 10:06:36 AM,28.00,,,,
47,06/15/16 10:06:37 AM,28.34,,,,
48,06/15/16 10:06:38 AM,28.34,,,,
49,06/15/16 10:06:39 AM,28.34,,,,
50,06/15/16 10:06:40 AM,28.34,,,,
51,06/15/16 10:06:41 AM,28.34,,,,
52,06/15/16 10:06:42 AM,28.00,,,,
53,06/15/16 10:06:43 AM,28.00,,,,
54,06/15/16 10:06:44 AM,28.00,,,,
55,06/15/16 10:06:45 AM,28.00,,,,
56,06/15/16 10:06:46 AM,28.00,,,,
57,06/15/16 10:06:47 AM,28.00,,,,
58,06/15/16 10:06:48 AM,28.34,,,,
59,06/15/16 10:06:49 AM,28.34,,,,
60,06/15/16 10:06:50 AM,28.00,,,,
61,06/15/16 10:06:51 AM,28.00,,,,
62,06/15/16 10:06:52 AM,28.00,,,,
63,06/15/16 10:06:53 AM,28.00,,,,
64,06/15/16 10:06:54 AM,28.00,,,,
65,06/15/16 10:06:55 AM,28.00,,,,
66,06/15/16 10:06:56 AM,28.00,,,,
67,06/15/16 10:06:57 AM,28.00,,,,
68,06/15/16 10:06:58 AM,28.00,,,,
69,06/15/16 10:06:59 AM,28.00,,,,
70,06/15/16 10:07:00 AM,28.00,,,,
71,06/15/16 10:07:01 AM,28.00,,,,
72,06/15/16 10:07:02 AM,28.00,,,,
73,06/15/16 10:07:03 AM,28.00,,,,
74,06/15/16 10:07:04 AM,28.34,,,,
75,06/15/16 10:07:05 AM,28.00,,,,
76,06/15/16 10:07:06 AM,28.00,,,,
