Enter a label: 2015-10-23 15:52:32,687	as10	0.0396230221	4176600.0000000005
2015-10-23 15:52:33,684	as10	1.0365970135	4176600.0000000005
2015-10-23 15:52:34,686	as10	2.0384931564	4176600.0000000005
2015-10-23 15:52:35,697	as10	3.0494670868	4176600.0000000005
2015-10-23 15:52:36,685	as10	4.0374701023	4176600.0000000005
2015-10-23 15:52:37,689	as10	5.0413880348	4176899.9999999995
2015-10-23 15:52:38,685	as10	6.0373020172	4177600.0000000005
2015-10-23 15:52:39,688	as10	7.0404431820	4176300.0000000000
2015-10-23 15:52:40,685	as10	8.0373921394	4176700.0000000000
2015-10-23 15:52:41,711	as10	9.0642580986	4176800.0000000000
2015-10-23 15:52:42,694	as10	10.0470981598	4176600.0000000005
2015-10-23 15:52:43,684	as10	11.0371251106	4176500.0000000000
2015-10-23 15:52:44,689	as10	12.0422050953	4176000.0000000000
2015-10-23 15:52:45,684	as10	13.0371510983	4176200.0000000000
2015-10-23 15:52:46,705	as10	14.0579390526	4176000.0000000000
2015-10-23 15:52:47,688	as10	15.0410580635	4175300.0000000000
2015-10-23 15:52:48,686	as10	16.0391039848	4175399.9999999995
2015-10-23 15:52:49,691	as10	17.0439970493	4175300.0000000000
2015-10-23 15:52:50,684	as10	18.0369801521	4175300.0000000000
2015-10-23 15:52:51,690	as10	19.0430140495	4175200.0000000000
2015-10-23 15:52:52,719	as10	20.0717799664	4175100.0000000005
2015-10-23 15:52:53,702	as10	21.0548670292	4175200.0000000000
2015-10-23 15:52:54,685	as10	22.0378999710	4175200.0000000000
2015-10-23 15:52:55,686	as10	23.0387649536	4175200.0000000000
2015-10-23 15:52:56,684	as10	24.0367610455	4175100.0000000005
2015-10-23 15:52:57,685	as10	25.0377571583	4175000.0000000000
2015-10-23 15:52:58,696	as10	26.0484521389	4174899.9999999995
2015-10-23 15:52:59,685	as10	27.0374920368	4174800.0000000000
2015-10-23 15:53:00,688	as10	28.0405371189	4174800.0000000000
2015-10-23 15:53:01,685	as10	29.0374360085	4174600.0000000005
2015-10-23 15:53:02,687	as10	30.0394940376	4174600.0000000005
2015-10-23 15:53:03,728	as10	31.0804660320	4176100.0000000005
2015-10-23 15:53:04,711	as10	32.0634191036	4175399.9999999995
2015-10-23 15:53:05,695	as10	33.0474910736	4173700.0000000000
2015-10-23 15:53:06,685	as10	34.0374841690	4176100.0000000005
2015-10-23 15:53:07,688	as10	35.0403730869	4174300.0000000000
2015-10-23 15:53:08,685	as10	36.0374820232	4174600.0000000005
2015-10-23 15:53:09,704	as10	37.0564141273	4174200.0000000000
2015-10-23 15:53:10,687	as10	38.0395190716	4174100.0000000005
2015-10-23 15:53:11,685	as10	39.0373790264	4174300.0000000000
2015-10-23 15:53:12,690	as10	40.0425209999	4174300.0000000000
2015-10-23 15:53:13,685	as10	41.0374710560	4174300.0000000000
2015-10-23 15:53:14,689	as10	42.0414681435	4174300.0000000000
2015-10-23 15:53:15,719	as10	43.0714941025	4174399.9999999995
2015-10-23 15:53:16,701	as10	44.0536031723	4174500.0000000000
2015-10-23 15:53:17,684	as10	45.0366010666	4174600.0000000005
2015-10-23 15:53:18,685	as10	46.0375101566	4174600.0000000005
2015-10-23 15:53:19,690	as10	47.0426139832	4174600.0000000005
2015-10-23 15:53:20,684	as10	48.0366020203	4174600.0000000005
2015-10-23 15:53:21,695	as10	49.0475790501	4174600.0000000005
2015-10-23 15:53:22,684	as10	50.0366580486	4174700.0000000000
2015-10-23 15:53:23,687	as10	51.0396320820	4174700.0000000000
2015-10-23 15:53:24,685	as10	52.0376501083	4174700.0000000000
2015-10-23 15:53:25,685	as10	53.0376031399	4174800.0000000000
2015-10-23 15:53:26,727	as10	54.0794739723	4174800.0000000000
2015-10-23 15:53:27,710	as10	55.0623841286	4174800.0000000000
2015-10-23 15:53:28,692	as10	56.0444259644	4174800.0000000000
2015-10-23 15:53:29,685	as10	57.0374500751	4174800.0000000000
2015-10-23 15:53:30,687	as10	58.0393941402	4174800.0000000000
2015-10-23 15:53:31,685	as10	59.0374751091	4174800.0000000000
2015-10-23 15:53:32,703	as10	60.0553901196	4174800.0000000000
2015-10-23 15:53:33,690	as10	61.0424151421	4174899.9999999995
2015-10-23 15:53:34,685	as10	62.0373761654	4174899.9999999995
2015-10-23 15:53:35,689	as10	63.0414171219	4174800.0000000000
2015-10-23 15:53:36,685	as10	64.0374009609	4174800.0000000000
2015-10-23 15:53:37,688	as10	65.0404851437	4174800.0000000000
2015-10-23 15:53:38,718	as10	66.0704259872	4174800.0000000000
2015-10-23 15:53:39,700	as10	67.0525629520	4174800.0000000000
2015-10-23 15:53:40,690	as10	68.0425109863	4174800.0000000000
2015-10-23 15:53:41,685	as10	69.0374841690	4174700.0000000000
2015-10-23 15:53:42,689	as10	70.0415241718	4174700.0000000000
