Enter a label: 2016-08-03 11:19:09,058	apn13	0.0374939442	2277070.0000000000
2016-08-03 11:19:10,062	apn13	1.0417039394	2277590.0000000000
2016-08-03 11:19:11,057	apn13	2.0367000103	2276940.0000000000
2016-08-03 11:19:12,086	apn13	3.0659618378	2276450.0000000000
2016-08-03 11:19:13,070	apn13	4.0491719246	2277040.0000000000
2016-08-03 11:19:14,059	apn13	5.0384428501	2277100.0000000000
2016-08-03 11:19:15,064	apn13	6.0435748100	2276830.0000000000
2016-08-03 11:19:16,058	apn13	7.0379579067	2277050.0000000000
2016-08-03 11:19:17,084	apn13	8.0631840229	2277530.0000000000
2016-08-03 11:19:18,067	apn13	9.0463140011	2278170.0000000000
2016-08-03 11:19:19,061	apn13	10.0405788422	2278860.0000000000
2016-08-03 11:19:20,058	apn13	11.0377979279	2277230.0000000000
2016-08-03 11:19:21,060	apn13	12.0390579700	2277540.0000000000
2016-08-03 11:19:22,058	apn13	13.0372049809	2278130.0000000000
2016-08-03 11:19:23,096	apn13	14.0754168034	2277880.0000000000
2016-08-03 11:19:24,078	apn13	15.0576159954	2277800.0000000000
2016-08-03 11:19:25,061	apn13	16.0407860279	2277740.0000000000
2016-08-03 11:19:26,061	apn13	17.0410239697	2277590.0000000000
2016-08-03 11:19:27,058	apn13	18.0371768475	2277730.0000000000
2016-08-03 11:19:28,061	apn13	19.0402269363	2278000.0000000000
2016-08-03 11:19:29,075	apn13	20.0546548367	2277860.0000000000
2016-08-03 11:19:30,059	apn13	21.0387909412	2277780.0000000000
2016-08-03 11:19:31,064	apn13	22.0430548191	2277660.0000000000
2016-08-03 11:19:32,058	apn13	23.0372998714	2277710.0000000000
2016-08-03 11:19:33,062	apn13	24.0414528847	2278100.0000000000
2016-08-03 11:19:34,058	apn13	25.0377438068	2278210.0000000000
2016-08-03 11:19:35,086	apn13	26.0659928322	2277830.0000000000
2016-08-03 11:19:36,070	apn13	27.0492329597	2277440.0000000000
2016-08-03 11:19:37,060	apn13	28.0394308567	2277260.0000000000
2016-08-03 11:19:38,064	apn13	29.0436668396	2277540.0000000000
2016-08-03 11:19:39,058	apn13	30.0378878117	2278350.0000000000
2016-08-03 11:19:40,084	apn13	31.0630779266	2277550.0000000000
2016-08-03 11:19:41,067	apn13	32.0462608337	2277770.0000000000
2016-08-03 11:19:42,062	apn13	33.0414969921	2277750.0000000000
2016-08-03 11:19:43,058	apn13	34.0376629829	2277550.0000000000
2016-08-03 11:19:44,060	apn13	35.0398240089	2277540.0000000000
2016-08-03 11:19:45,057	apn13	36.0370428562	2277390.0000000000
2016-08-03 11:19:46,096	apn13	37.0752158165	2277060.0000000000
2016-08-03 11:19:47,078	apn13	38.0574498177	2277310.0000000000
2016-08-03 11:19:48,062	apn13	39.0416820049	2277310.0000000000
2016-08-03 11:19:49,062	apn13	40.0418708324	2276890.0000000000
2016-08-03 11:19:50,058	apn13	41.0371789932	2276970.0000000000
2016-08-03 11:19:51,061	apn13	42.0402870178	2277460.0000000000
2016-08-03 11:19:52,072	apn13	43.0515468121	2277430.0000000000
2016-08-03 11:19:53,059	apn13	44.0388598442	2276940.0000000000
2016-08-03 11:19:54,057	apn13	45.0370438099	2276520.0000000000
2016-08-03 11:19:55,058	apn13	46.0372638702	2277110.0000000000
2016-08-03 11:19:56,063	apn13	47.0424168110	2276800.0000000000
2016-08-03 11:19:57,058	apn13	48.0375938416	2276440.0000000000
2016-08-03 11:19:58,087	apn13	49.0668599606	2276610.0000000000
2016-08-03 11:19:59,070	apn13	50.0491809845	2277170.0000000000
2016-08-03 11:20:00,060	apn13	51.0393009186	2276810.0000000000
2016-08-03 11:20:01,058	apn13	52.0375118256	2278080.0000000000
2016-08-03 11:20:02,058	apn13	53.0378220081	2276940.0000000000
