time,mass
2016-06-15 15:06:57,"826	ec19	0.0370481014	2261670.0000000000"
2016-06-15 15:06:58,"828	ec19	1.0389771461	2261330.0000000000"
2016-06-15 15:06:59,"826	ec19	2.0369930267	2261340.0000000000"
2016-06-15 15:07:00,"836	ec19	3.0477030277	2261320.0000000000"
2016-06-15 15:07:01,"832	ec19	4.0427911282	2261090.0000000000"
2016-06-15 15:07:02,"827	ec19	5.0378069878	2261030.0000000000"
2016-06-15 15:07:03,"831	ec19	6.0417690277	2261070.0000000000"
2016-06-15 15:07:04,"825	ec19	7.0366809368	2261110.0000000000"
2016-06-15 15:07:05,"865	ec19	8.0765080452	2261040.0000000000"
2016-06-15 15:07:06,"848	ec19	9.0593430996	2261040.0000000000"
2016-06-15 15:07:07,"831	ec19	10.0424320698	2261170.0000000000"
2016-06-15 15:07:08,"832	ec19	11.0432741642	2261330.0000000000"
2016-06-15 15:07:09,"826	ec19	12.0372731686	2261410.0000000000"
2016-06-15 15:07:10,"831	ec19	13.0422070026	2261500.0000000000"
2016-06-15 15:07:11,"842	ec19	14.0530569553	2262290.0000000000"
2016-06-15 15:07:12,"830	ec19	15.0408029556	2261080.0000000000"
2016-06-15 15:07:13,"825	ec19	16.0367200375	2260040.0000000000"
2016-06-15 15:07:14,"828	ec19	17.0388100147	2259310.0000000000"
2016-06-15 15:07:15,"825	ec19	18.0366580486	2259810.0000000000"
2016-06-15 15:07:16,"827	ec19	19.0385379791	2260160.0000000000"
2016-06-15 15:07:17,"857	ec19	20.0683050156	2260320.0000000000"
2016-06-15 15:07:18,"840	ec19	21.0512900352	2260370.0000000000"
2016-06-15 15:07:19,"830	ec19	22.0410881042	2260390.0000000000"
2016-06-15 15:07:20,"826	ec19	23.0372121334	2260320.0000000000"
2016-06-15 15:07:21,"829	ec19	24.0401220322	2259920.0000000000"
2016-06-15 15:07:22,"826	ec19	25.0370471478	2259610.0000000000"
2016-06-15 15:07:23,"834	ec19	26.0449039936	2260020.0000000000"
2016-06-15 15:07:24,"826	ec19	27.0368280411	2259750.0000000000"
2016-06-15 15:07:25,"826	ec19	28.0368969440	2259750.0000000000"
2016-06-15 15:07:26,"830	ec19	29.0416200161	2259980.0000000000"
2016-06-15 15:07:27,"827	ec19	30.0377981663	2259600.0000000000"
2016-06-15 15:07:28,"867	ec19	31.0777840614	2259140.0000000000"
2016-06-15 15:07:29,"848	ec19	32.0595209599	2258410.0000000000"
2016-06-15 15:07:30,"832	ec19	33.0436360836	2258640.0000000000"
2016-06-15 15:07:31,"825	ec19	34.0366120338	2258990.0000000000"
2016-06-15 15:07:32,"826	ec19	35.0374469757	2258980.0000000000"
2016-06-15 15:07:33,"831	ec19	36.0424170494	2258160.0000000000"
2016-06-15 15:07:34,"843	ec19	37.0544121265	2258850.0000000000"
2016-06-15 15:07:35,"830	ec19	38.0413119793	2258870.0000000000"
2016-06-15 15:07:36,"826	ec19	39.0373001099	2258760.0000000000"
2016-06-15 15:07:37,"828	ec19	40.0391750336	2258340.0000000000"
2016-06-15 15:07:38,"826	ec19	41.0371251106	2258310.0000000000"
