time,mass
2015-10-23 16:40:31 ,"766	ah12	67.0373499393	4541200.0000000000"
2015-10-23 16:40:32 ,"767	ah12	68.0383210182	4540800.0000000000"
2015-10-23 16:40:33 ,"773	ah12	69.0442168713	4540100.0000000000"
2015-10-23 16:40:34 ,"803	ah12	70.0742158890	4539000.0000000000"
2015-10-23 16:40:35 ,"785	ah12	71.0561909676	4538700.0000000000"
2015-10-23 16:40:36 ,"768	ah12	72.0391409397	4539100.0000000000"
2015-10-23 16:40:37 ,"769	ah12	73.0401949883	4540200.0000000000"
2015-10-23 16:40:38 ,"766	ah12	74.0371160507	4541000.0000000000"
2015-10-23 16:40:39 ,"768	ah12	75.0390679836	4543700.0000000000"
2015-10-23 16:40:40 ,"779	ah12	76.0500218868	4544400.0000000000"
2015-10-23 16:40:41 ,"767	ah12	77.0380330086	4545300.0000000000"
2015-10-23 16:40:42 ,"771	ah12	78.0420639515	4546300.0000000000"
2015-10-23 16:40:43 ,"766	ah12	79.0370349884	4547700.0000000000"
2015-10-23 16:40:44 ,"770	ah12	80.0410408974	4547900.0000000000"
2015-10-23 16:40:45 ,"766	ah12	81.0370059013	4548100.0000000000"
2015-10-23 16:40:46 ,"794	ah12	82.0650410652	4548400.0000000000"
2015-10-23 16:40:47 ,"776	ah12	83.0471169949	4548200.0000000000"
2015-10-23 16:40:48 ,"766	ah12	84.0370359421	4548900.0000000000"
2015-10-23 16:40:49 ,"771	ah12	85.0420968533	4547800.0000000000"
2015-10-23 16:40:50 ,"766	ah12	86.0371458530	4547200.0000000000"
2015-10-23 16:40:51 ,"787	ah12	87.0581700802	4547200.0000000000"
2015-10-23 16:40:52 ,"770	ah12	88.0412509441	4548300.0000000000"
2015-10-23 16:40:53 ,"768	ah12	89.0392820835	4546000.0000000000"
2015-10-23 16:40:54 ,"766	ah12	90.0373048782	4546200.0000000000"
2015-10-23 16:40:55 ,"766	ah12	91.0373258591	4547300.0000000000"
2015-10-23 16:40:56 ,"772	ah12	92.0432980061	4545200.0000000000"
2015-10-23 16:40:57 ,"801	ah12	93.0722460747	4544700.0000000000"
2015-10-23 16:40:58 ,"784	ah12	94.0551900864	4545400.0000000000"
2015-10-23 16:40:59 ,"767	ah12	95.0382800102	4545800.0000000000"
2015-10-23 16:41:00 ,"768	ah12	96.0392198563	4546400.0000000000"
2015-10-23 16:41:01 ,"766	ah12	97.0372080803	4546600.0000000000"
2015-10-23 16:41:02 ,"767	ah12	98.0382790565	4546900.0000000000"
2015-10-23 16:41:03 ,"778	ah12	99.0492968559	4547100.0000000000"
2015-10-23 16:41:04 ,"766	ah12	100.0373048782	4543500.0000000000"
2015-10-23 16:41:05 ,"770	ah12	101.0413010120	4543800.0000000000"
2015-10-23 16:41:06 ,"767	ah12	102.0381848812	4544200.0000000000"
2015-10-23 16:41:07 ,"768	ah12	103.0391268730	4544300.0000000000"
2015-10-23 16:41:08 ,"766	ah12	104.0371708870	4544600.0000000000"
2015-10-23 16:41:09 ,"792	ah12	105.0631759167	4544900.0000000000"
2015-10-23 16:41:10 ,"775	ah12	106.0461969376	4544900.0000000000"
2015-10-23 16:41:11 ,"766	ah12	107.0371160507	4545100.0000000000"
2015-10-23 16:41:12 ,"770	ah12	108.0411469936	4545100.0000000000"
2015-10-23 16:41:13 ,"766	ah12	109.0370950699	4545100.0000000000"
2015-10-23 16:41:14 ,"786	ah12	110.0570409298	4545200.0000000000"
2015-10-23 16:41:15 ,"769	ah12	111.0400080681	4545200.0000000000"
2015-10-23 16:41:16 ,"767	ah12	112.0379390717	4542300.0000000000"
2015-10-23 16:41:17 ,"772	ah12	113.0429279804	4542100.0000000000"
2015-10-23 16:41:18 ,"766	ah12	114.0369930267	4542100.0000000000"
2015-10-23 16:41:19 ,"771	ah12	115.0419518948	4541100.0000000000"
2015-10-23 16:41:20 ,"801	ah12	116.0719499588	4541900.0000000000"
2015-10-23 16:41:21 ,"784	ah12	117.0550270081	4542400.0000000000"
2015-10-23 16:41:22 ,"767	ah12	118.0380349159	4542300.0000000000"
2015-10-23 16:41:23 ,"767	ah12	119.0380659103	4542200.0000000000"
2015-10-23 16:41:24 ,"772	ah12	120.0430150032	4542300.0000000000"
2015-10-23 16:41:25 ,"766	ah12	121.0370419025	4542300.0000000000"
2015-10-23 16:41:26 ,"777	ah12	122.0480079651	4542300.0000000000"
2015-10-23 16:41:27 ,"766	ah12	123.0369300842	4542100.0000000000"
2015-10-23 16:41:28 ,"769	ah12	124.0399930477	4541900.0000000000"
2015-10-23 16:41:29 ,"766	ah12	125.0370168686	4541600.0000000000"
2015-10-23 16:41:30 ,"767	ah12	126.0379538536	4541000.0000000000"
2015-10-23 16:41:31 ,"809	ah12	127.0800120831	4540300.0000000000"
2015-10-23 16:41:32 ,"791	ah12	128.0619299412	4540200.0000000000"
2015-10-23 16:41:33 ,"774	ah12	129.0450398922	4540200.0000000000"
2015-10-23 16:41:34 ,"766	ah12	130.0370180607	4540100.0000000000"
2015-10-23 16:41:35 ,"769	ah12	131.0399289131	4539900.0000000000"
2015-10-23 16:41:36 ,"766	ah12	132.0370140076	4539800.0000000000"
2015-10-23 16:41:37 ,"785	ah12	133.0560100079	4539600.0000000000"
2015-10-23 16:41:38 ,"772	ah12	134.0430099964	4539500.0000000000"
2015-10-23 16:41:39 ,"766	ah12	135.0370490551	4539400.0000000000"
2015-10-23 16:41:40 ,"770	ah12	136.0410320759	4539300.0000000000"
2015-10-23 16:41:41 ,"766	ah12	137.0370728970	4539200.0000000000"
2015-10-23 16:41:42 ,"770	ah12	138.0410790443	4539100.0000000000"
2015-10-23 16:41:43 ,"799	ah12	139.0700678825	4538800.0000000000"
2015-10-23 16:41:44 ,"782	ah12	140.0530500412	4538800.0000000000"
2015-10-23 16:41:45 ,"772	ah12	141.0430409908	4538600.0000000000"
2015-10-23 16:41:46 ,"766	ah12	142.0370140076	4538200.0000000000"
2015-10-23 16:41:47 ,"771	ah12	143.0420279503	4537900.0000000000"
2015-10-23 16:41:48 ,"766	ah12	144.0370440483	4537700.0000000000"
2015-10-23 16:41:49 ,"776	ah12	145.0470430851	4537700.0000000000"
2015-10-23 16:41:50 ,"766	ah12	146.0369319916	4538400.0000000000"
2015-10-23 16:41:51 ,"768	ah12	147.0389089584	4537900.0000000000"
2015-10-23 16:41:52 ,"766	ah12	148.0369348526	4537600.0000000000"
2015-10-23 16:41:53 ,"766	ah12	149.0369169712	4537500.0000000000"
2015-10-23 16:41:54 ,"808	ah12	150.0790150166	4537300.0000000000"
2015-10-23 16:41:55 ,"790	ah12	151.0609409809	4537000.0000000000"
