time,mass
2016-06-22 11:56:31,"224	sn23	102.0427958965	1997820.0000000000"
2016-06-22 11:56:32,"219	sn23	103.0369458199	1998260.0000000000"
2016-06-22 11:56:33,"223	sn23	104.0411620140	1998230.0000000000"
2016-06-22 11:56:34,"219	sn23	105.0374000072	1997580.0000000000"
2016-06-22 11:56:35,"248	sn23	106.0666489601	1997410.0000000000"
2016-06-22 11:56:36,"237	sn23	107.0558509827	1997910.0000000000"
2016-06-22 11:56:37,"221	sn23	108.0391368866	1997210.0000000000"
2016-06-22 11:56:38,"219	sn23	109.0373330116	1997760.0000000000"
2016-06-22 11:56:39,"219	sn23	110.0376329422	1996940.0000000000"
2016-06-22 11:56:40,"244	sn23	111.0628290176	1996930.0000000000"
2016-06-22 11:56:41,"228	sn23	112.0460898876	1997340.0000000000"
2016-06-22 11:56:42,"222	sn23	113.0402638912	1996460.0000000000"
2016-06-22 11:56:43,"219	sn23	114.0374510288	1996890.0000000000"
2016-06-22 11:56:44,"221	sn23	115.0396268368	1997310.0000000000"
2016-06-22 11:56:45,"218	sn23	116.0368919373	1996430.0000000000"
2016-06-22 11:56:46,"257	sn23	117.0750410557	1995410.0000000000"
2016-06-22 11:56:47,"246	sn23	118.0643839836	1996980.0000000000"
2016-06-22 11:56:48,"224	sn23	119.0426549911	1996290.0000000000"
2016-06-22 11:56:49,"227	sn23	120.0458619595	1996380.0000000000"
2016-06-22 11:56:50,"219	sn23	121.0371420383	1995350.0000000000"
2016-06-22 11:56:51,"222	sn23	122.0403439999	1994910.0000000000"
2016-06-22 11:56:52,"233	sn23	123.0515630245	1995530.0000000000"
2016-06-22 11:56:53,"220	sn23	124.0388748646	1996120.0000000000"
2016-06-22 11:56:54,"229	sn23	125.0470628738	1996940.0000000000"
2016-06-22 11:56:55,"219	sn23	126.0373048782	1996160.0000000000"
2016-06-22 11:56:56,"223	sn23	127.0415580273	1996120.0000000000"
2016-06-22 11:56:57,"219	sn23	128.0377609730	1995670.0000000000"
2016-06-22 11:56:58,"247	sn23	129.0659139156	1996070.0000000000"
2016-06-22 11:56:59,"238	sn23	130.0561239719	1994500.0000000000"
2016-06-22 11:57:00,"221	sn23	131.0394289494	1993930.0000000000"
2016-06-22 11:57:01,"225	sn23	132.0436069965	1995030.0000000000"
2016-06-22 11:57:02,"219	sn23	133.0378160477	1994660.0000000000"
2016-06-22 11:57:03,"246	sn23	134.0640149117	1993550.0000000000"
2016-06-22 11:57:04,"228	sn23	135.0463218689	1994810.0000000000"
2016-06-22 11:57:05,"222	sn23	136.0405609608	1993740.0000000000"
2016-06-22 11:57:06,"219	sn23	137.0378019810	1994040.0000000000"
2016-06-22 11:57:07,"221	sn23	138.0391089916	1996180.0000000000"
2016-06-22 11:57:08,"219	sn23	139.0373530388	1996870.0000000000"
2016-06-22 11:57:09,"257	sn23	140.0755319595	1995730.0000000000"
2016-06-22 11:57:10,"246	sn23	141.0647659302	1994010.0000000000"
2016-06-22 11:57:11,"225	sn23	142.0430140495	1995090.0000000000"
2016-06-22 11:57:12,"228	sn23	143.0462579727	1995260.0000000000"
2016-06-22 11:57:13,"219	sn23	144.0374588966	1994880.0000000000"
2016-06-22 11:57:14,"222	sn23	145.0406789780	1994670.0000000000"
2016-06-22 11:57:15,"233	sn23	146.0518319607	1994940.0000000000"
2016-06-22 11:57:16,"221	sn23	147.0390889645	1994300.0000000000"
2016-06-22 11:57:17,"219	sn23	148.0372760296	1995260.0000000000"
2016-06-22 11:57:18,"219	sn23	149.0375330448	1994330.0000000000"
2016-06-22 11:57:19,"223	sn23	150.0418000221	1994640.0000000000"
2016-06-22 11:57:20,"219	sn23	151.0370478630	1994410.0000000000"
2016-06-22 11:57:21,"248	sn23	152.0663290024	1994850.0000000000"
2016-06-22 11:57:22,"238	sn23	153.0565869808	1994150.0000000000"
2016-06-22 11:57:23,"221	sn23	154.0398099422	1993300.0000000000"
2016-06-22 11:57:24,"220	sn23	155.0380580425	1993780.0000000000"
2016-06-22 11:57:25,"220	sn23	156.0383138657	1993330.0000000000"
2016-06-22 11:57:26,"245	sn23	157.0633888245	1992580.0000000000"
2016-06-22 11:57:27,"228	sn23	158.0466630459	1993000.0000000000"
2016-06-22 11:57:28,"223	sn23	159.0409810543	1994330.0000000000"
2016-06-22 11:57:29,"221	sn23	160.0392420292	1994250.0000000000"
2016-06-22 11:57:30,"222	sn23	161.0404429436	1993880.0000000000"
2016-06-22 11:57:31,"219	sn23	162.0376839638	1994400.0000000000"
2016-06-22 11:57:32,"256	sn23	163.0747940540	1994530.0000000000"
2016-06-22 11:57:33,"247	sn23	164.0650789738	1994400.0000000000"
2016-06-22 11:57:34,"225	sn23	165.0433468819	1994210.0000000000"
2016-06-22 11:57:35,"228	sn23	166.0464880466	1994300.0000000000"
2016-06-22 11:57:36,"219	sn23	167.0377800465	1994610.0000000000"
2016-06-22 11:57:37,"223	sn23	168.0409410000	1994870.0000000000"
2016-06-22 11:57:38,"234	sn23	169.0522370338	1993900.0000000000"
2016-06-22 11:57:39,"221	sn23	170.0395119190	1992640.0000000000"
2016-06-22 11:57:40,"225	sn23	171.0437829494	1993880.0000000000"
2016-06-22 11:57:41,"220	sn23	172.0379920006	1995430.0000000000"
2016-06-22 11:57:42,"224	sn23	173.0423078537	1995640.0000000000"
2016-06-22 11:57:43,"219	sn23	174.0376050472	1995460.0000000000"
2016-06-22 11:57:44,"248	sn23	175.0667798519	1994100.0000000000"
2016-06-22 11:57:45,"239	sn23	176.0570189953	1993340.0000000000"
2016-06-22 11:57:46,"222	sn23	177.0402688980	1993280.0000000000"
2016-06-22 11:57:47,"220	sn23	178.0384788513	1993390.0000000000"
2016-06-22 11:57:48,"219	sn23	179.0376689434	1991950.0000000000"
2016-06-22 11:57:49,"246	sn23	180.0648059845	1992430.0000000000"
2016-06-22 11:57:50,"226	sn23	181.0440750122	1991970.0000000000"
2016-06-22 11:57:51,"223	sn23	182.0413808823	1991040.0000000000"
2016-06-22 11:57:52,"219	sn23	183.0376548767	1991950.0000000000"
2016-06-22 11:57:53,"222	sn23	184.0399198532	1992870.0000000000"
2016-06-22 11:57:54,"219	sn23	185.0372009277	1994730.0000000000"
2016-06-22 11:57:55,"258	sn23	186.0764369965	1994010.0000000000"
2016-06-22 11:57:56,"247	sn23	187.0656309128	1992950.0000000000"
2016-06-22 11:57:57,"224	sn23	188.0428738594	1992980.0000000000"
2016-06-22 11:57:58,"229	sn23	189.0471880436	1992620.0000000000"
2016-06-22 11:57:59,"219	sn23	190.0374159813	1992690.0000000000"
2016-06-22 11:58:00,"222	sn23	191.0407819748	1992460.0000000000"
2016-06-22 11:58:01,"233	sn23	192.0518670082	1994340.0000000000"
2016-06-22 11:58:02,"222	sn23	193.0401589870	1994440.0000000000"
2016-06-22 11:58:03,"220	sn23	194.0383589268	1994700.0000000000"
2016-06-22 11:58:04,"219	sn23	195.0375330448	1993670.0000000000"
2016-06-22 11:58:05,"224	sn23	196.0427849293	1993330.0000000000"
2016-06-22 11:58:06,"219	sn23	197.0370469093	1992710.0000000000"
2016-06-22 11:58:07,"249	sn23	198.0673048496	1992860.0000000000"
2016-06-22 11:58:08,"239	sn23	199.0575158596	1994180.0000000000"
2016-06-22 11:58:09,"221	sn23	200.0397858620	1993510.0000000000"
2016-06-22 11:58:10,"221	sn23	201.0390369892	1992140.0000000000"
2016-06-22 11:58:11,"221	sn23	202.0392889977	1991990.0000000000"
2016-06-22 11:58:12,"243	sn23	203.0615119934	1992290.0000000000"
2016-06-22 11:58:13,"230	sn23	204.0486989021	1992900.0000000000"
2016-06-22 11:58:14,"224	sn23	205.0419418812	1993480.0000000000"
2016-06-22 11:58:15,"219	sn23	206.0371289253	1992940.0000000000"
2016-06-22 11:58:16,"222	sn23	207.0404109955	1992990.0000000000"
2016-06-22 11:58:17,"219	sn23	208.0375938416	1992540.0000000000"
2016-06-22 11:58:18,"257	sn23	209.0757868290	1992730.0000000000"
2016-06-22 11:58:19,"248	sn23	210.0660369396	1992450.0000000000"
2016-06-22 11:58:20,"226	sn23	211.0442619324	1992510.0000000000"
2016-06-22 11:58:21,"229	sn23	212.0475139618	1992470.0000000000"
2016-06-22 11:58:22,"219	sn23	213.0377888680	1992500.0000000000"
2016-06-22 11:58:23,"224	sn23	214.0419640541	1993050.0000000000"
2016-06-22 11:58:24,"235	sn23	215.0532438755	1992440.0000000000"
2016-06-22 11:58:25,"222	sn23	216.0405938625	1992940.0000000000"
2016-06-22 11:58:26,"220	sn23	217.0388150215	1992950.0000000000"
2016-06-22 11:58:27,"220	sn23	218.0381119251	1992830.0000000000"
2016-06-22 11:58:28,"225	sn23	219.0433299541	1992880.0000000000"
2016-06-22 11:58:29,"219	sn23	220.0375640392	1992910.0000000000"
2016-06-22 11:58:30,"249	sn23	221.0678238869	1992830.0000000000"
2016-06-22 11:58:31,"239	sn23	222.0571799278	1992890.0000000000"
2016-06-22 11:58:32,"222	sn23	223.0404670238	1992880.0000000000"
2016-06-22 11:58:33,"220	sn23	224.0387120247	1992790.0000000000"
2016-06-22 11:58:34,"220	sn23	225.0388989449	1992730.0000000000"
2016-06-22 11:58:35,"219	sn23	226.0372018814	1992530.0000000000"
2016-06-22 11:58:36,"226	sn23	227.0444118977	1992620.0000000000"
2016-06-22 11:58:37,"224	sn23	228.0426599979	1992810.0000000000"
2016-06-22 11:58:38,"218	sn23	229.0368719101	1993080.0000000000"
2016-06-22 11:58:39,"223	sn23	230.0411379337	1993320.0000000000"
2016-06-22 11:58:40,"219	sn23	231.0374748707	1993240.0000000000"
2016-06-22 11:58:41,"258	sn23	232.0766928196	1993310.0000000000"
2016-06-22 11:58:42,"247	sn23	233.0658700466	1992950.0000000000"
2016-06-22 11:58:43,"226	sn23	234.0441360474	1992810.0000000000"
2016-06-22 11:58:44,"225	sn23	235.0434689522	1993130.0000000000"
2016-06-22 11:58:45,"219	sn23	236.0376839638	1993170.0000000000"
2016-06-22 11:58:46,"224	sn23	237.0419290066	1992570.0000000000"
2016-06-22 11:58:47,"235	sn23	238.0531458855	1992640.0000000000"
2016-06-22 11:58:48,"222	sn23	239.0405180454	1992300.0000000000"
2016-06-22 11:58:49,"220	sn23	240.0388448238	1992190.0000000000"
2016-06-22 11:58:50,"221	sn23	241.0390150547	1992060.0000000000"
2016-06-22 11:58:51,"219	sn23	242.0372748375	1991600.0000000000"
2016-06-22 11:58:52,"219	sn23	243.0375049114	1991180.0000000000"
2016-06-22 11:58:53,"249	sn23	244.0678050518	1992460.0000000000"
2016-06-22 11:58:54,"239	sn23	245.0578269958	1992350.0000000000"
2016-06-22 11:58:55,"223	sn23	246.0411629677	1992200.0000000000"
2016-06-22 11:58:56,"221	sn23	247.0394680500	1992250.0000000000"
2016-06-22 11:58:57,"221	sn23	248.0396659374	1992100.0000000000"
2016-06-22 11:58:58,"218	sn23	249.0368509293	1991980.0000000000"
2016-06-22 11:58:59,"230	sn23	250.0481419563	1991260.0000000000"
2016-06-22 11:59:00,"224	sn23	251.0423820019	1991930.0000000000"
2016-06-22 11:59:01,"219	sn23	252.0376038551	1992040.0000000000"
2016-06-22 11:59:02,"222	sn23	253.0408170223	1991770.0000000000"
2016-06-22 11:59:03,"219	sn23	254.0370738506	1992180.0000000000"
2016-06-22 11:59:04,"258	sn23	255.0763189793	1992360.0000000000"
2016-06-22 11:59:05,"248	sn23	256.0665240288	1993140.0000000000"
2016-06-22 11:59:06,"227	sn23	257.0449290276	1993070.0000000000"
2016-06-22 11:59:07,"219	sn23	258.0372159481	1991350.0000000000"
2016-06-22 11:59:08,"219	sn23	259.0375769138	1991690.0000000000"
2016-06-22 11:59:09,"224	sn23	260.0427880287	1990110.0000000000"
2016-06-22 11:59:10,"239	sn23	261.0570778847	1992170.0000000000"
2016-06-22 11:59:11,"223	sn23	262.0413079262	1993120.0000000000"
2016-06-22 11:59:12,"221	sn23	263.0396089554	1994210.0000000000"
2016-06-22 11:59:13,"221	sn23	264.0389568806	1993150.0000000000"
2016-06-22 11:59:14,"219	sn23	265.0371990204	1992510.0000000000"
2016-06-22 11:59:15,"220	sn23	266.0383899212	1990490.0000000000"
2016-06-22 11:59:16,"250	sn23	267.0686159134	1989510.0000000000"
2016-06-22 11:59:17,"239	sn23	268.0578649044	1991000.0000000000"
2016-06-22 11:59:18,"223	sn23	269.0411269665	1991620.0000000000"
2016-06-22 11:59:19,"227	sn23	270.0453779697	1992300.0000000000"
2016-06-22 11:59:20,"221	sn23	271.0396678448	1991130.0000000000"
2016-06-22 11:59:21,"218	sn23	272.0369009972	1991450.0000000000"
2016-06-22 11:59:22,"226	sn23	273.0441770554	1990550.0000000000"
2016-06-22 11:59:23,"225	sn23	274.0434279442	1988930.0000000000"
2016-06-22 11:59:24,"219	sn23	275.0376749039	1989490.0000000000"
2016-06-22 11:59:25,"224	sn23	276.0419139862	1990810.0000000000"
2016-06-22 11:59:26,"219	sn23	277.0371818542	1991380.0000000000"
2016-06-22 11:59:27,"259	sn23	278.0774409771	1991840.0000000000"
2016-06-22 11:59:28,"248	sn23	279.0666799545	1992630.0000000000"
2016-06-22 11:59:29,"227	sn23	280.0449810028	1991640.0000000000"
2016-06-22 11:59:30,"219	sn23	281.0372648239	1991740.0000000000"
2016-06-22 11:59:31,"219	sn23	282.0375289917	1991170.0000000000"
2016-06-22 11:59:32,"224	sn23	283.0427179337	1992020.0000000000"
2016-06-22 11:59:33,"239	sn23	284.0569469929	1992660.0000000000"
2016-06-22 11:59:34,"223	sn23	285.0411779881	1992150.0000000000"
2016-06-22 11:59:35,"221	sn23	286.0394468307	1991920.0000000000"
2016-06-22 11:59:36,"221	sn23	287.0396468639	1991920.0000000000"
2016-06-22 11:59:37,"219	sn23	288.0378899574	1991530.0000000000"
2016-06-22 11:59:38,"220	sn23	289.0381548405	1991670.0000000000"
2016-06-22 11:59:39,"250	sn23	290.0684158802	1991050.0000000000"
2016-06-22 11:59:40,"240	sn23	291.0587499142	1991040.0000000000"
2016-06-22 11:59:41,"224	sn23	292.0419249535	1991130.0000000000"
2016-06-22 11:59:42,"222	sn23	293.0401320457	1991060.0000000000"
2016-06-22 11:59:43,"222	sn23	294.0404388905	1991010.0000000000"
2016-06-22 11:59:44,"219	sn23	295.0376799107	1990950.0000000000"
2016-06-22 11:59:45,"227	sn23	296.0449578762	1991720.0000000000"
2016-06-22 11:59:46,"225	sn23	297.0432138443	1992020.0000000000"
2016-06-22 11:59:47,"220	sn23	298.0383799076	1991380.0000000000"
2016-06-22 11:59:48,"223	sn23	299.0416958332	1990900.0000000000"
2016-06-22 11:59:49,"220	sn23	300.0379190445	1991720.0000000000"
2016-06-22 11:59:50,"259	sn23	301.0771558285	1990740.0000000000"
2016-06-22 11:59:51,"249	sn23	302.0674510002	1990290.0000000000"
2016-06-22 11:59:52,"226	sn23	303.0447249413	1990490.0000000000"
2016-06-22 11:59:53,"219	sn23	304.0369558334	1990800.0000000000"
2016-06-22 11:59:54,"220	sn23	305.0382719040	1991180.0000000000"
2016-06-22 11:59:55,"225	sn23	306.0435018539	1991380.0000000000"
2016-06-22 11:59:56,"235	sn23	307.0536799431	1990960.0000000000"
2016-06-22 11:59:57,"224	sn23	308.0419800282	1991590.0000000000"
2016-06-22 11:59:58,"222	sn23	309.0402479172	1991920.0000000000"
2016-06-22 11:59:59,"222	sn23	310.0404870510	1991970.0000000000"
2016-06-22 12:00:00,"219	sn23	311.0376060009	1992280.0000000000"
2016-06-22 12:00:01,"220	sn23	312.0388920307	1992940.0000000000"
2016-06-22 12:00:02,"251	sn23	313.0691459179	1995380.0000000000"
2016-06-22 12:00:03,"240	sn23	314.0583949089	1993850.0000000000"
2016-06-22 12:00:04,"223	sn23	315.0416710377	1993180.0000000000"
2016-06-22 12:00:05,"221	sn23	316.0398468971	1992430.0000000000"
2016-06-22 12:00:06,"222	sn23	317.0401258469	1992210.0000000000"
2016-06-22 12:00:07,"219	sn23	318.0374438763	1993060.0000000000"
2016-06-22 12:00:08,"231	sn23	319.0496690273	1992000.0000000000"
2016-06-22 12:00:09,"218	sn23	320.0369069576	1992220.0000000000"
2016-06-22 12:00:10,"219	sn23	321.0371699333	1992580.0000000000"
2016-06-22 12:00:11,"224	sn23	322.0424249172	1991820.0000000000"
2016-06-22 12:00:12,"219	sn23	323.0376820564	1991310.0000000000"
2016-06-22 12:00:13,"259	sn23	324.0778188705	1991520.0000000000"
2016-06-22 12:00:14,"250	sn23	325.0680968761	1991360.0000000000"
2016-06-22 12:00:15,"227	sn23	326.0453369617	1991390.0000000000"
2016-06-22 12:00:16,"219	sn23	327.0376029015	1990870.0000000000"
2016-06-22 12:00:17,"219	sn23	328.0378079414	1990640.0000000000"
2016-06-22 12:00:18,"225	sn23	329.0430810452	1991060.0000000000"
2016-06-22 12:00:19,"236	sn23	330.0544018745	1990860.0000000000"
