time,mass
2016-06-08 12:47:04,"678	ec04	0.0438461304	2305730.0000000000"
2016-06-08 12:47:05,"708	ec04	1.0740840435	2313810.0000000000"
2016-06-08 12:47:06,"690	ec04	2.0561630726	2312420.0000000000"
2016-06-08 12:47:07,"673	ec04	3.0395121574	2308420.0000000000"
2016-06-08 12:47:08,"674	ec04	4.0406639576	2310970.0000000000"
2016-06-08 12:47:09,"671	ec04	5.0368859768	2310430.0000000000"
2016-06-08 12:47:10,"673	ec04	6.0390429497	2308280.0000000000"
2016-06-08 12:47:11,"684	ec04	7.0501611233	2309950.0000000000"
2016-06-08 12:47:12,"671	ec04	8.0373339653	2307020.0000000000"
2016-06-08 12:47:13,"675	ec04	9.0414421558	2306770.0000000000"
2016-06-08 12:47:14,"671	ec04	10.0375840664	2305150.0000000000"
2016-06-08 12:47:15,"674	ec04	11.0407190323	2307830.0000000000"
2016-06-08 12:47:16,"672	ec04	12.0379409790	2307890.0000000000"
2016-06-08 12:47:17,"699	ec04	13.0650060177	2308730.0000000000"
2016-06-08 12:47:18,"682	ec04	14.0482571125	2309640.0000000000"
2016-06-08 12:47:19,"671	ec04	15.0374119282	2306960.0000000000"
2016-06-08 12:47:20,"676	ec04	16.0424859524	2311160.0000000000"
2016-06-08 12:47:21,"671	ec04	17.0377359390	2307760.0000000000"
2016-06-08 12:47:22,"696	ec04	18.0618741512	2307530.0000000000"
2016-06-08 12:47:23,"675	ec04	19.0411369801	2308740.0000000000"
2016-06-08 12:47:24,"673	ec04	20.0393121243	2308240.0000000000"
2016-06-08 12:47:25,"671	ec04	21.0374600887	2302240.0000000000"
2016-06-08 12:47:26,"672	ec04	22.0385551453	2309470.0000000000"
2016-06-08 12:47:27,"678	ec04	23.0438730717	2307760.0000000000"
2016-06-08 12:47:28,"708	ec04	24.0739729404	2307430.0000000000"
2016-06-08 12:47:29,"690	ec04	25.0562350750	2306280.0000000000"
2016-06-08 12:47:30,"674	ec04	26.0404150486	2306880.0000000000"
2016-06-08 12:47:31,"674	ec04	27.0405371189	2308690.0000000000"
2016-06-08 12:47:32,"672	ec04	28.0387251377	2311840.0000000000"
2016-06-08 12:47:33,"673	ec04	29.0389471054	2311850.0000000000"
2016-06-08 12:47:34,"684	ec04	30.0500879288	2308310.0000000000"
2016-06-08 12:47:35,"671	ec04	31.0372369289	2308610.0000000000"
2016-06-08 12:47:36,"676	ec04	32.0424399376	2308460.0000000000"
2016-06-08 12:47:37,"671	ec04	33.0376379490	2306730.0000000000"
2016-06-08 12:47:38,"675	ec04	34.0407900810	2306750.0000000000"
2016-06-08 12:47:39,"671	ec04	35.0369639397	2304820.0000000000"
2016-06-08 12:47:40,"699	ec04	36.0651631355	2306080.0000000000"
2016-06-08 12:47:41,"682	ec04	37.0484149456	2307480.0000000000"
2016-06-08 12:47:42,"671	ec04	38.0375130177	2307500.0000000000"
2016-06-08 12:47:43,"676	ec04	39.0426919460	2308360.0000000000"
2016-06-08 12:47:44,"671	ec04	40.0368800163	2312230.0000000000"
2016-06-08 12:47:45,"697	ec04	41.0630280972	2309600.0000000000"
2016-06-08 12:47:46,"676	ec04	42.0422239304	2308570.0000000000"
2016-06-08 12:47:47,"674	ec04	43.0403470993	2306730.0000000000"
2016-06-08 12:47:48,"671	ec04	44.0374650955	2306050.0000000000"
2016-06-08 12:47:49,"672	ec04	45.0386600494	2306180.0000000000"
2016-06-08 12:47:50,"671	ec04	46.0368061066	2306700.0000000000"
2016-06-08 12:47:51,"708	ec04	47.0739650726	2307050.0000000000"
2016-06-08 12:47:52,"691	ec04	48.0571751595	2305820.0000000000"
2016-06-08 12:47:53,"674	ec04	49.0404181480	2306450.0000000000"
2016-06-08 12:47:54,"674	ec04	50.0404930115	2307320.0000000000"
2016-06-08 12:47:55,"671	ec04	51.0375571251	2308400.0000000000"
2016-06-08 12:47:56,"674	ec04	52.0398199558	2311460.0000000000"
2016-06-08 12:47:57,"685	ec04	53.0509750843	2307960.0000000000"
2016-06-08 12:47:58,"672	ec04	54.0382170677	2304020.0000000000"
2016-06-08 12:47:59,"676	ec04	55.0424151421	2303750.0000000000"
2016-06-08 12:48:00,"671	ec04	56.0375671387	2302540.0000000000"
2016-06-08 12:48:01,"674	ec04	57.0406930447	2301920.0000000000"
2016-06-08 12:48:02,"671	ec04	58.0368821621	2304810.0000000000"
2016-06-08 12:48:03,"700	ec04	59.0659830570	2301270.0000000000"
2016-06-08 12:48:04,"682	ec04	60.0481679440	2302010.0000000000"
2016-06-08 12:48:05,"672	ec04	61.0384371281	2299830.0000000000"
2016-06-08 12:48:06,"677	ec04	62.0435380936	2300690.0000000000"
2016-06-08 12:48:07,"671	ec04	63.0377399921	2298340.0000000000"
2016-06-08 12:48:08,"697	ec04	64.0629179478	2299700.0000000000"
2016-06-08 12:48:09,"676	ec04	65.0420651436	2298990.0000000000"
2016-06-08 12:48:10,"674	ec04	66.0402300358	2297990.0000000000"
2016-06-08 12:48:11,"671	ec04	67.0373260975	2297010.0000000000"
2016-06-08 12:48:12,"672	ec04	68.0384480953	2294050.0000000000"
2016-06-08 12:48:13,"679	ec04	69.0447919369	2297240.0000000000"
2016-06-08 12:48:14,"709	ec04	70.0748550892	2297520.0000000000"
2016-06-08 12:48:15,"691	ec04	71.0570220947	2298700.0000000000"
2016-06-08 12:48:16,"675	ec04	72.0412280560	2296500.0000000000"
2016-06-08 12:48:17,"674	ec04	73.0404281616	2299800.0000000000"
2016-06-08 12:48:18,"671	ec04	74.0374600887	2296380.0000000000"
2016-06-08 12:48:19,"673	ec04	75.0397651196	2298590.0000000000"
2016-06-08 12:48:20,"685	ec04	76.0509660244	2296500.0000000000"
2016-06-08 12:48:21,"672	ec04	77.0381660461	2295150.0000000000"
2016-06-08 12:48:22,"676	ec04	78.0423409939	2294300.0000000000"
2016-06-08 12:48:23,"671	ec04	79.0374901295	2294900.0000000000"
2016-06-08 12:48:24,"675	ec04	80.0417129993	2294580.0000000000"
2016-06-08 12:48:25,"671	ec04	81.0368900299	2294090.0000000000"
2016-06-08 12:48:26,"700	ec04	82.0660820007	2294670.0000000000"
2016-06-08 12:48:27,"683	ec04	83.0493049622	2294450.0000000000"
2016-06-08 12:48:28,"672	ec04	84.0384309292	2293600.0000000000"
2016-06-08 12:48:29,"677	ec04	85.0436160564	2296640.0000000000"
2016-06-08 12:48:30,"670	ec04	86.0366649628	2295630.0000000000"
2016-06-08 12:48:31,"697	ec04	87.0629711151	2295770.0000000000"
2016-06-08 12:48:32,"680	ec04	88.0462229252	2298510.0000000000"
2016-06-08 12:48:33,"674	ec04	89.0403609276	2295240.0000000000"
2016-06-08 12:48:34,"671	ec04	90.0373671055	2292880.0000000000"
2016-06-08 12:48:35,"673	ec04	91.0397169590	2293190.0000000000"
2016-06-08 12:48:36,"672	ec04	92.0378429890	2294560.0000000000"
2016-06-08 12:48:37,"709	ec04	93.0750060081	2296230.0000000000"
2016-06-08 12:48:38,"691	ec04	94.0571980476	2292400.0000000000"
2016-06-08 12:48:39,"675	ec04	95.0414309502	2291960.0000000000"
2016-06-08 12:48:40,"675	ec04	96.0415410995	2290520.0000000000"
2016-06-08 12:48:41,"671	ec04	97.0376901627	2292350.0000000000"
2016-06-08 12:48:42,"675	ec04	98.0408949852	2291860.0000000000"
2016-06-08 12:48:43,"685	ec04	99.0510301590	2293200.0000000000"
