Enter a label: 2016-06-29 13:25:30,780	bi29	0.0376510620	1983000.0000000000
2016-06-29 13:25:31,781	bi29	1.0384838581	1982810.0000000000
2016-06-29 13:25:32,785	bi29	2.0423319340	1982870.0000000000
2016-06-29 13:25:33,779	bi29	3.0372760296	1982840.0000000000
2016-06-29 13:25:34,794	bi29	4.0521628857	1982680.0000000000
2016-06-29 13:25:35,779	bi29	5.0370829105	1981850.0000000000
2016-06-29 13:25:36,782	bi29	6.0399839878	1982010.0000000000
2016-06-29 13:25:37,779	bi29	7.0368769169	1982240.0000000000
2016-06-29 13:25:38,781	bi29	8.0387969017	1981800.0000000000
2016-06-29 13:25:39,779	bi29	9.0367949009	1981790.0000000000
2016-06-29 13:25:40,806	bi29	10.0636909008	1981810.0000000000
2016-06-29 13:25:41,788	bi29	11.0456650257	1981120.0000000000
2016-06-29 13:25:42,779	bi29	12.0364899635	1981640.0000000000
2016-06-29 13:25:43,783	bi29	13.0403270721	1981220.0000000000
2016-06-29 13:25:44,779	bi29	14.0372159481	1981490.0000000000
2016-06-29 13:25:45,799	bi29	15.0571699142	1981960.0000000000
2016-06-29 13:25:46,785	bi29	16.0430819988	1982480.0000000000
2016-06-29 13:25:47,780	bi29	17.0379910469	1983380.0000000000
2016-06-29 13:25:48,785	bi29	18.0428719521	1983410.0000000000
2016-06-29 13:25:49,779	bi29	19.0368678570	1983220.0000000000
2016-06-29 13:25:50,784	bi29	20.0417568684	1983040.0000000000
2016-06-29 13:25:51,814	bi29	21.0716409683	1983340.0000000000
2016-06-29 13:25:52,797	bi29	22.0544729233	1983130.0000000000
2016-06-29 13:25:53,780	bi29	23.0373659134	1983250.0000000000
2016-06-29 13:25:54,781	bi29	24.0383429527	1983280.0000000000
2016-06-29 13:25:55,785	bi29	25.0432500839	1983370.0000000000
2016-06-29 13:25:56,779	bi29	26.0371029377	1983400.0000000000
2016-06-29 13:25:57,791	bi29	27.0489499569	1983420.0000000000
2016-06-29 13:25:58,780	bi29	28.0378649235	1983420.0000000000
2016-06-29 13:25:59,783	bi29	29.0407650471	1983490.0000000000
2016-06-29 13:26:00,779	bi29	30.0366389751	1983520.0000000000
2016-06-29 13:26:01,782	bi29	31.0395529270	1983560.0000000000
2016-06-29 13:26:02,823	bi29	32.0804650784	1983610.0000000000
2016-06-29 13:26:03,806	bi29	33.0634670258	1983630.0000000000
2016-06-29 13:26:04,788	bi29	34.0462009907	1983590.0000000000
2016-06-29 13:26:05,779	bi29	35.0372169018	1983620.0000000000
2016-06-29 13:26:06,783	bi29	36.0410180092	1983550.0000000000
2016-06-29 13:26:07,779	bi29	37.0369629860	1983550.0000000000
2016-06-29 13:26:08,803	bi29	38.0608160496	1983520.0000000000
2016-06-29 13:26:09,783	bi29	39.0407428741	1983510.0000000000
2016-06-29 13:26:10,781	bi29	40.0386540890	1983440.0000000000
2016-06-29 13:26:11,786	bi29	41.0435709953	1983420.0000000000
2016-06-29 13:26:12,780	bi29	42.0375049114	1983360.0000000000
2016-06-29 13:26:13,785	bi29	43.0423350334	1983590.0000000000
2016-06-29 13:26:14,814	bi29	44.0722329617	1983580.0000000000
2016-06-29 13:26:15,797	bi29	45.0551319122	1983680.0000000000
2016-06-29 13:26:16,780	bi29	46.0379540920	1983410.0000000000
2016-06-29 13:26:17,781	bi29	47.0388848782	1983260.0000000000
2016-06-29 13:26:18,779	bi29	48.0366630554	1983150.0000000000
2016-06-29 13:26:19,780	bi29	49.0376410484	1983150.0000000000
2016-06-29 13:26:20,795	bi29	50.0524539948	1983000.0000000000
2016-06-29 13:26:21,780	bi29	51.0375440121	1982690.0000000000
2016-06-29 13:26:22,783	bi29	52.0404779911	1990900.0000000000
2016-06-29 13:26:23,780	bi29	53.0374748707	1982120.0000000000
2016-06-29 13:26:24,782	bi29	54.0393440723	1983030.0000000000
2016-06-29 13:26:25,780	bi29	55.0381669998	1983570.0000000000
2016-06-29 13:26:26,806	bi29	56.0640079975	1980230.0000000000
2016-06-29 13:26:27,789	bi29	57.0468499660	1983910.0000000000
2016-06-29 13:26:28,780	bi29	58.0377209187	1979620.0000000000
2016-06-29 13:26:29,784	bi29	59.0416829586	1980750.0000000000
2016-06-29 13:26:30,779	bi29	60.0366439819	1986190.0000000000
2016-06-29 13:26:31,800	bi29	61.0576210022	1987300.0000000000
2016-06-29 13:26:32,787	bi29	62.0445659161	1985900.0000000000
2016-06-29 13:26:33,781	bi29	63.0384919643	1979260.0000000000
2016-06-29 13:26:34,785	bi29	64.0432460308	1978350.0000000000
2016-06-29 13:26:35,780	bi29	65.0381450653	1976990.0000000000
2016-06-29 13:26:36,785	bi29	66.0430619717	1975690.0000000000
2016-06-29 13:26:37,815	bi29	67.0729439259	1974040.0000000000
2016-06-29 13:26:38,798	bi29	68.0558400154	1972310.0000000000
2016-06-29 13:26:39,780	bi29	69.0378708839	1971150.0000000000
2016-06-29 13:26:40,781	bi29	70.0387399197	1970850.0000000000
2016-06-29 13:26:41,779	bi29	71.0366189480	1971280.0000000000
2016-06-29 13:26:42,781	bi29	72.0385050774	1970610.0000000000
2016-06-29 13:26:43,792	bi29	73.0494430065	1969410.0000000000
2016-06-29 13:26:44,780	bi29	74.0373470783	1959680.0000000000
2016-06-29 13:26:45,783	bi29	75.0411939621	1957340.0000000000
2016-06-29 13:26:46,779	bi29	76.0370290279	1960260.0000000000
2016-06-29 13:26:47,782	bi29	77.0399229527	1954500.0000000000
2016-06-29 13:26:48,779	bi29	78.0368230343	1955810.0000000000
