time,mass
2016-06-29 13:11:45,"952	bi27	0.0404231548	2014510.0000000000"
2016-06-29 13:11:46,"950	bi27	1.0382671356	2014480.0000000000"
2016-06-29 13:11:47,"958	bi27	2.0461990833	2014420.0000000000"
2016-06-29 13:11:48,"948	bi27	3.0371291637	2014230.0000000000"
2016-06-29 13:11:49,"950	bi27	4.0390410423	2014170.0000000000"
2016-06-29 13:11:50,"954	bi27	5.0429010391	2014140.0000000000"
2016-06-29 13:11:51,"948	bi27	6.0367870331	2014230.0000000000"
2016-06-29 13:11:52,"990	bi27	7.0787091255	2014170.0000000000"
2016-06-29 13:11:53,"973	bi27	8.0615921021	2013910.0000000000"
2016-06-29 13:11:54,"956	bi27	9.0445189476	2014050.0000000000"
2016-06-29 13:11:55,"950	bi27	10.0384199619	2014000.0000000000"
2016-06-29 13:11:56,"950	bi27	11.0383379459	2013900.0000000000"
2016-06-29 13:11:57,"956	bi27	12.0442600250	2013560.0000000000"
2016-06-29 13:11:58,"967	bi27	13.0552790165	2013300.0000000000"
2016-06-29 13:11:59,"953	bi27	14.0421130657	2013280.0000000000"
2016-06-29 13:12:00,"948	bi27	15.0369920731	2013430.0000000000"
2016-06-29 13:12:01,"952	bi27	16.0408129692	2013310.0000000000"
2016-06-29 13:12:02,"948	bi27	17.0367529392	2013260.0000000000"
2016-06-29 13:12:03,"951	bi27	18.0396950245	2013130.0000000000"
2016-06-29 13:12:04,"981	bi27	19.0695910454	2012830.0000000000"
2016-06-29 13:12:05,"964	bi27	20.0524730682	2012810.0000000000"
2016-06-29 13:12:06,"954	bi27	21.0423929691	2012880.0000000000"
2016-06-29 13:12:07,"949	bi27	22.0373780727	2012880.0000000000"
2016-06-29 13:12:08,"953	bi27	23.0412499905	2013000.0000000000"
2016-06-29 13:12:09,"950	bi27	24.0382101536	2012970.0000000000"
2016-06-29 13:12:10,"957	bi27	25.0461139679	2012900.0000000000"
2016-06-29 13:12:11,"949	bi27	26.0379600525	2012900.0000000000"
2016-06-29 13:12:12,"950	bi27	27.0388460159	2012810.0000000000"
2016-06-29 13:12:13,"954	bi27	28.0428171158	2012740.0000000000"
2016-06-29 13:12:14,"948	bi27	29.0367050171	2012500.0000000000"
2016-06-29 13:12:15,"990	bi27	30.0785861015	2012450.0000000000"
2016-06-29 13:12:16,"973	bi27	31.0615141392	2012310.0000000000"
2016-06-29 13:12:17,"956	bi27	32.0444641113	2012240.0000000000"
2016-06-29 13:12:18,"949	bi27	33.0373330116	2012210.0000000000"
2016-06-29 13:12:19,"951	bi27	34.0392260551	2011960.0000000000"
2016-06-29 13:12:20,"949	bi27	35.0372560024	2011860.0000000000"
2016-06-29 13:12:21,"966	bi27	36.0550341606	2011810.0000000000"
2016-06-29 13:12:22,"953	bi27	37.0419900417	2011640.0000000000"
2016-06-29 13:12:23,"948	bi27	38.0369429588	2011570.0000000000"
2016-06-29 13:12:24,"952	bi27	39.0408110619	2012220.0000000000"
2016-06-29 13:12:25,"948	bi27	40.0367059708	2012650.0000000000"
2016-06-29 13:12:26,"952	bi27	41.0406341553	2012250.0000000000"
2016-06-29 13:12:27,"982	bi27	42.0707139969	2012220.0000000000"
2016-06-29 13:12:28,"965	bi27	43.0535459518	2012330.0000000000"
2016-06-29 13:12:29,"955	bi27	44.0433659554	2012320.0000000000"
2016-06-29 13:12:30,"949	bi27	45.0373120308	2012200.0000000000"
2016-06-29 13:12:31,"953	bi27	46.0411930084	2012070.0000000000"
2016-06-29 13:12:32,"948	bi27	47.0370581150	2011940.0000000000"
2016-06-29 13:12:33,"958	bi27	48.0469861031	2011920.0000000000"
2016-06-29 13:12:34,"948	bi27	49.0370149612	2013850.0000000000"
2016-06-29 13:12:35,"950	bi27	50.0388629436	2013320.0000000000"
2016-06-29 13:12:36,"948	bi27	51.0367960930	2019870.0000000000"
2016-06-29 13:12:37,"949	bi27	52.0377449989	2020480.0000000000"
2016-06-29 13:12:38,"991	bi27	53.0796179771	2023240.0000000000"
2016-06-29 13:12:39,"973	bi27	54.0615720749	2019370.0000000000"
2016-06-29 13:12:40,"956	bi27	55.0444691181	2018320.0000000000"
2016-06-29 13:12:41,"949	bi27	56.0373229980	2018190.0000000000"
2016-06-29 13:12:42,"951	bi27	57.0392019749	2017360.0000000000"
2016-06-29 13:12:43,"949	bi27	58.0372560024	2018390.0000000000"
2016-06-29 13:12:44,"967	bi27	59.0560171604	2022920.0000000000"
2016-06-29 13:12:45,"954	bi27	60.0429530144	2021640.0000000000"
2016-06-29 13:12:46,"948	bi27	61.0366680622	2021000.0000000000"
2016-06-29 13:12:47,"953	bi27	62.0416309834	2019750.0000000000"
2016-06-29 13:12:48,"949	bi27	63.0375180244	2017810.0000000000"
2016-06-29 13:12:49,"952	bi27	64.0404210091	2017480.0000000000"
2016-06-29 13:12:50,"982	bi27	65.0702130795	2017020.0000000000"
2016-06-29 13:12:51,"964	bi27	66.0531020164	2016750.0000000000"
2016-06-29 13:12:52,"954	bi27	67.0430171490	2016300.0000000000"
2016-06-29 13:12:53,"948	bi27	68.0369441509	2015640.0000000000"
2016-06-29 13:12:54,"953	bi27	69.0417940617	2014400.0000000000"
2016-06-29 13:12:55,"949	bi27	70.0376689434	2013240.0000000000"
2016-06-29 13:12:56,"963	bi27	71.0516149998	2012780.0000000000"
2016-06-29 13:12:57,"950	bi27	72.0385251045	2012980.0000000000"
2016-06-29 13:12:58,"951	bi27	73.0394151211	2013510.0000000000"
2016-06-29 13:12:59,"949	bi27	74.0373001099	2014200.0000000000"
2016-06-29 13:13:00,"949	bi27	75.0373201370	2014890.0000000000"
2016-06-29 13:13:01,"991	bi27	76.0800480843	2016070.0000000000"
2016-06-29 13:13:02,"973	bi27	77.0619680882	2015950.0000000000"
2016-06-29 13:13:03,"956	bi27	78.0448701382	2014680.0000000000"
2016-06-29 13:13:04,"948	bi27	79.0367529392	2015860.0000000000"
2016-06-29 13:13:05,"951	bi27	80.0396411419	2014740.0000000000"
2016-06-29 13:13:06,"948	bi27	81.0364940166	2014840.0000000000"
2016-06-29 13:13:07,"968	bi27	82.0564219952	2012160.0000000000"
2016-06-29 13:13:08,"955	bi27	83.0433199406	2012270.0000000000"
2016-06-29 13:13:09,"949	bi27	84.0372121334	2012260.0000000000"
2016-06-29 13:13:10,"953	bi27	85.0421190262	2009470.0000000000"
2016-06-29 13:13:11,"949	bi27	86.0380201340	2009550.0000000000"
2016-06-29 13:13:12,"952	bi27	87.0408661366	2009780.0000000000"
2016-06-29 13:13:13,"982	bi27	88.0707430840	2009830.0000000000"
2016-06-29 13:13:14,"965	bi27	89.0536730289	2009400.0000000000"
2016-06-29 13:13:15,"949	bi27	90.0375449657	2005580.0000000000"
2016-06-29 13:13:16,"949	bi27	91.0374200344	2005430.0000000000"
2016-06-29 13:13:17,"954	bi27	92.0422711372	2005790.0000000000"
2016-06-29 13:13:18,"949	bi27	93.0372180939	2006020.0000000000"
2016-06-29 13:13:19,"959	bi27	94.0480411053	2006120.0000000000"
2016-06-29 13:13:20,"948	bi27	95.0368311405	2006090.0000000000"
2016-06-29 13:13:21,"951	bi27	96.0399351120	2005630.0000000000"
2016-06-29 13:13:22,"948	bi27	97.0368890762	2005370.0000000000"
