time,mass
2016-06-29 10:16:08,"468	bi11	52.0387649536	1966630.0000000000"
2016-06-29 10:16:09,"482	bi11	53.0526750088	1964580.0000000000"
2016-06-29 10:16:10,"466	bi11	54.0366389751	1965780.0000000000"
2016-06-29 10:16:11,"471	bi11	55.0415179729	1964490.0000000000"
2016-06-29 10:16:12,"467	bi11	56.0374550819	1964090.0000000000"
2016-06-29 10:16:13,"470	bi11	57.0403509140	1963900.0000000000"
2016-06-29 10:16:14,"467	bi11	58.0372259617	1960470.0000000000"
2016-06-29 10:16:15,"494	bi11	59.0641760826	1957200.0000000000"
2016-06-29 10:16:16,"476	bi11	60.0470709801	1957330.0000000000"
2016-06-29 10:16:17,"466	bi11	61.0369980335	1956410.0000000000"
2016-06-29 10:16:18,"471	bi11	62.0419390202	1955490.0000000000"
2016-06-29 10:16:19,"466	bi11	63.0367279053	1955080.0000000000"
2016-06-29 10:16:20,"491	bi11	64.0615239143	1954340.0000000000"
2016-06-29 10:16:21,"474	bi11	65.0445280075	1953120.0000000000"
2016-06-29 10:16:22,"468	bi11	66.0385210514	1952920.0000000000"
2016-06-29 10:16:23,"467	bi11	67.0376310349	1952210.0000000000"
2016-06-29 10:16:24,"467	bi11	68.0376100540	1952100.0000000000"
2016-06-29 10:16:25,"473	bi11	69.0434429646	1951340.0000000000"
2016-06-29 10:16:26,"503	bi11	70.0733740330	1951110.0000000000"
2016-06-29 10:16:27,"485	bi11	71.0553259850	1949760.0000000000"
2016-06-29 10:16:28,"469	bi11	72.0392251015	1948450.0000000000"
2016-06-29 10:16:29,"469	bi11	73.0393218994	1946040.0000000000"
2016-06-29 10:16:30,"466	bi11	74.0371589661	1948240.0000000000"
2016-06-29 10:16:31,"468	bi11	75.0391249657	1947730.0000000000"
2016-06-29 10:16:32,"482	bi11	76.0530109406	1947200.0000000000"
2016-06-29 10:16:33,"466	bi11	77.0369980335	1946960.0000000000"
2016-06-29 10:16:34,"471	bi11	78.0418949127	1946340.0000000000"
2016-06-29 10:16:35,"466	bi11	79.0368840694	1946050.0000000000"
2016-06-29 10:16:36,"469	bi11	80.0398759842	1945260.0000000000"
2016-06-29 10:16:37,"466	bi11	81.0366849899	1944690.0000000000"
2016-06-29 10:16:38,"494	bi11	82.0647079945	1943410.0000000000"
2016-06-29 10:16:39,"477	bi11	83.0475180149	1943530.0000000000"
2016-06-29 10:16:40,"467	bi11	84.0374829769	1943280.0000000000"
2016-06-29 10:16:41,"472	bi11	85.0424349308	1942830.0000000000"
2016-06-29 10:16:42,"467	bi11	86.0372099876	1943000.0000000000"
2016-06-29 10:16:43,"492	bi11	87.0622088909	1941670.0000000000"
2016-06-29 10:16:44,"470	bi11	88.0411479473	1941350.0000000000"
2016-06-29 10:16:45,"469	bi11	89.0393240452	1943530.0000000000"
2016-06-29 10:16:46,"466	bi11	90.0363249779	1943210.0000000000"
2016-06-29 10:16:47,"467	bi11	91.0374488831	1943000.0000000000"
2016-06-29 10:16:48,"473	bi11	92.0435240269	1942540.0000000000"
2016-06-29 10:16:49,"503	bi11	93.0736010075	1943680.0000000000"
2016-06-29 10:16:50,"485	bi11	94.0557301044	1943610.0000000000"
2016-06-29 10:16:51,"468	bi11	95.0387780666	1943570.0000000000"
2016-06-29 10:16:52,"469	bi11	96.0396308899	1943690.0000000000"
2016-06-29 10:16:53,"466	bi11	97.0364789963	1943010.0000000000"
2016-06-29 10:16:54,"469	bi11	98.0393459797	1942150.0000000000"
2016-06-29 10:16:55,"484	bi11	99.0542089939	1941050.0000000000"
2016-06-29 10:16:56,"467	bi11	100.0371899605	1941360.0000000000"
2016-06-29 10:16:57,"471	bi11	101.0421071053	1941260.0000000000"
2016-06-29 10:16:58,"466	bi11	102.0370190144	1940880.0000000000"
2016-06-29 10:16:59,"470	bi11	103.0409190655	1940580.0000000000"
2016-06-29 10:17:00,"466	bi11	104.0368421078	1940280.0000000000"
2016-06-29 10:17:01,"494	bi11	105.0645411015	1941220.0000000000"
2016-06-29 10:17:02,"477	bi11	106.0475780964	1941350.0000000000"
2016-06-29 10:17:03,"467	bi11	107.0376360416	1941360.0000000000"
2016-06-29 10:17:04,"472	bi11	108.0425889492	1942910.0000000000"
2016-06-29 10:17:05,"467	bi11	109.0376420021	1943070.0000000000"
2016-06-29 10:17:06,"492	bi11	110.0625329018	1943040.0000000000"
2016-06-29 10:17:07,"475	bi11	111.0454940796	1943030.0000000000"
2016-06-29 10:17:08,"469	bi11	112.0395479202	1943390.0000000000"
2016-06-29 10:17:09,"467	bi11	113.0374979973	1942970.0000000000"
2016-06-29 10:17:10,"467	bi11	114.0376880169	1942830.0000000000"
2016-06-29 10:17:11,"473	bi11	115.0436570644	1942940.0000000000"
2016-06-29 10:17:12,"503	bi11	116.0734190941	1942950.0000000000"
2016-06-29 10:17:13,"487	bi11	117.0573749542	1942930.0000000000"
2016-06-29 10:17:14,"469	bi11	118.0391879082	1942840.0000000000"
2016-06-29 10:17:15,"469	bi11	119.0401198864	1942970.0000000000"
2016-06-29 10:17:16,"467	bi11	120.0379168987	1943130.0000000000"
2016-06-29 10:17:17,"469	bi11	121.0399210453	1942960.0000000000"
2016-06-29 10:17:18,"480	bi11	122.0507729053	1942870.0000000000"
2016-06-29 10:17:19,"467	bi11	123.0377049446	1942550.0000000000"
2016-06-29 10:17:20,"472	bi11	124.0425550938	1942600.0000000000"
2016-06-29 10:17:21,"467	bi11	125.0374319553	1942570.0000000000"
2016-06-29 10:17:22,"471	bi11	126.0413920879	1942220.0000000000"
2016-06-29 10:17:23,"467	bi11	127.0373408794	1942420.0000000000"
2016-06-29 10:17:24,"495	bi11	128.0651819706	1942670.0000000000"
2016-06-29 10:17:25,"477	bi11	129.0480430126	1942450.0000000000"
2016-06-29 10:17:26,"467	bi11	130.0379219055	1942280.0000000000"
2016-06-29 10:17:27,"472	bi11	131.0427699089	1941870.0000000000"
2016-06-29 10:17:28,"466	bi11	132.0366430283	1941730.0000000000"
2016-06-29 10:17:29,"492	bi11	133.0625190735	1941660.0000000000"
2016-06-29 10:17:30,"472	bi11	134.0424199104	1941480.0000000000"
2016-06-29 10:17:31,"470	bi11	135.0403590202	1941310.0000000000"
2016-06-29 10:17:32,"467	bi11	136.0372300148	1941220.0000000000"
2016-06-29 10:17:33,"468	bi11	137.0391271114	1941330.0000000000"
2016-06-29 10:17:34,"473	bi11	138.0439748764	1941350.0000000000"
2016-06-29 10:17:35,"503	bi11	139.0737020969	1941150.0000000000"
2016-06-29 10:17:36,"486	bi11	140.0566198826	1941300.0000000000"
2016-06-29 10:17:37,"469	bi11	141.0395720005	1941390.0000000000"
2016-06-29 10:17:38,"470	bi11	142.0404610634	1941090.0000000000"
2016-06-29 10:17:39,"467	bi11	143.0373780727	1941200.0000000000"
2016-06-29 10:17:40,"469	bi11	144.0393090248	1941180.0000000000"
2016-06-29 10:17:41,"484	bi11	145.0542380810	1941370.0000000000"
2016-06-29 10:17:42,"467	bi11	146.0381228924	1941510.0000000000"
2016-06-29 10:17:43,"472	bi11	147.0429980755	1941610.0000000000"
2016-06-29 10:17:44,"467	bi11	148.0378971100	1941250.0000000000"
2016-06-29 10:17:45,"470	bi11	149.0408780575	1940980.0000000000"
2016-06-29 10:17:46,"466	bi11	150.0368230343	1941160.0000000000"
2016-06-29 10:17:47,"495	bi11	151.0656650066	1941260.0000000000"
2016-06-29 10:17:48,"478	bi11	152.0486240387	1941080.0000000000"
2016-06-29 10:17:49,"468	bi11	153.0384709835	1941210.0000000000"
2016-06-29 10:17:50,"473	bi11	154.0434720516	1941230.0000000000"
2016-06-29 10:17:51,"467	bi11	155.0373048782	1941130.0000000000"
2016-06-29 10:17:52,"493	bi11	156.0632069111	1941340.0000000000"
2016-06-29 10:17:53,"475	bi11	157.0460960865	1941150.0000000000"
2016-06-29 10:17:54,"469	bi11	158.0400240421	1940930.0000000000"
2016-06-29 10:17:55,"467	bi11	159.0379009247	1941320.0000000000"
2016-06-29 10:17:56,"468	bi11	160.0387480259	1940910.0000000000"
2016-06-29 10:17:57,"467	bi11	161.0376729965	1940920.0000000000"
2016-06-29 10:17:58,"504	bi11	162.0744860172	1940920.0000000000"
2016-06-29 10:17:59,"487	bi11	163.0574500561	1940960.0000000000"
2016-06-29 10:18:00,"470	bi11	164.0404040813	1940820.0000000000"
2016-06-29 10:18:01,"471	bi11	165.0412659645	1940720.0000000000"
2016-06-29 10:18:02,"467	bi11	166.0372610092	1940810.0000000000"
2016-06-29 10:18:03,"470	bi11	167.0402479172	1940710.0000000000"
2016-06-29 10:18:04,"481	bi11	168.0511748791	1940660.0000000000"
2016-06-29 10:18:05,"467	bi11	169.0380990505	1940630.0000000000"
2016-06-29 10:18:06,"472	bi11	170.0430729389	1941170.0000000000"
2016-06-29 10:18:07,"467	bi11	171.0379750729	1941170.0000000000"
2016-06-29 10:18:08,"471	bi11	172.0417740345	1941010.0000000000"
2016-06-29 10:18:09,"466	bi11	173.0367000103	1941030.0000000000"
2016-06-29 10:18:10,"495	bi11	174.0656590462	1940780.0000000000"
2016-06-29 10:18:11,"478	bi11	175.0485739708	1940680.0000000000"
2016-06-29 10:18:12,"468	bi11	176.0384089947	1940950.0000000000"
2016-06-29 10:18:13,"473	bi11	177.0432870388	1940940.0000000000"
2016-06-29 10:18:14,"467	bi11	178.0372240543	1941260.0000000000"
2016-06-29 10:18:15,"493	bi11	179.0640408993	1941380.0000000000"
2016-06-29 10:18:16,"472	bi11	180.0429749489	1941230.0000000000"
2016-06-29 10:18:17,"470	bi11	181.0409309864	1940860.0000000000"
2016-06-29 10:18:18,"466	bi11	182.0368239880	1941300.0000000000"
2016-06-29 10:18:19,"469	bi11	183.0396800041	1941810.0000000000"
2016-06-29 10:18:20,"466	bi11	184.0366029739	1942190.0000000000"
2016-06-29 10:18:21,"504	bi11	185.0744149685	1941460.0000000000"
2016-06-29 10:18:22,"487	bi11	186.0574269295	1941560.0000000000"
2016-06-29 10:18:23,"470	bi11	187.0403270721	1941340.0000000000"
2016-06-29 10:18:24,"471	bi11	188.0411880016	1941090.0000000000"
2016-06-29 10:18:25,"466	bi11	189.0370268822	1941330.0000000000"
2016-06-29 10:18:26,"470	bi11	190.0409119129	1941610.0000000000"
2016-06-29 10:18:27,"484	bi11	191.0548260212	1941350.0000000000"
2016-06-29 10:18:28,"468	bi11	192.0387289524	1940830.0000000000"
2016-06-29 10:18:29,"466	bi11	193.0365779400	1940360.0000000000"
2016-06-29 10:18:30,"467	bi11	194.0375199318	1940600.0000000000"
2016-06-29 10:18:31,"472	bi11	195.0423419476	1940400.0000000000"
2016-06-29 10:18:32,"467	bi11	196.0372800827	1940720.0000000000"
2016-06-29 10:18:33,"495	bi11	197.0661020279	1940420.0000000000"
2016-06-29 10:18:34,"478	bi11	198.0490388870	1940780.0000000000"
2016-06-29 10:18:35,"468	bi11	199.0389440060	1941230.0000000000"
2016-06-29 10:18:36,"467	bi11	200.0377759933	1941490.0000000000"
2016-06-29 10:18:37,"467	bi11	201.0377080441	1941960.0000000000"
2016-06-29 10:18:38,"493	bi11	202.0635499954	1941760.0000000000"
2016-06-29 10:18:39,"476	bi11	203.0464420319	1941330.0000000000"
2016-06-29 10:18:40,"471	bi11	204.0413498878	1941360.0000000000"
2016-06-29 10:18:41,"466	bi11	205.0371060371	1941620.0000000000"
2016-06-29 10:18:42,"469	bi11	206.0399670601	1941250.0000000000"
2016-06-29 10:18:43,"467	bi11	207.0379118919	1940680.0000000000"
2016-06-29 10:18:44,"504	bi11	208.0747799873	1940050.0000000000"
2016-06-29 10:18:45,"489	bi11	209.0596680641	1940390.0000000000"
2016-06-29 10:18:46,"471	bi11	210.0416049957	1940450.0000000000"
2016-06-29 10:18:47,"471	bi11	211.0415029526	1940000.0000000000"
2016-06-29 10:18:48,"467	bi11	212.0374410152	1940360.0000000000"
2016-06-29 10:18:49,"470	bi11	213.0404810905	1940020.0000000000"
2016-06-29 10:18:50,"485	bi11	214.0553050041	1940310.0000000000"
2016-06-29 10:18:51,"469	bi11	215.0393180847	1940060.0000000000"
2016-06-29 10:18:52,"474	bi11	216.0441899300	1939800.0000000000"
2016-06-29 10:18:53,"466	bi11	217.0371029377	1940490.0000000000"
2016-06-29 10:18:54,"471	bi11	218.0419800282	1939490.0000000000"
2016-06-29 10:18:55,"466	bi11	219.0369279385	1939490.0000000000"
2016-06-29 10:18:56,"496	bi11	220.0667059422	1939160.0000000000"
2016-06-29 10:18:57,"479	bi11	221.0496230125	1939840.0000000000"
2016-06-29 10:18:58,"469	bi11	222.0394999981	1940940.0000000000"
2016-06-29 10:18:59,"467	bi11	223.0374059677	1941610.0000000000"
2016-06-29 10:19:00,"468	bi11	224.0383329391	1940690.0000000000"
2016-06-29 10:19:01,"494	bi11	225.0641920567	1939180.0000000000"
2016-06-29 10:19:02,"473	bi11	226.0432078838	1940420.0000000000"
2016-06-29 10:19:03,"471	bi11	227.0420670509	1939590.0000000000"
2016-06-29 10:19:04,"466	bi11	228.0369930267	1938930.0000000000"
2016-06-29 10:19:05,"469	bi11	229.0398349762	1938710.0000000000"
2016-06-29 10:19:06,"466	bi11	230.0366559029	1941050.0000000000"
2016-06-29 10:19:07,"505	bi11	231.0755720139	1941740.0000000000"
2016-06-29 10:19:08,"488	bi11	232.0584559441	1941380.0000000000"
2016-06-29 10:19:09,"471	bi11	233.0414168835	1939970.0000000000"
2016-06-29 10:19:10,"472	bi11	234.0423169136	1939580.0000000000"
2016-06-29 10:19:11,"467	bi11	235.0372140408	1939530.0000000000"
2016-06-29 10:19:12,"471	bi11	236.0412559509	1939080.0000000000"
2016-06-29 10:19:13,"485	bi11	237.0561339855	1940260.0000000000"
2016-06-29 10:19:14,"468	bi11	238.0390419960	1940230.0000000000"
2016-06-29 10:19:15,"466	bi11	239.0370049477	1940940.0000000000"
2016-06-29 10:19:16,"467	bi11	240.0379691124	1941010.0000000000"
2016-06-29 10:19:17,"472	bi11	241.0428578854	1941020.0000000000"
2016-06-29 10:19:18,"466	bi11	242.0368070602	1940340.0000000000"
2016-06-29 10:19:19,"496	bi11	243.0666580200	1940960.0000000000"
2016-06-29 10:19:20,"479	bi11	244.0496530533	1940890.0000000000"
2016-06-29 10:19:21,"469	bi11	245.0394890308	1941220.0000000000"
2016-06-29 10:19:22,"468	bi11	246.0383179188	1941140.0000000000"
2016-06-29 10:19:23,"468	bi11	247.0383319855	1941630.0000000000"
2016-06-29 10:19:24,"493	bi11	248.0640029907	1941070.0000000000"
2016-06-29 10:19:25,"476	bi11	249.0470659733	1940930.0000000000"
2016-06-29 10:19:26,"471	bi11	250.0419909954	1940170.0000000000"
2016-06-29 10:19:27,"466	bi11	251.0368349552	1939630.0000000000"
2016-06-29 10:19:28,"470	bi11	252.0408070087	1941270.0000000000"
2016-06-29 10:19:29,"466	bi11	253.0366818905	1940510.0000000000"
2016-06-29 10:19:30,"505	bi11	254.0755720139	1940770.0000000000"
2016-06-29 10:19:31,"489	bi11	255.0594379902	1940210.0000000000"
2016-06-29 10:19:32,"471	bi11	256.0413858891	1940180.0000000000"
2016-06-29 10:19:33,"472	bi11	257.0423450470	1939370.0000000000"
2016-06-29 10:19:34,"467	bi11	258.0373098850	1939810.0000000000"
2016-06-29 10:19:35,"471	bi11	259.0412321091	1940230.0000000000"
2016-06-29 10:19:36,"485	bi11	260.0561079979	1940100.0000000000"
2016-06-29 10:19:37,"469	bi11	261.0399610996	1939870.0000000000"
2016-06-29 10:19:38,"466	bi11	262.0369589329	1940100.0000000000"
2016-06-29 10:19:39,"467	bi11	263.0377860069	1940870.0000000000"
2016-06-29 10:19:40,"473	bi11	264.0436608791	1940820.0000000000"
2016-06-29 10:19:41,"467	bi11	265.0375690460	1941110.0000000000"
2016-06-29 10:19:42,"497	bi11	266.0674200058	1941110.0000000000"
2016-06-29 10:19:43,"480	bi11	267.0503590107	1941120.0000000000"
2016-06-29 10:19:44,"470	bi11	268.0402379036	1940930.0000000000"
2016-06-29 10:19:45,"467	bi11	269.0371940136	1941020.0000000000"
2016-06-29 10:19:46,"468	bi11	270.0390670300	1941280.0000000000"
2016-06-29 10:19:47,"494	bi11	271.0649540424	1940540.0000000000"
2016-06-29 10:19:48,"473	bi11	272.0439090729	1940720.0000000000"
2016-06-29 10:19:49,"471	bi11	273.0418329239	1940790.0000000000"
2016-06-29 10:19:50,"466	bi11	274.0367350578	1940060.0000000000"
2016-06-29 10:19:51,"470	bi11	275.0406770706	1939740.0000000000"
2016-06-29 10:19:52,"466	bi11	276.0367150307	1940270.0000000000"
2016-06-29 10:19:53,"505	bi11	277.0755228996	1940050.0000000000"
2016-06-29 10:19:54,"488	bi11	278.0584020615	1939740.0000000000"
2016-06-29 10:19:55,"471	bi11	279.0413210392	1939620.0000000000"
2016-06-29 10:19:56,"472	bi11	280.0422139168	1939770.0000000000"
2016-06-29 10:19:57,"466	bi11	281.0370590687	1940460.0000000000"
2016-06-29 10:19:58,"471	bi11	282.0419359207	1941160.0000000000"
2016-06-29 10:19:59,"486	bi11	283.0567119122	1941720.0000000000"
2016-06-29 10:20:00,"469	bi11	284.0397210121	1940990.0000000000"
2016-06-29 10:20:01,"466	bi11	285.0365550518	1939720.0000000000"
2016-06-29 10:20:02,"468	bi11	286.0384619236	1939930.0000000000"
2016-06-29 10:20:03,"473	bi11	287.0433809757	1940680.0000000000"
2016-06-29 10:20:04,"467	bi11	288.0372219086	1940870.0000000000"
2016-06-29 10:20:05,"497	bi11	289.0681040287	1941330.0000000000"
2016-06-29 10:20:06,"480	bi11	290.0509600639	1941790.0000000000"
2016-06-29 10:20:07,"470	bi11	291.0409400463	1942040.0000000000"
2016-06-29 10:20:08,"466	bi11	292.0368108749	1941300.0000000000"
2016-06-29 10:20:09,"468	bi11	293.0388128757	1941180.0000000000"
2016-06-29 10:20:10,"466	bi11	294.0366590023	1941000.0000000000"
2016-06-29 10:20:11,"478	bi11	295.0486450195	1940930.0000000000"
2016-06-29 10:20:12,"472	bi11	296.0425999165	1941420.0000000000"
2016-06-29 10:20:13,"467	bi11	297.0374629498	1941820.0000000000"
2016-06-29 10:20:14,"471	bi11	298.0413169861	1941240.0000000000"
2016-06-29 10:20:15,"467	bi11	299.0372469425	1941500.0000000000"
2016-06-29 10:20:16,"505	bi11	300.0760719776	1939800.0000000000"
2016-06-29 10:20:17,"488	bi11	301.0590078831	1938130.0000000000"
2016-06-29 10:20:18,"472	bi11	302.0429129601	1938970.0000000000"
2016-06-29 10:20:19,"472	bi11	303.0427880287	1940400.0000000000"
2016-06-29 10:20:20,"467	bi11	304.0376479626	1940510.0000000000"
2016-06-29 10:20:21,"472	bi11	305.0425329208	1940400.0000000000"
2016-06-29 10:20:22,"486	bi11	306.0564219952	1940490.0000000000"
2016-06-29 10:20:23,"470	bi11	307.0402898788	1940740.0000000000"
2016-06-29 10:20:24,"467	bi11	308.0372378826	1940430.0000000000"
2016-06-29 10:20:25,"468	bi11	309.0390911102	1940580.0000000000"
2016-06-29 10:20:26,"473	bi11	310.0440359116	1940210.0000000000"
2016-06-29 10:20:27,"467	bi11	311.0380148888	1940740.0000000000"
2016-06-29 10:20:28,"497	bi11	312.0678429604	1940720.0000000000"
2016-06-29 10:20:29,"480	bi11	313.0507409573	1939040.0000000000"
2016-06-29 10:20:30,"470	bi11	314.0406599045	1938920.0000000000"
2016-06-29 10:20:31,"466	bi11	315.0365860462	1938970.0000000000"
2016-06-29 10:20:32,"469	bi11	316.0394411087	1939290.0000000000"
2016-06-29 10:20:33,"468	bi11	317.0382080078	1938250.0000000000"
2016-06-29 10:20:34,"474	bi11	318.0450971127	1937020.0000000000"
2016-06-29 10:20:35,"472	bi11	319.0430140495	1937440.0000000000"
2016-06-29 10:20:36,"466	bi11	320.0368909836	1939440.0000000000"
2016-06-29 10:20:37,"471	bi11	321.0418150425	1934370.0000000000"
2016-06-29 10:20:38,"466	bi11	322.0367040634	1936560.0000000000"
2016-06-29 10:20:39,"506	bi11	323.0765419006	1940510.0000000000"
2016-06-29 10:20:40,"489	bi11	324.0595378876	1941360.0000000000"
2016-06-29 10:20:41,"473	bi11	325.0434300900	1940510.0000000000"
2016-06-29 10:20:42,"473	bi11	326.0432178974	1940450.0000000000"
2016-06-29 10:20:43,"467	bi11	327.0372459888	1941460.0000000000"
2016-06-29 10:20:44,"472	bi11	328.0422499180	1942070.0000000000"
2016-06-29 10:20:45,"486	bi11	329.0571138859	1941200.0000000000"
2016-06-29 10:20:46,"470	bi11	330.0410110950	1941180.0000000000"
2016-06-29 10:20:47,"466	bi11	331.0368669033	1941490.0000000000"
2016-06-29 10:20:48,"468	bi11	332.0387940407	1941650.0000000000"
2016-06-29 10:20:49,"466	bi11	333.0367259979	1941900.0000000000"
2016-06-29 10:20:50,"468	bi11	334.0386400223	1942090.0000000000"
2016-06-29 10:20:51,"498	bi11	335.0685091019	1941430.0000000000"
2016-06-29 10:20:52,"481	bi11	336.0514550209	1941620.0000000000"
2016-06-29 10:20:53,"471	bi11	337.0413959026	1941590.0000000000"
2016-06-29 10:20:54,"467	bi11	338.0372300148	1941390.0000000000"
2016-06-29 10:20:55,"469	bi11	339.0401179790	1941870.0000000000"
2016-06-29 10:20:56,"466	bi11	340.0370149612	1941240.0000000000"
2016-06-29 10:20:57,"478	bi11	341.0488440990	1940610.0000000000"
2016-06-29 10:20:58,"472	bi11	342.0427539349	1940460.0000000000"
2016-06-29 10:20:59,"466	bi11	343.0367341042	1940590.0000000000"
2016-06-29 10:21:00,"471	bi11	344.0415039062	1940440.0000000000"
2016-06-29 10:21:01,"467	bi11	345.0374209881	1941080.0000000000"
2016-06-29 10:21:02,"507	bi11	346.0772221088	1940630.0000000000"
2016-06-29 10:21:03,"490	bi11	347.0602409840	1940800.0000000000"
2016-06-29 10:21:04,"472	bi11	348.0430669785	1940770.0000000000"
2016-06-29 10:21:05,"467	bi11	349.0379879475	1941080.0000000000"
2016-06-29 10:21:06,"467	bi11	350.0379331112	1940970.0000000000"
2016-06-29 10:21:07,"472	bi11	351.0427999496	1940580.0000000000"
2016-06-29 10:21:08,"483	bi11	352.0536689758	1940260.0000000000"
2016-06-29 10:21:09,"470	bi11	353.0406188965	1940050.0000000000"
2016-06-29 10:21:10,"466	bi11	354.0365409851	1940250.0000000000"
2016-06-29 10:21:11,"469	bi11	355.0394179821	1941000.0000000000"
2016-06-29 10:21:12,"467	bi11	356.0373439789	1940940.0000000000"
2016-06-29 10:21:13,"468	bi11	357.0382020473	1940430.0000000000"
2016-06-29 10:21:14,"498	bi11	358.0690929890	1942140.0000000000"
2016-06-29 10:21:15,"481	bi11	359.0520529747	1943130.0000000000"
2016-06-29 10:21:16,"470	bi11	360.0410079956	1941680.0000000000"
2016-06-29 10:21:17,"466	bi11	361.0368990898	1940840.0000000000"
2016-06-29 10:21:18,"469	bi11	362.0398318768	1939930.0000000000"
2016-06-29 10:21:19,"467	bi11	363.0376679897	1939910.0000000000"
2016-06-29 10:21:20,"475	bi11	364.0456409454	1939380.0000000000"
2016-06-29 10:21:21,"466	bi11	365.0365710258	1939610.0000000000"
2016-06-29 10:21:22,"467	bi11	366.0374279022	1940500.0000000000"
2016-06-29 10:21:23,"472	bi11	367.0423529148	1940420.0000000000"
2016-06-29 10:21:24,"467	bi11	368.0372450352	1939880.0000000000"
2016-06-29 10:21:25,"506	bi11	369.0771191120	1939540.0000000000"
2016-06-29 10:21:26,"489	bi11	370.0600490570	1940790.0000000000"
2016-06-29 10:21:27,"472	bi11	371.0429708958	1941620.0000000000"
2016-06-29 10:21:28,"467	bi11	372.0379040241	1941720.0000000000"
2016-06-29 10:21:29,"467	bi11	373.0377950668	1941700.0000000000"
2016-06-29 10:21:30,"472	bi11	374.0428099632	1941620.0000000000"
2016-06-29 10:21:31,"487	bi11	375.0575709343	1941300.0000000000"
2016-06-29 10:21:32,"471	bi11	376.0416700840	1940810.0000000000"
2016-06-29 10:21:33,"466	bi11	377.0365400314	1940200.0000000000"
