time,mass
2016-06-15 13:07:55,"978	sn19	82.0437757969	2246680.0000000000"
2016-06-15 13:07:56,"976	sn19	83.0417339802	2245930.0000000000"
2016-06-15 13:07:57,"972	sn19	84.0375769138	2245360.0000000000"
2016-06-15 13:07:58,"975	sn19	85.0405039787	2244800.0000000000"
2016-06-15 13:07:59,"972	sn19	86.0374310017	2244710.0000000000"
2016-06-15 13:08:01,"010	sn19	87.0753149986	2243140.0000000000"
2016-06-15 13:08:01,"993	sn19	88.0582728386	2242780.0000000000"
2016-06-15 13:08:02,"977	sn19	89.0422089100	2242540.0000000000"
2016-06-15 13:08:03,"977	sn19	90.0421998501	2243190.0000000000"
2016-06-15 13:08:04,"972	sn19	91.0370178223	2242930.0000000000"
2016-06-15 13:08:05,"976	sn19	92.0409209728	2242740.0000000000"
2016-06-15 13:08:06,"990	sn19	93.0558049679	2242410.0000000000"
2016-06-15 13:08:07,"974	sn19	94.0396549702	2241890.0000000000"
2016-06-15 13:08:08,"972	sn19	95.0375809669	2241390.0000000000"
2016-06-15 13:08:09,"973	sn19	96.0385589600	2240100.0000000000"
2016-06-15 13:08:10,"978	sn19	97.0433828831	2239530.0000000000"
2016-06-15 13:08:11,"972	sn19	98.0373799801	2238580.0000000000"
2016-06-15 13:08:13,"002	sn19	99.0671198368	2237770.0000000000"
2016-06-15 13:08:13,"985	sn19	100.0500810146	2238930.0000000000"
2016-06-15 13:08:14,"975	sn19	101.0399379730	2238150.0000000000"
2016-06-15 13:08:15,"972	sn19	102.0368309021	2237130.0000000000"
2016-06-15 13:08:16,"973	sn19	103.0387578011	2238540.0000000000"
2016-06-15 13:08:17,"971	sn19	104.0366828442	2238460.0000000000"
2016-06-15 13:08:18,"982	sn19	105.0476169586	2237940.0000000000"
2016-06-15 13:08:19,"977	sn19	106.0425097942	2237490.0000000000"
2016-06-15 13:08:20,"972	sn19	107.0374078751	2237940.0000000000"
2016-06-15 13:08:21,"975	sn19	108.0403068066	2237500.0000000000"
2016-06-15 13:08:22,"972	sn19	109.0372579098	2236840.0000000000"
2016-06-15 13:08:24,"011	sn19	110.0761818886	2236480.0000000000"
2016-06-15 13:08:24,"994	sn19	111.0591828823	2236510.0000000000"
2016-06-15 13:08:25,"977	sn19	112.0421059132	2236380.0000000000"
2016-06-15 13:08:26,"978	sn19	113.0429828167	2236260.0000000000"
2016-06-15 13:08:27,"971	sn19	114.0368158817	2235250.0000000000"
2016-06-15 13:08:28,"976	sn19	115.0416908264	2234760.0000000000"
2016-06-15 13:08:29,"987	sn19	116.0525639057	2234600.0000000000"
2016-06-15 13:08:30,"974	sn19	117.0394020081	2234480.0000000000"
2016-06-15 13:08:31,"972	sn19	118.0374078751	2234920.0000000000"
2016-06-15 13:08:32,"973	sn19	119.0383129120	2234480.0000000000"
2016-06-15 13:08:33,"978	sn19	120.0432188511	2234260.0000000000"
2016-06-15 13:08:34,"972	sn19	121.0371417999	2233890.0000000000"
2016-06-15 13:08:36,"002	sn19	122.0670449734	2233470.0000000000"
2016-06-15 13:08:36,"986	sn19	123.0510578156	2234680.0000000000"
2016-06-15 13:08:37,"975	sn19	124.0399188995	2233910.0000000000"
2016-06-15 13:08:38,"972	sn19	125.0368838310	2234590.0000000000"
2016-06-15 13:08:39,"974	sn19	126.0388329029	2234660.0000000000"
2016-06-15 13:08:40,"971	sn19	127.0366578102	2234290.0000000000"
2016-06-15 13:08:41,"979	sn19	128.0444829464	2234660.0000000000"
2016-06-15 13:08:42,"977	sn19	129.0424859524	2235570.0000000000"
2016-06-15 13:08:43,"972	sn19	130.0373330116	2234980.0000000000"
2016-06-15 13:08:44,"976	sn19	131.0412609577	2234790.0000000000"
2016-06-15 13:08:45,"973	sn19	132.0382268429	2234500.0000000000"
2016-06-15 13:08:47,"012	sn19	133.0770089626	2234230.0000000000"
2016-06-15 13:08:47,"994	sn19	134.0588879585	2234920.0000000000"
2016-06-15 13:08:48,"977	sn19	135.0427858829	2234430.0000000000"
2016-06-15 13:08:49,"977	sn19	136.0426878929	2234760.0000000000"
2016-06-15 13:08:50,"971	sn19	137.0365259647	2234320.0000000000"
2016-06-15 13:08:51,"976	sn19	138.0415170193	2233950.0000000000"
2016-06-15 13:08:52,"992	sn19	139.0571579933	2233990.0000000000"
2016-06-15 13:08:53,"975	sn19	140.0402858257	2233430.0000000000"
2016-06-15 13:08:54,"972	sn19	141.0371458530	2233960.0000000000"
2016-06-15 13:08:55,"974	sn19	142.0391860008	2233620.0000000000"
2016-06-15 13:08:56,"978	sn19	143.0430848598	2233210.0000000000"
2016-06-15 13:08:57,"973	sn19	144.0379619598	2232970.0000000000"
2016-06-15 13:08:59,"003	sn19	145.0678598881	2232640.0000000000"
2016-06-15 13:08:59,"985	sn19	146.0508048534	2233520.0000000000"
2016-06-15 13:09:00,"975	sn19	147.0407359600	2233950.0000000000"
2016-06-15 13:09:01,"972	sn19	148.0376098156	2233380.0000000000"
2016-06-15 13:09:02,"974	sn19	149.0395858288	2232840.0000000000"
2016-06-15 13:09:03,"971	sn19	150.0365109444	2234330.0000000000"
2016-06-15 13:09:04,"983	sn19	151.0483930111	2234490.0000000000"
2016-06-15 13:09:05,"977	sn19	152.0423388481	2234580.0000000000"
2016-06-15 13:09:06,"972	sn19	153.0372359753	2234330.0000000000"
2016-06-15 13:09:07,"976	sn19	154.0411670208	2234090.0000000000"
2016-06-15 13:09:08,"972	sn19	155.0370199680	2233740.0000000000"
2016-06-15 13:09:10,"012	sn19	156.0768368244	2234960.0000000000"
2016-06-15 13:09:10,"994	sn19	157.0597348213	2234290.0000000000"
2016-06-15 13:09:11,"977	sn19	158.0426409245	2233900.0000000000"
2016-06-15 13:09:12,"978	sn19	159.0435619354	2233540.0000000000"
2016-06-15 13:09:13,"972	sn19	160.0374598503	2233570.0000000000"
2016-06-15 13:09:14,"977	sn19	161.0423629284	2233650.0000000000"
2016-06-15 13:09:15,"988	sn19	162.0533258915	2233680.0000000000"
2016-06-15 13:09:16,"975	sn19	163.0402138233	2232970.0000000000"
2016-06-15 13:09:17,"972	sn19	164.0371878147	2233210.0000000000"
2016-06-15 13:09:18,"974	sn19	165.0390329361	2234680.0000000000"
2016-06-15 13:09:19,"972	sn19	166.0370109081	2234560.0000000000"
2016-06-15 13:09:20,"973	sn19	167.0379629135	2234010.0000000000"
2016-06-15 13:09:22,"003	sn19	168.0678129196	2233760.0000000000"
2016-06-15 13:09:22,"986	sn19	169.0508198738	2233460.0000000000"
2016-06-15 13:09:23,"975	sn19	170.0406868458	2233700.0000000000"
2016-06-15 13:09:24,"972	sn19	171.0376138687	2234370.0000000000"
2016-06-15 13:09:25,"974	sn19	172.0395619869	2234130.0000000000"
2016-06-15 13:09:26,"972	sn19	173.0374879837	2234010.0000000000"
2016-06-15 13:09:27,"980	sn19	174.0454390049	2234010.0000000000"
2016-06-15 13:09:28,"978	sn19	175.0433638096	2233860.0000000000"
2016-06-15 13:09:29,"972	sn19	176.0372908115	2233420.0000000000"
2016-06-15 13:09:30,"976	sn19	177.0411670208	2232920.0000000000"
2016-06-15 13:09:31,"973	sn19	178.0380430222	2234110.0000000000"
2016-06-15 13:09:33,"012	sn19	179.0768859386	2234850.0000000000"
2016-06-15 13:09:33,"994	sn19	180.0597310066	2234150.0000000000"
2016-06-15 13:09:34,"977	sn19	181.0427908897	2234220.0000000000"
2016-06-15 13:09:35,"972	sn19	182.0376658440	2233820.0000000000"
2016-06-15 13:09:36,"972	sn19	183.0375869274	2233320.0000000000"
2016-06-15 13:09:37,"977	sn19	184.0424659252	2233060.0000000000"
2016-06-15 13:09:38,"992	sn19	185.0573158264	2233080.0000000000"
2016-06-15 13:09:39,"976	sn19	186.0413138866	2232960.0000000000"
2016-06-15 13:09:40,"972	sn19	187.0371999741	2233000.0000000000"
2016-06-15 13:09:41,"974	sn19	188.0391948223	2232800.0000000000"
2016-06-15 13:09:42,"972	sn19	189.0370888710	2233620.0000000000"
2016-06-15 13:09:43,"974	sn19	190.0389528275	2233290.0000000000"
2016-06-15 13:09:45,"003	sn19	191.0687890053	2233040.0000000000"
2016-06-15 13:09:45,"986	sn19	192.0516388416	2232750.0000000000"
2016-06-15 13:09:46,"976	sn19	193.0416419506	2232450.0000000000"
2016-06-15 13:09:47,"972	sn19	194.0374429226	2232360.0000000000"
2016-06-15 13:09:48,"975	sn19	195.0403640270	2232220.0000000000"
2016-06-15 13:09:49,"972	sn19	196.0372889042	2232200.0000000000"
2016-06-15 13:09:50,"984	sn19	197.0491759777	2232210.0000000000"
2016-06-15 13:09:51,"978	sn19	198.0430698395	2231950.0000000000"
2016-06-15 13:09:52,"972	sn19	199.0370419025	2231720.0000000000"
2016-06-15 13:09:53,"977	sn19	200.0419089794	2231540.0000000000"
2016-06-15 13:09:54,"972	sn19	201.0368947983	2231510.0000000000"
2016-06-15 13:09:56,"012	sn19	202.0777158737	2232680.0000000000"
2016-06-15 13:09:56,"995	sn19	203.0605669022	2232710.0000000000"
2016-06-15 13:09:57,"978	sn19	204.0436439514	2232710.0000000000"
2016-06-15 13:09:58,"972	sn19	205.0374658108	2232320.0000000000"
2016-06-15 13:09:59,"973	sn19	206.0383639336	2232140.0000000000"
2016-06-15 13:10:00,"978	sn19	207.0432419777	2231990.0000000000"
2016-06-15 13:10:01,"989	sn19	208.0541899204	2231910.0000000000"
2016-06-15 13:10:02,"976	sn19	209.0410549641	2231870.0000000000"
2016-06-15 13:10:03,"972	sn19	210.0369188786	2232030.0000000000"
2016-06-15 13:10:04,"975	sn19	211.0398428440	2231990.0000000000"
2016-06-15 13:10:05,"971	sn19	212.0367808342	2231790.0000000000"
2016-06-15 13:10:06,"973	sn19	213.0387480259	2233060.0000000000"
2016-06-15 13:10:08,"003	sn19	214.0685439110	2233070.0000000000"
2016-06-15 13:10:08,"986	sn19	215.0514409542	2232840.0000000000"
2016-06-15 13:10:09,"976	sn19	216.0413818359	2232700.0000000000"
2016-06-15 13:10:10,"972	sn19	217.0373189449	2232220.0000000000"
2016-06-15 13:10:11,"975	sn19	218.0401518345	2232180.0000000000"
2016-06-15 13:10:12,"972	sn19	219.0371558666	2232060.0000000000"
2016-06-15 13:10:13,"981	sn19	220.0459020138	2231710.0000000000"
2016-06-15 13:10:14,"972	sn19	221.0369009972	2231430.0000000000"
2016-06-15 13:10:15,"972	sn19	222.0377938747	2231260.0000000000"
2016-06-15 13:10:16,"977	sn19	223.0426459312	2231160.0000000000"
2016-06-15 13:10:17,"971	sn19	224.0365979671	2230960.0000000000"
2016-06-15 13:10:19,"013	sn19	225.0784540176	2230900.0000000000"
2016-06-15 13:10:19,"995	sn19	226.0602929592	2230830.0000000000"
2016-06-15 13:10:20,"978	sn19	227.0432658195	2230810.0000000000"
2016-06-15 13:10:21,"972	sn19	228.0371508598	2230790.0000000000"
2016-06-15 13:10:22,"973	sn19	229.0380899906	2230710.0000000000"
2016-06-15 13:10:23,"979	sn19	230.0439519882	2230650.0000000000"
2016-06-15 13:10:24,"993	sn19	231.0578229427	2230610.0000000000"
2016-06-15 13:10:25,"976	sn19	232.0416660309	2232300.0000000000"
2016-06-15 13:10:26,"971	sn19	233.0365228653	2232230.0000000000"
2016-06-15 13:10:27,"975	sn19	234.0403950214	2232100.0000000000"
2016-06-15 13:10:28,"972	sn19	235.0373449326	2232010.0000000000"
2016-06-15 13:10:29,"974	sn19	236.0391600132	2231950.0000000000"
2016-06-15 13:10:31,"004	sn19	237.0690870285	2231600.0000000000"
2016-06-15 13:10:31,"987	sn19	238.0519368649	2231640.0000000000"
2016-06-15 13:10:32,"977	sn19	239.0419487953	2231760.0000000000"
2016-06-15 13:10:33,"972	sn19	240.0369048119	2231370.0000000000"
2016-06-15 13:10:34,"975	sn19	241.0407948494	2231330.0000000000"
2016-06-15 13:10:35,"971	sn19	242.0366578102	2231260.0000000000"
2016-06-15 13:10:36,"984	sn19	243.0494959354	2231310.0000000000"
2016-06-15 13:10:37,"972	sn19	244.0373518467	2231180.0000000000"
2016-06-15 13:10:38,"973	sn19	245.0382969379	2231210.0000000000"
2016-06-15 13:10:39,"977	sn19	246.0421948433	2231040.0000000000"
2016-06-15 13:10:40,"972	sn19	247.0371940136	2230850.0000000000"
2016-06-15 13:10:42,"013	sn19	248.0779788494	2230750.0000000000"
2016-06-15 13:10:42,"996	sn19	249.0609250069	2230520.0000000000"
2016-06-15 13:10:43,"979	sn19	250.0438199043	2230340.0000000000"
2016-06-15 13:10:44,"971	sn19	251.0367748737	2230460.0000000000"
2016-06-15 13:10:45,"973	sn19	252.0386838913	2230240.0000000000"
2016-06-15 13:10:46,"978	sn19	253.0436198711	2230180.0000000000"
2016-06-15 13:10:47,"989	sn19	254.0544729233	2230210.0000000000"
2016-06-15 13:10:48,"976	sn19	255.0414178371	2229990.0000000000"
2016-06-15 13:10:49,"972	sn19	256.0372447968	2229970.0000000000"
2016-06-15 13:10:50,"975	sn19	257.0401577950	2229470.0000000000"
2016-06-15 13:10:51,"972	sn19	258.0371968746	2229410.0000000000"
2016-06-15 13:10:52,"975	sn19	259.0400969982	2229700.0000000000"
2016-06-15 13:10:54,"005	sn19	260.0699138641	2231940.0000000000"
2016-06-15 13:10:54,"988	sn19	261.0528728962	2231630.0000000000"
2016-06-15 13:10:55,"978	sn19	262.0428500175	2231750.0000000000"
2016-06-15 13:10:56,"971	sn19	263.0367729664	2231760.0000000000"
2016-06-15 13:10:57,"975	sn19	264.0406968594	2231730.0000000000"
2016-06-15 13:10:58,"972	sn19	265.0375998020	2231760.0000000000"
2016-06-15 13:10:59,"981	sn19	266.0464229584	2231840.0000000000"
2016-06-15 13:11:00,"972	sn19	267.0373969078	2231670.0000000000"
2016-06-15 13:11:01,"973	sn19	268.0383248329	2231460.0000000000"
2016-06-15 13:11:02,"978	sn19	269.0432479382	2231340.0000000000"
2016-06-15 13:11:03,"972	sn19	270.0371718407	2231290.0000000000"
2016-06-15 13:11:05,"014	sn19	271.0790359974	2231190.0000000000"
2016-06-15 13:11:05,"996	sn19	272.0609560013	2230920.0000000000"
2016-06-15 13:11:06,"979	sn19	273.0439479351	2230880.0000000000"
2016-06-15 13:11:07,"972	sn19	274.0368499756	2230910.0000000000"
2016-06-15 13:11:08,"973	sn19	275.0387568474	2230920.0000000000"
2016-06-15 13:11:09,"972	sn19	276.0375959873	2230930.0000000000"
2016-06-15 13:11:10,"993	sn19	277.0584888458	2230820.0000000000"
2016-06-15 13:11:11,"977	sn19	278.0423519611	2230800.0000000000"
2016-06-15 13:11:12,"972	sn19	279.0372238159	2230770.0000000000"
2016-06-15 13:11:13,"976	sn19	280.0411548615	2230760.0000000000"
2016-06-15 13:11:14,"972	sn19	281.0369958878	2230750.0000000000"
2016-06-15 13:11:15,"975	sn19	282.0399229527	2230750.0000000000"
2016-06-15 13:11:17,"005	sn19	283.0708060265	2230720.0000000000"
2016-06-15 13:11:17,"987	sn19	284.0527269840	2230690.0000000000"
2016-06-15 13:11:18,"977	sn19	285.0426068306	2230680.0000000000"
2016-06-15 13:11:19,"971	sn19	286.0364649296	2230680.0000000000"
2016-06-15 13:11:20,"976	sn19	287.0414159298	2230820.0000000000"
2016-06-15 13:11:21,"973	sn19	288.0383038521	2230770.0000000000"
2016-06-15 13:11:22,"985	sn19	289.0502259731	2230700.0000000000"
2016-06-15 13:11:23,"972	sn19	290.0372269154	2230600.0000000000"
2016-06-15 13:11:24,"974	sn19	291.0391898155	2229920.0000000000"
2016-06-15 13:11:25,"978	sn19	292.0430757999	2229460.0000000000"
2016-06-15 13:11:26,"972	sn19	293.0369489193	2229160.0000000000"
2016-06-15 13:11:28,"014	sn19	294.0789289474	2229580.0000000000"
2016-06-15 13:11:28,"996	sn19	295.0616819859	2229960.0000000000"
2016-06-15 13:11:29,"979	sn19	296.0447509289	2231420.0000000000"
2016-06-15 13:11:30,"971	sn19	297.0366389751	2230400.0000000000"
2016-06-15 13:11:31,"974	sn19	298.0394840240	2229730.0000000000"
2016-06-15 13:11:32,"979	sn19	299.0444238186	2229750.0000000000"
2016-06-15 13:11:33,"990	sn19	300.0552468300	2230120.0000000000"
2016-06-15 13:11:34,"977	sn19	301.0422098637	2230000.0000000000"
2016-06-15 13:11:35,"973	sn19	302.0380468369	2230460.0000000000"
2016-06-15 13:11:36,"976	sn19	303.0409989357	2230310.0000000000"
2016-06-15 13:11:37,"972	sn19	304.0368769169	2229570.0000000000"
2016-06-15 13:11:38,"975	sn19	305.0407269001	2231290.0000000000"
2016-06-15 13:11:40,"005	sn19	306.0705468655	2233000.0000000000"
2016-06-15 13:11:40,"988	sn19	307.0536558628	2230400.0000000000"
2016-06-15 13:11:41,"971	sn19	308.0366258621	2231200.0000000000"
2016-06-15 13:11:42,"972	sn19	309.0374758244	2230980.0000000000"
2016-06-15 13:11:43,"976	sn19	310.0413508415	2230240.0000000000"
2016-06-15 13:11:44,"973	sn19	311.0382649899	2230190.0000000000"
2016-06-15 13:11:45,"982	sn19	312.0471799374	2230090.0000000000"
2016-06-15 13:11:46,"972	sn19	313.0370888710	2230180.0000000000"
2016-06-15 13:11:47,"974	sn19	314.0388958454	2230320.0000000000"
2016-06-15 13:11:48,"972	sn19	315.0369079113	2230340.0000000000"
2016-06-15 13:11:49,"972	sn19	316.0377278328	2230500.0000000000"
2016-06-15 13:11:51,"014	sn19	317.0795998573	2230220.0000000000"
2016-06-15 13:11:51,"997	sn19	318.0626058578	2230230.0000000000"
2016-06-15 13:11:52,"979	sn19	319.0445280075	2230270.0000000000"
2016-06-15 13:11:53,"972	sn19	320.0374269485	2230470.0000000000"
2016-06-15 13:11:54,"974	sn19	321.0393998623	2230610.0000000000"
2016-06-15 13:11:55,"972	sn19	322.0373299122	2230580.0000000000"
2016-06-15 13:11:56,"994	sn19	323.0591888428	2230570.0000000000"
2016-06-15 13:11:57,"978	sn19	324.0431149006	2230680.0000000000"
2016-06-15 13:11:58,"972	sn19	325.0369429588	2230720.0000000000"
2016-06-15 13:11:59,"977	sn19	326.0419299603	2230400.0000000000"
2016-06-15 13:12:00,"972	sn19	327.0378038883	2230300.0000000000"
2016-06-15 13:12:01,"975	sn19	328.0406548977	2230200.0000000000"
2016-06-15 13:12:03,"005	sn19	329.0705728531	2230120.0000000000"
2016-06-15 13:12:03,"989	sn19	330.0544829369	2230090.0000000000"
2016-06-15 13:12:04,"978	sn19	331.0434029102	2230090.0000000000"
2016-06-15 13:12:05,"972	sn19	332.0372138023	2230040.0000000000"
2016-06-15 13:12:06,"977	sn19	333.0422849655	2230280.0000000000"
2016-06-15 13:12:07,"972	sn19	334.0371727943	2230300.0000000000"
2016-06-15 13:12:08,"986	sn19	335.0510950089	2230310.0000000000"
2016-06-15 13:12:09,"972	sn19	336.0370199680	2230280.0000000000"
2016-06-15 13:12:10,"974	sn19	337.0390930176	2230130.0000000000"
2016-06-15 13:12:11,"973	sn19	338.0379819870	2229740.0000000000"
2016-06-15 13:12:12,"974	sn19	339.0388288498	2229600.0000000000"
2016-06-15 13:12:14,"014	sn19	340.0796890259	2229480.0000000000"
2016-06-15 13:12:14,"997	sn19	341.0626640320	2229420.0000000000"
2016-06-15 13:12:15,"980	sn19	342.0455179214	2229500.0000000000"
2016-06-15 13:12:16,"972	sn19	343.0373799801	2229560.0000000000"
2016-06-15 13:12:17,"975	sn19	344.0402538776	2229600.0000000000"
2016-06-15 13:12:18,"972	sn19	345.0371739864	2229880.0000000000"
2016-06-15 13:12:19,"991	sn19	346.0560898781	2229920.0000000000"
2016-06-15 13:12:20,"978	sn19	347.0429918766	2229650.0000000000"
2016-06-15 13:12:21,"973	sn19	348.0378799438	2229530.0000000000"
2016-06-15 13:12:22,"976	sn19	349.0417549610	2229470.0000000000"
2016-06-15 13:12:23,"972	sn19	350.0376808643	2229450.0000000000"
2016-06-15 13:12:24,"976	sn19	351.0415408611	2229480.0000000000"
2016-06-15 13:12:26,"006	sn19	352.0713918209	2229450.0000000000"
2016-06-15 13:12:26,"989	sn19	353.0543589592	2229610.0000000000"
2016-06-15 13:12:27,"972	sn19	354.0372869968	2229720.0000000000"
2016-06-15 13:12:28,"972	sn19	355.0372428894	2229790.0000000000"
2016-06-15 13:12:29,"977	sn19	356.0422229767	2229790.0000000000"
2016-06-15 13:12:30,"973	sn19	357.0380058289	2229620.0000000000"
2016-06-15 13:12:31,"983	sn19	358.0478818417	2229520.0000000000"
2016-06-15 13:12:32,"972	sn19	359.0368099213	2229500.0000000000"
2016-06-15 13:12:33,"974	sn19	360.0395920277	2229460.0000000000"
2016-06-15 13:12:34,"971	sn19	361.0364818573	2229410.0000000000"
2016-06-15 13:12:35,"973	sn19	362.0384099483	2229320.0000000000"
2016-06-15 13:12:37,"015	sn19	363.0802078247	2229250.0000000000"
2016-06-15 13:12:37,"998	sn19	364.0630009174	2229270.0000000000"
2016-06-15 13:12:38,"981	sn19	365.0459439754	2229330.0000000000"
2016-06-15 13:12:39,"973	sn19	366.0378329754	2229320.0000000000"
2016-06-15 13:12:40,"975	sn19	367.0405759811	2229330.0000000000"
2016-06-15 13:12:41,"972	sn19	368.0376608372	2229190.0000000000"
2016-06-15 13:12:42,"995	sn19	369.0606799126	2229060.0000000000"
2016-06-15 13:12:43,"974	sn19	370.0396168232	2229250.0000000000"
2016-06-15 13:12:44,"972	sn19	371.0375328064	2228980.0000000000"
2016-06-15 13:12:45,"977	sn19	372.0425138474	2229020.0000000000"
2016-06-15 13:12:46,"972	sn19	373.0374088287	2230170.0000000000"
2016-06-15 13:12:47,"976	sn19	374.0413088799	2230540.0000000000"
2016-06-15 13:12:49,"007	sn19	375.0722508430	2233080.0000000000"
2016-06-15 13:12:49,"990	sn19	376.0551810265	2230830.0000000000"
2016-06-15 13:12:50,"972	sn19	377.0371899605	2230280.0000000000"
2016-06-15 13:12:51,"973	sn19	378.0380840302	2232090.0000000000"
2016-06-15 13:12:52,"978	sn19	379.0429940224	2231810.0000000000"
