time,mass
2016-06-22 14:11:06,"848	as09	150.0375609398	2204110.0000000000"
2016-06-22 14:11:07,"859	as09	151.0486369133	2203000.0000000000"
2016-06-22 14:11:08,"849	as09	152.0379478931	2203100.0000000000"
2016-06-22 14:11:09,"851	as09	153.0402319431	2202750.0000000000"
2016-06-22 14:11:10,"848	as09	154.0374579430	2203000.0000000000"
2016-06-22 14:11:11,"850	as09	155.0396170616	2202670.0000000000"
2016-06-22 14:11:12,"849	as09	156.0381200314	2201990.0000000000"
2016-06-22 14:11:13,"875	as09	157.0643739700	2202730.0000000000"
2016-06-22 14:11:14,"857	as09	158.0466690063	2202170.0000000000"
2016-06-22 14:11:15,"848	as09	159.0369360447	2203020.0000000000"
2016-06-22 14:11:16,"852	as09	160.0410768986	2203320.0000000000"
2016-06-22 14:11:17,"848	as09	161.0375599861	2203380.0000000000"
2016-06-22 14:11:18,"868	as09	162.0578119755	2203390.0000000000"
2016-06-22 14:11:19,"851	as09	163.0401959419	2203250.0000000000"
2016-06-22 14:11:20,"849	as09	164.0385169983	2203180.0000000000"
2016-06-22 14:11:21,"854	as09	165.0437619686	2202940.0000000000"
2016-06-22 14:11:22,"848	as09	166.0371129513	2202630.0000000000"
2016-06-22 14:11:23,"853	as09	167.0424110889	2203820.0000000000"
2016-06-22 14:11:24,"883	as09	168.0726878643	2203470.0000000000"
2016-06-22 14:11:25,"866	as09	169.0550479889	2203010.0000000000"
2016-06-22 14:11:26,"849	as09	170.0383129120	2203130.0000000000"
2016-06-22 14:11:27,"850	as09	171.0396120548	2203100.0000000000"
2016-06-22 14:11:28,"847	as09	172.0368149281	2203230.0000000000"
2016-06-22 14:11:29,"849	as09	173.0380809307	2203220.0000000000"
2016-06-22 14:11:30,"863	as09	174.0524110794	2203340.0000000000"
2016-06-22 14:11:31,"848	as09	175.0376889706	2203360.0000000000"
2016-06-22 14:11:32,"852	as09	176.0410048962	2202660.0000000000"
2016-06-22 14:11:33,"848	as09	177.0373089314	2202230.0000000000"
2016-06-22 14:11:34,"850	as09	178.0395879745	2201930.0000000000"
2016-06-22 14:11:35,"848	as09	179.0378570557	2201870.0000000000"
2016-06-22 14:11:36,"875	as09	180.0640010834	2202910.0000000000"
2016-06-22 14:11:37,"858	as09	181.0474019051	2203410.0000000000"
2016-06-22 14:11:38,"848	as09	182.0376548767	2203600.0000000000"
2016-06-22 14:11:39,"853	as09	183.0420670509	2203410.0000000000"
2016-06-22 14:11:40,"848	as09	184.0371448994	2203520.0000000000"
2016-06-22 14:11:41,"869	as09	185.0584640503	2203580.0000000000"
2016-06-22 14:11:42,"851	as09	186.0407459736	2204420.0000000000"
2016-06-22 14:11:43,"850	as09	187.0390188694	2205030.0000000000"
2016-06-22 14:11:44,"848	as09	188.0373380184	2204080.0000000000"
2016-06-22 14:11:45,"848	as09	189.0375909805	2203240.0000000000"
2016-06-22 14:11:46,"853	as09	190.0428540707	2202610.0000000000"
2016-06-22 14:11:47,"884	as09	191.0729959011	2202750.0000000000"
2016-06-22 14:11:48,"866	as09	192.0554199219	2202540.0000000000"
2016-06-22 14:11:49,"849	as09	193.0385320187	2202700.0000000000"
2016-06-22 14:11:50,"849	as09	194.0388898849	2202930.0000000000"
2016-06-22 14:11:51,"848	as09	195.0372400284	2206560.0000000000"
2016-06-22 14:11:52,"849	as09	196.0385439396	2222330.0000000000"
2016-06-22 14:11:53,"860	as09	197.0497670174	2207280.0000000000"
2016-06-22 14:11:54,"849	as09	198.0380120277	2213700.0000000000"
2016-06-22 14:11:55,"852	as09	199.0411930084	2207740.0000000000"
2016-06-22 14:11:56,"848	as09	200.0375769138	2204840.0000000000"
2016-06-22 14:11:57,"851	as09	201.0399379730	2210640.0000000000"
2016-06-22 14:11:58,"848	as09	202.0370919704	2203520.0000000000"
2016-06-22 14:11:59,"876	as09	203.0653898716	2202670.0000000000"
2016-06-22 14:12:00,"858	as09	204.0476989746	2206010.0000000000"
2016-06-22 14:12:01,"847	as09	205.0369009972	2205440.0000000000"
2016-06-22 14:12:02,"853	as09	206.0422079563	2208390.0000000000"
2016-06-22 14:12:03,"848	as09	207.0374660492	2206870.0000000000"
2016-06-22 14:12:04,"872	as09	208.0615100861	2205150.0000000000"
2016-06-22 14:12:05,"852	as09	209.0410161018	2204860.0000000000"
2016-06-22 14:12:06,"850	as09	210.0392329693	2203090.0000000000"
2016-06-22 14:12:07,"847	as09	211.0364620686	2206520.0000000000"
2016-06-22 14:12:08,"848	as09	212.0375900269	2204670.0000000000"
2016-06-22 14:12:09,"854	as09	213.0429530144	2202580.0000000000"
2016-06-22 14:12:10,"884	as09	214.0732159615	2200830.0000000000"
2016-06-22 14:12:11,"867	as09	215.0565650463	2206970.0000000000"
2016-06-22 14:12:12,"849	as09	216.0387990475	2204730.0000000000"
2016-06-22 14:12:13,"851	as09	217.0399529934	2203550.0000000000"
2016-06-22 14:12:14,"848	as09	218.0372929573	2204170.0000000000"
2016-06-22 14:12:15,"849	as09	219.0385999680	2201110.0000000000"
2016-06-22 14:12:16,"860	as09	220.0497910976	2203220.0000000000"
2016-06-22 14:12:17,"848	as09	221.0370669365	2204820.0000000000"
2016-06-22 14:12:18,"852	as09	222.0412220955	2203770.0000000000"
2016-06-22 14:12:19,"848	as09	223.0375928879	2204690.0000000000"
2016-06-22 14:12:20,"851	as09	224.0408639908	2205030.0000000000"
2016-06-22 14:12:21,"848	as09	225.0370719433	2205310.0000000000"
2016-06-22 14:12:22,"875	as09	226.0643010139	2203270.0000000000"
2016-06-22 14:12:23,"858	as09	227.0476689339	2202830.0000000000"
2016-06-22 14:12:24,"849	as09	228.0381250381	2203700.0000000000"
2016-06-22 14:12:25,"853	as09	229.0422570705	2203370.0000000000"
2016-06-22 14:12:26,"848	as09	230.0375680923	2202870.0000000000"
2016-06-22 14:12:27,"872	as09	231.0618569851	2203120.0000000000"
2016-06-22 14:12:28,"852	as09	232.0410819054	2202450.0000000000"
2016-06-22 14:12:29,"850	as09	233.0395660400	2202940.0000000000"
2016-06-22 14:12:30,"848	as09	234.0377700329	2202970.0000000000"
2016-06-22 14:12:31,"849	as09	235.0381000042	2203160.0000000000"
2016-06-22 14:12:32,"854	as09	236.0433468819	2203050.0000000000"
2016-06-22 14:12:33,"884	as09	237.0734250546	2203190.0000000000"
2016-06-22 14:12:34,"867	as09	238.0567948818	2203260.0000000000"
2016-06-22 14:12:35,"850	as09	239.0391080379	2203230.0000000000"
2016-06-22 14:12:36,"851	as09	240.0401489735	2202880.0000000000"
2016-06-22 14:12:37,"848	as09	241.0375618935	2202510.0000000000"
2016-06-22 14:12:38,"850	as09	242.0389339924	2202380.0000000000"
2016-06-22 14:12:39,"861	as09	243.0500619411	2202200.0000000000"
2016-06-22 14:12:40,"848	as09	244.0374028683	2202590.0000000000"
2016-06-22 14:12:41,"852	as09	245.0416309834	2203080.0000000000"
2016-06-22 14:12:42,"848	as09	246.0369360447	2202780.0000000000"
2016-06-22 14:12:43,"851	as09	247.0403048992	2202670.0000000000"
2016-06-22 14:12:44,"848	as09	248.0375959873	2203310.0000000000"
2016-06-22 14:12:45,"876	as09	249.0649299622	2202850.0000000000"
2016-06-22 14:12:46,"859	as09	250.0483200550	2202590.0000000000"
2016-06-22 14:12:47,"848	as09	251.0375940800	2203030.0000000000"
2016-06-22 14:12:48,"853	as09	252.0428860188	2202750.0000000000"
2016-06-22 14:12:49,"848	as09	253.0370540619	2202730.0000000000"
2016-06-22 14:12:50,"873	as09	254.0622670650	2202650.0000000000"
2016-06-22 14:12:51,"852	as09	255.0415699482	2202250.0000000000"
2016-06-22 14:12:52,"851	as09	256.0399219990	2202720.0000000000"
2016-06-22 14:12:53,"848	as09	257.0371229649	2202600.0000000000"
2016-06-22 14:12:54,"849	as09	258.0385050774	2202840.0000000000"
2016-06-22 14:12:55,"854	as09	259.0437960625	2202730.0000000000"
2016-06-22 14:12:56,"885	as09	260.0742139816	2203270.0000000000"
2016-06-22 14:12:57,"868	as09	261.0574440956	2203230.0000000000"
2016-06-22 14:12:58,"850	as09	262.0396649837	2203070.0000000000"
2016-06-22 14:12:59,"851	as09	263.0400528908	2202840.0000000000"
2016-06-22 14:13:00,"848	as09	264.0373229980	2203250.0000000000"
2016-06-22 14:13:01,"850	as09	265.0395660400	2203120.0000000000"
2016-06-22 14:13:02,"864	as09	266.0536448956	2202970.0000000000"
2016-06-22 14:13:03,"849	as09	267.0380890369	2203170.0000000000"
2016-06-22 14:13:04,"853	as09	268.0422480106	2202840.0000000000"
2016-06-22 14:13:05,"848	as09	269.0374639034	2202680.0000000000"
2016-06-22 14:13:06,"851	as09	270.0408298969	2202610.0000000000"
2016-06-22 14:13:07,"848	as09	271.0371310711	2202730.0000000000"
2016-06-22 14:13:08,"876	as09	272.0653030872	2202630.0000000000"
2016-06-22 14:13:09,"859	as09	273.0486199856	2202710.0000000000"
2016-06-22 14:13:10,"849	as09	274.0387659073	2203040.0000000000"
2016-06-22 14:13:11,"854	as09	275.0430860519	2203110.0000000000"
2016-06-22 14:13:12,"848	as09	276.0373969078	2203130.0000000000"
2016-06-22 14:13:13,"873	as09	277.0627250671	2203560.0000000000"
