time,mass
2016-06-22 15:50:33,"130	as11	31.0774140358	2337360.0000000000"
2016-06-22 15:50:34,"114	as11	32.0608270168	2337360.0000000000"
2016-06-22 15:50:35,"096	as11	33.0429680347	2337350.0000000000"
2016-06-22 15:50:36,"090	as11	34.0374190807	2337320.0000000000"
2016-06-22 15:50:37,"091	as11	35.0377109051	2337290.0000000000"
2016-06-22 15:50:38,"096	as11	36.0428938866	2337280.0000000000"
2016-06-22 15:50:39,"107	as11	37.0542380810	2337220.0000000000"
2016-06-22 15:50:40,"094	as11	38.0415389538	2337420.0000000000"
2016-06-22 15:50:41,"091	as11	39.0378010273	2337350.0000000000"
2016-06-22 15:50:42,"093	as11	40.0401508808	2337950.0000000000"
2016-06-22 15:50:43,"090	as11	41.0374920368	2337900.0000000000"
2016-06-22 15:50:44,"092	as11	42.0387539864	2337720.0000000000"
2016-06-22 15:50:45,"122	as11	43.0690228939	2337600.0000000000"
2016-06-22 15:50:46,"105	as11	44.0523228645	2337650.0000000000"
2016-06-22 15:50:47,"095	as11	45.0416328907	2337530.0000000000"
2016-06-22 15:50:48,"091	as11	46.0378959179	2338250.0000000000"
2016-06-22 15:50:49,"093	as11	47.0401990414	2337900.0000000000"
2016-06-22 15:50:50,"090	as11	48.0374269485	2337730.0000000000"
2016-06-22 15:50:51,"099	as11	49.0457150936	2337130.0000000000"
2016-06-22 15:50:52,"090	as11	50.0370230675	2335950.0000000000"
2016-06-22 15:50:53,"090	as11	51.0373749733	2339420.0000000000"
2016-06-22 15:50:54,"096	as11	52.0427119732	2344060.0000000000"
2016-06-22 15:50:55,"090	as11	53.0369970798	2343740.0000000000"
2016-06-22 15:50:56,"131	as11	54.0782740116	2351350.0000000000"
2016-06-22 15:50:57,"113	as11	55.0605740547	2337680.0000000000"
2016-06-22 15:50:58,"097	as11	56.0438208580	2340040.0000000000"
2016-06-22 15:50:59,"090	as11	57.0371198654	2340390.0000000000"
2016-06-22 15:51:00,"091	as11	58.0384769440	2340990.0000000000"
2016-06-22 15:51:01,"097	as11	59.0438699722	2336610.0000000000"
2016-06-22 15:51:02,"107	as11	60.0540950298	2334650.0000000000"
2016-06-22 15:51:03,"094	as11	61.0414180756	2339720.0000000000"
2016-06-22 15:51:04,"091	as11	62.0376439095	2331940.0000000000"
2016-06-22 15:51:05,"093	as11	63.0398678780	2334850.0000000000"
2016-06-22 15:51:06,"090	as11	64.0370938778	2335520.0000000000"
2016-06-22 15:51:07,"092	as11	65.0393650532	2334780.0000000000"
2016-06-22 15:51:08,"123	as11	66.0696949959	2333500.0000000000"
2016-06-22 15:51:09,"105	as11	67.0519208908	2334160.0000000000"
2016-06-22 15:51:10,"095	as11	68.0422458649	2332420.0000000000"
2016-06-22 15:51:11,"090	as11	69.0375699997	2330430.0000000000"
2016-06-22 15:51:12,"094	as11	70.0407938957	2323900.0000000000"
2016-06-22 15:51:13,"090	as11	71.0369939804	2321010.0000000000"
2016-06-22 15:51:14,"099	as11	72.0462958813	2317090.0000000000"
2016-06-22 15:51:15,"090	as11	73.0375459194	2314220.0000000000"
2016-06-22 15:51:16,"091	as11	74.0378930569	2313350.0000000000"
2016-06-22 15:51:17,"096	as11	75.0431990623	2313230.0000000000"
2016-06-22 15:51:18,"090	as11	76.0374689102	2313030.0000000000"
2016-06-22 15:51:19,"132	as11	77.0787470341	2311770.0000000000"
2016-06-22 15:51:20,"114	as11	78.0609159470	2312710.0000000000"
2016-06-22 15:51:21,"097	as11	79.0442969799	2315770.0000000000"
2016-06-22 15:51:22,"090	as11	80.0376069546	2317990.0000000000"
2016-06-22 15:51:23,"092	as11	81.0389010906	2321010.0000000000"
2016-06-22 15:51:24,"097	as11	82.0441489220	2323070.0000000000"
2016-06-22 15:51:25,"107	as11	83.0544240475	2326190.0000000000"
2016-06-22 15:51:26,"095	as11	84.0417339802	2326460.0000000000"
2016-06-22 15:51:27,"090	as11	85.0370230675	2328220.0000000000"
2016-06-22 15:51:28,"093	as11	86.0402488708	2338470.0000000000"
2016-06-22 15:51:29,"090	as11	87.0375969410	2341580.0000000000"
2016-06-22 15:51:30,"093	as11	88.0398349762	2344120.0000000000"
2016-06-22 15:51:31,"123	as11	89.0700480938	2346770.0000000000"
2016-06-22 15:51:32,"106	as11	90.0533969402	2348080.0000000000"
2016-06-22 15:51:33,"096	as11	91.0427339077	2349390.0000000000"
2016-06-22 15:51:34,"090	as11	92.0369710922	2350770.0000000000"
2016-06-22 15:51:35,"094	as11	93.0412480831	2352270.0000000000"
2016-06-22 15:51:36,"090	as11	94.0375740528	2349900.0000000000"
2016-06-22 15:51:37,"100	as11	95.0468890667	2353920.0000000000"
2016-06-22 15:51:38,"090	as11	96.0371479988	2351760.0000000000"
2016-06-22 15:51:39,"091	as11	97.0385510921	2350050.0000000000"
2016-06-22 15:51:40,"096	as11	98.0429019928	2354350.0000000000"
2016-06-22 15:51:41,"090	as11	99.0371479988	2354160.0000000000"
2016-06-22 15:51:42,"132	as11	100.0794219971	2351900.0000000000"
2016-06-22 15:51:43,"114	as11	101.0608720779	2351550.0000000000"
2016-06-22 15:51:44,"098	as11	102.0451250076	2354350.0000000000"
2016-06-22 15:51:45,"089	as11	103.0364038944	2351680.0000000000"
2016-06-22 15:51:46,"092	as11	104.0386710167	2352430.0000000000"
2016-06-22 15:51:47,"090	as11	105.0369009972	2352790.0000000000"
2016-06-22 15:51:48,"108	as11	106.0552768707	2349570.0000000000"
2016-06-22 15:51:49,"095	as11	107.0424768925	2353810.0000000000"
2016-06-22 15:51:50,"091	as11	108.0377478600	2351010.0000000000"
2016-06-22 15:51:51,"094	as11	109.0409729481	2349450.0000000000"
2016-06-22 15:51:52,"090	as11	110.0372979641	2348180.0000000000"
2016-06-22 15:51:53,"093	as11	111.0405859947	2347890.0000000000"
2016-06-22 15:51:54,"124	as11	112.0708980560	2348530.0000000000"
2016-06-22 15:51:55,"106	as11	113.0531229973	2346850.0000000000"
2016-06-22 15:51:56,"096	as11	114.0434429646	2346160.0000000000"
2016-06-22 15:51:57,"091	as11	115.0377259254	2343180.0000000000"
2016-06-22 15:51:58,"095	as11	116.0419209003	2343880.0000000000"
2016-06-22 15:51:59,"090	as11	117.0372490883	2346120.0000000000"
2016-06-22 15:52:00,"099	as11	118.0465259552	2343440.0000000000"
2016-06-22 15:52:01,"091	as11	119.0377759933	2342040.0000000000"
2016-06-22 15:52:02,"092	as11	120.0390040874	2340560.0000000000"
2016-06-22 15:52:03,"096	as11	121.0433058739	2342240.0000000000"
2016-06-22 15:52:04,"090	as11	122.0375990868	2340710.0000000000"
2016-06-22 15:52:05,"132	as11	123.0788760185	2339030.0000000000"
2016-06-22 15:52:06,"115	as11	124.0619630814	2340250.0000000000"
2016-06-22 15:52:07,"097	as11	125.0444529057	2340360.0000000000"
2016-06-22 15:52:08,"091	as11	126.0377779007	2340410.0000000000"
2016-06-22 15:52:09,"092	as11	127.0390150547	2339270.0000000000"
2016-06-22 15:52:10,"090	as11	128.0372259617	2338400.0000000000"
2016-06-22 15:52:11,"108	as11	129.0555670261	2339550.0000000000"
2016-06-22 15:52:12,"096	as11	130.0427920818	2337450.0000000000"
2016-06-22 15:52:13,"090	as11	131.0371499062	2336350.0000000000"
2016-06-22 15:52:14,"094	as11	132.0414760113	2334960.0000000000"
2016-06-22 15:52:15,"091	as11	133.0378758907	2334600.0000000000"
2016-06-22 15:52:16,"093	as11	134.0401530266	2333870.0000000000"
2016-06-22 15:52:17,"123	as11	135.0704488754	2334370.0000000000"
2016-06-22 15:52:18,"107	as11	136.0537779331	2333030.0000000000"
2016-06-22 15:52:19,"096	as11	137.0430080891	2333870.0000000000"
2016-06-22 15:52:20,"090	as11	138.0372750759	2333850.0000000000"
2016-06-22 15:52:21,"094	as11	139.0415759087	2332610.0000000000"
2016-06-22 15:52:22,"091	as11	140.0378758907	2332460.0000000000"
2016-06-22 15:52:23,"100	as11	141.0471339226	2332460.0000000000"
2016-06-22 15:52:24,"089	as11	142.0364010334	2331720.0000000000"
2016-06-22 15:52:25,"091	as11	143.0385959148	2332880.0000000000"
2016-06-22 15:52:26,"097	as11	144.0439529419	2332380.0000000000"
2016-06-22 15:52:27,"090	as11	145.0371780396	2331520.0000000000"
2016-06-22 15:52:28,"132	as11	146.0794808865	2331530.0000000000"
2016-06-22 15:52:29,"115	as11	147.0617780685	2331130.0000000000"
2016-06-22 15:52:30,"098	as11	148.0450029373	2331310.0000000000"
2016-06-22 15:52:31,"090	as11	149.0372779369	2330610.0000000000"
2016-06-22 15:52:32,"093	as11	150.0396568775	2330050.0000000000"
2016-06-22 15:52:33,"090	as11	151.0369269848	2329690.0000000000"
2016-06-22 15:52:34,"109	as11	152.0562539101	2329650.0000000000"
2016-06-22 15:52:35,"095	as11	153.0426099300	2328880.0000000000"
2016-06-22 15:52:36,"090	as11	154.0368640423	2328420.0000000000"
2016-06-22 15:52:37,"095	as11	155.0421040058	2327980.0000000000"
2016-06-22 15:52:38,"090	as11	156.0374259949	2327900.0000000000"
2016-06-22 15:52:39,"094	as11	157.0407149792	2327480.0000000000"
2016-06-22 15:52:40,"124	as11	158.0709519386	2327750.0000000000"
2016-06-22 15:52:41,"107	as11	159.0542309284	2327780.0000000000"
2016-06-22 15:52:42,"096	as11	160.0434849262	2326790.0000000000"
2016-06-22 15:52:43,"091	as11	161.0377149582	2326440.0000000000"
2016-06-22 15:52:44,"095	as11	162.0419540405	2326500.0000000000"
2016-06-22 15:52:45,"090	as11	163.0372309685	2327730.0000000000"
2016-06-22 15:52:46,"104	as11	164.0515840054	2327690.0000000000"
2016-06-22 15:52:47,"090	as11	165.0369038582	2326860.0000000000"
2016-06-22 15:52:48,"092	as11	166.0391690731	2325950.0000000000"
2016-06-22 15:52:49,"090	as11	167.0374050140	2325180.0000000000"
2016-06-22 15:52:50,"091	as11	168.0377168655	2325190.0000000000"
2016-06-22 15:52:51,"133	as11	169.0799810886	2325810.0000000000"
2016-06-22 15:52:52,"116	as11	170.0632550716	2325720.0000000000"
2016-06-22 15:52:53,"098	as11	171.0455310345	2325610.0000000000"
2016-06-22 15:52:54,"091	as11	172.0378630161	2326130.0000000000"
2016-06-22 15:52:55,"093	as11	173.0401070118	2325330.0000000000"
2016-06-22 15:52:56,"090	as11	174.0374310017	2325310.0000000000"
2016-06-22 15:52:57,"110	as11	175.0567328930	2324780.0000000000"
2016-06-22 15:52:58,"092	as11	176.0389599800	2325010.0000000000"
2016-06-22 15:52:59,"090	as11	177.0371658802	2323940.0000000000"
2016-06-22 15:53:00,"095	as11	178.0424408913	2323210.0000000000"
2016-06-22 15:53:01,"091	as11	179.0378320217	2323740.0000000000"
2016-06-22 15:53:02,"094	as11	180.0411050320	2324200.0000000000"
2016-06-22 15:53:03,"124	as11	181.0714058876	2322910.0000000000"
2016-06-22 15:53:04,"108	as11	182.0547809601	2323670.0000000000"
2016-06-22 15:53:05,"090	as11	183.0370349884	2324170.0000000000"
2016-06-22 15:53:06,"090	as11	184.0373530388	2322960.0000000000"
2016-06-22 15:53:07,"096	as11	185.0427069664	2322960.0000000000"
2016-06-22 15:53:08,"090	as11	186.0370059013	2322620.0000000000"
2016-06-22 15:53:09,"101	as11	187.0482089520	2322290.0000000000"
2016-06-22 15:53:10,"090	as11	188.0375580788	2322130.0000000000"
2016-06-22 15:53:11,"093	as11	189.0398578644	2321640.0000000000"
2016-06-22 15:53:12,"090	as11	190.0370070934	2321710.0000000000"
2016-06-22 15:53:13,"091	as11	191.0382859707	2322150.0000000000"
2016-06-22 15:53:14,"133	as11	192.0805568695	2322290.0000000000"
2016-06-22 15:53:15,"116	as11	193.0628070831	2322070.0000000000"
2016-06-22 15:53:16,"099	as11	194.0459849834	2321530.0000000000"
2016-06-22 15:53:17,"090	as11	195.0373070240	2321840.0000000000"
2016-06-22 15:53:18,"094	as11	196.0407080650	2322020.0000000000"
2016-06-22 15:53:19,"090	as11	197.0369069576	2321630.0000000000"
2016-06-22 15:53:20,"109	as11	198.0562338829	2320930.0000000000"
2016-06-22 15:53:21,"092	as11	199.0395259857	2321280.0000000000"
2016-06-22 15:53:22,"091	as11	200.0378680229	2321200.0000000000"
2016-06-22 15:53:23,"095	as11	201.0421590805	2320830.0000000000"
2016-06-22 15:53:24,"089	as11	202.0364599228	2320480.0000000000"
2016-06-22 15:53:25,"095	as11	203.0417599678	2320310.0000000000"
2016-06-22 15:53:26,"125	as11	204.0719420910	2320540.0000000000"
2016-06-22 15:53:27,"107	as11	205.0542578697	2320100.0000000000"
2016-06-22 15:53:28,"090	as11	206.0375940800	2320340.0000000000"
2016-06-22 15:53:29,"091	as11	207.0379099846	2320400.0000000000"
2016-06-22 15:53:30,"096	as11	208.0431149006	2319630.0000000000"
2016-06-22 15:53:31,"090	as11	209.0373699665	2319790.0000000000"
2016-06-22 15:53:32,"102	as11	210.0486450195	2319120.0000000000"
2016-06-22 15:53:33,"091	as11	211.0379559994	2319520.0000000000"
2016-06-22 15:53:34,"093	as11	212.0403370857	2319670.0000000000"
2016-06-22 15:53:35,"091	as11	213.0376350880	2319680.0000000000"
2016-06-22 15:53:36,"092	as11	214.0389370918	2319100.0000000000"
2016-06-22 15:53:37,"090	as11	215.0372350216	2318970.0000000000"
2016-06-22 15:53:38,"116	as11	216.0634419918	2318860.0000000000"
2016-06-22 15:53:39,"099	as11	217.0456850529	2318820.0000000000"
2016-06-22 15:53:40,"090	as11	218.0369598866	2318540.0000000000"
2016-06-22 15:53:41,"093	as11	219.0401859283	2318410.0000000000"
2016-06-22 15:53:42,"090	as11	220.0374600887	2318320.0000000000"
2016-06-22 15:53:43,"110	as11	221.0567359924	2318300.0000000000"
2016-06-22 15:53:44,"092	as11	222.0388619900	2318100.0000000000"
2016-06-22 15:53:45,"091	as11	223.0383100510	2317800.0000000000"
2016-06-22 15:53:46,"095	as11	224.0426199436	2317810.0000000000"
2016-06-22 15:53:47,"091	as11	225.0379109383	2317780.0000000000"
2016-06-22 15:53:48,"095	as11	226.0421879292	2317730.0000000000"
2016-06-22 15:53:49,"124	as11	227.0715410709	2317880.0000000000"
2016-06-22 15:53:50,"108	as11	228.0548980236	2317770.0000000000"
2016-06-22 15:53:51,"090	as11	229.0371370316	2317570.0000000000"
2016-06-22 15:53:52,"091	as11	230.0384290218	2316830.0000000000"
2016-06-22 15:53:53,"097	as11	231.0436229706	2317120.0000000000"
2016-06-22 15:53:54,"091	as11	232.0379099846	2317220.0000000000"
2016-06-22 15:53:55,"101	as11	233.0481379032	2317040.0000000000"
2016-06-22 15:53:56,"089	as11	234.0364630222	2316900.0000000000"
2016-06-22 15:53:57,"094	as11	235.0407478809	2316380.0000000000"
2016-06-22 15:53:58,"090	as11	236.0370850563	2316790.0000000000"
2016-06-22 15:53:59,"092	as11	237.0393419266	2316640.0000000000"
2016-06-22 15:54:00,"134	as11	238.0815858841	2316330.0000000000"
2016-06-22 15:54:01,"117	as11	239.0639309883	2316370.0000000000"
2016-06-22 15:54:02,"100	as11	240.0472400188	2316360.0000000000"
2016-06-22 15:54:03,"090	as11	241.0375380516	2315780.0000000000"
2016-06-22 15:54:04,"094	as11	242.0408689976	2315850.0000000000"
2016-06-22 15:54:05,"090	as11	243.0371119976	2316000.0000000000"
2016-06-22 15:54:06,"110	as11	244.0573639870	2315320.0000000000"
2016-06-22 15:54:07,"094	as11	245.0406889915	2315990.0000000000"
2016-06-22 15:54:08,"091	as11	246.0379378796	2314790.0000000000"
2016-06-22 15:54:09,"096	as11	247.0433390141	2314570.0000000000"
2016-06-22 15:54:10,"091	as11	248.0376958847	2314600.0000000000"
2016-06-22 15:54:11,"095	as11	249.0420119762	2313660.0000000000"
2016-06-22 15:54:12,"125	as11	250.0723099709	2314340.0000000000"
2016-06-22 15:54:13,"109	as11	251.0556988716	2314720.0000000000"
2016-06-22 15:54:14,"092	as11	252.0389039516	2314630.0000000000"
2016-06-22 15:54:15,"092	as11	253.0391719341	2315350.0000000000"
2016-06-22 15:54:16,"096	as11	254.0434648991	2314510.0000000000"
2016-06-22 15:54:17,"091	as11	255.0377640724	2313250.0000000000"
2016-06-22 15:54:18,"102	as11	256.0489990711	2314450.0000000000"
2016-06-22 15:54:19,"090	as11	257.0372879505	2314500.0000000000"
2016-06-22 15:54:20,"094	as11	258.0406479836	2315110.0000000000"
2016-06-22 15:54:21,"091	as11	259.0379109383	2313140.0000000000"
2016-06-22 15:54:22,"092	as11	260.0392649174	2312530.0000000000"
2016-06-22 15:54:23,"090	as11	261.0375900269	2315520.0000000000"
2016-06-22 15:54:24,"118	as11	262.0648140907	2314480.0000000000"
2016-06-22 15:54:25,"100	as11	263.0471200943	2312390.0000000000"
2016-06-22 15:54:26,"090	as11	264.0374898911	2312470.0000000000"
2016-06-22 15:54:27,"095	as11	265.0417900085	2312430.0000000000"
2016-06-22 15:54:28,"090	as11	266.0370130539	2311500.0000000000"
2016-06-22 15:54:29,"111	as11	267.0581450462	2312380.0000000000"
2016-06-22 15:54:30,"093	as11	268.0405530930	2313170.0000000000"
2016-06-22 15:54:31,"092	as11	269.0389070511	2313320.0000000000"
2016-06-22 15:54:32,"090	as11	270.0372130871	2313300.0000000000"
2016-06-22 15:54:33,"090	as11	271.0374879837	2312940.0000000000"
2016-06-22 15:54:34,"096	as11	272.0429069996	2313720.0000000000"
2016-06-22 15:54:35,"125	as11	273.0721509457	2313710.0000000000"
2016-06-22 15:54:36,"108	as11	274.0554540157	2313300.0000000000"
2016-06-22 15:54:37,"092	as11	275.0386588573	2311760.0000000000"
2016-06-22 15:54:38,"092	as11	276.0389940739	2311330.0000000000"
2016-06-22 15:54:39,"090	as11	277.0372660160	2312640.0000000000"
2016-06-22 15:54:40,"091	as11	278.0385918617	2312630.0000000000"
2016-06-22 15:54:41,"103	as11	279.0498080254	2313000.0000000000"
2016-06-22 15:54:42,"090	as11	280.0371689796	2312640.0000000000"
2016-06-22 15:54:43,"094	as11	281.0414400101	2313210.0000000000"
2016-06-22 15:54:44,"091	as11	282.0377008915	2311290.0000000000"
2016-06-22 15:54:45,"093	as11	283.0400419235	2311270.0000000000"
2016-06-22 15:54:46,"090	as11	284.0373699665	2309520.0000000000"
2016-06-22 15:54:47,"117	as11	285.0645670891	2310420.0000000000"
2016-06-22 15:54:48,"101	as11	286.0479218960	2313290.0000000000"
2016-06-22 15:54:49,"090	as11	287.0371670723	2311500.0000000000"
2016-06-22 15:54:50,"094	as11	288.0414650440	2311240.0000000000"
2016-06-22 15:54:51,"091	as11	289.0377249718	2312050.0000000000"
2016-06-22 15:54:52,"115	as11	290.0619900227	2310470.0000000000"
2016-06-22 15:54:53,"094	as11	291.0413949490	2309400.0000000000"
2016-06-22 15:54:54,"092	as11	292.0395848751	2309950.0000000000"
2016-06-22 15:54:55,"090	as11	293.0368790627	2312210.0000000000"
2016-06-22 15:54:56,"090	as11	294.0370929241	2306940.0000000000"
2016-06-22 15:54:57,"096	as11	295.0434229374	2308410.0000000000"
2016-06-22 15:54:58,"126	as11	296.0736119747	2310330.0000000000"
2016-06-22 15:54:59,"109	as11	297.0560350418	2311820.0000000000"
2016-06-22 15:55:00,"092	as11	298.0393249989	2311510.0000000000"
2016-06-22 15:55:01,"092	as11	299.0396189690	2311560.0000000000"
2016-06-22 15:55:02,"091	as11	300.0378930569	2311500.0000000000"
2016-06-22 15:55:03,"092	as11	301.0391180515	2311640.0000000000"
2016-06-22 15:55:04,"102	as11	302.0494189262	2311250.0000000000"
2016-06-22 15:55:05,"091	as11	303.0377049446	2310530.0000000000"
2016-06-22 15:55:06,"095	as11	304.0419690609	2312090.0000000000"
2016-06-22 15:55:07,"090	as11	305.0372788906	2309740.0000000000"
2016-06-22 15:55:08,"093	as11	306.0405690670	2309940.0000000000"
2016-06-22 15:55:09,"091	as11	307.0378429890	2312940.0000000000"
2016-06-22 15:55:10,"118	as11	308.0650689602	2310330.0000000000"
2016-06-22 15:55:11,"100	as11	309.0473968983	2311020.0000000000"
2016-06-22 15:55:12,"091	as11	310.0376808643	2310620.0000000000"
2016-06-22 15:55:13,"095	as11	311.0419449806	2310240.0000000000"
2016-06-22 15:55:14,"090	as11	312.0372440815	2309390.0000000000"
2016-06-22 15:55:15,"111	as11	313.0584959984	2310020.0000000000"
2016-06-22 15:55:16,"095	as11	314.0417718887	2310290.0000000000"
2016-06-22 15:55:17,"092	as11	315.0390930176	2310350.0000000000"
2016-06-22 15:55:18,"090	as11	316.0373690128	2310730.0000000000"
2016-06-22 15:55:19,"091	as11	317.0377209187	2310500.0000000000"
2016-06-22 15:55:20,"096	as11	318.0429439545	2309940.0000000000"
2016-06-22 15:55:21,"126	as11	319.0731759071	2310010.0000000000"
2016-06-22 15:55:22,"109	as11	320.0564808846	2310770.0000000000"
2016-06-22 15:55:23,"092	as11	321.0387849808	2310640.0000000000"
2016-06-22 15:55:24,"093	as11	322.0400230885	2310570.0000000000"
2016-06-22 15:55:25,"090	as11	323.0373220444	2310440.0000000000"
2016-06-22 15:55:26,"091	as11	324.0385880470	2310340.0000000000"
2016-06-22 15:55:27,"103	as11	325.0499200821	2310050.0000000000"
2016-06-22 15:55:28,"090	as11	326.0372200012	2310410.0000000000"
2016-06-22 15:55:29,"094	as11	327.0415949821	2310120.0000000000"
2016-06-22 15:55:30,"091	as11	328.0379199982	2308510.0000000000"
2016-06-22 15:55:31,"093	as11	329.0401980877	2309930.0000000000"
2016-06-22 15:55:32,"090	as11	330.0375449657	2310210.0000000000"
2016-06-22 15:55:33,"118	as11	331.0648980141	2309010.0000000000"
2016-06-22 15:55:34,"101	as11	332.0482499599	2308070.0000000000"
2016-06-22 15:55:35,"090	as11	333.0374960899	2308040.0000000000"
2016-06-22 15:55:36,"096	as11	334.0428330898	2307810.0000000000"
2016-06-22 15:55:37,"090	as11	335.0371210575	2308080.0000000000"
2016-06-22 15:55:38,"115	as11	336.0624198914	2307110.0000000000"
2016-06-22 15:55:39,"095	as11	337.0417339802	2306860.0000000000"
2016-06-22 15:55:40,"093	as11	338.0399980545	2307870.0000000000"
2016-06-22 15:55:41,"090	as11	339.0373740196	2308090.0000000000"
2016-06-22 15:55:42,"091	as11	340.0377268791	2308830.0000000000"
2016-06-22 15:55:43,"090	as11	341.0370209217	2309630.0000000000"
2016-06-22 15:55:44,"127	as11	342.0742468834	2308960.0000000000"
2016-06-22 15:55:45,"109	as11	343.0565788746	2309280.0000000000"
2016-06-22 15:55:46,"093	as11	344.0398979187	2309110.0000000000"
2016-06-22 15:55:47,"093	as11	345.0400719643	2309020.0000000000"
2016-06-22 15:55:48,"089	as11	346.0363740921	2308710.0000000000"
2016-06-22 15:55:49,"093	as11	347.0396249294	2308310.0000000000"
2016-06-22 15:55:50,"104	as11	348.0508790016	2308540.0000000000"
2016-06-22 15:55:51,"090	as11	349.0371720791	2308300.0000000000"
2016-06-22 15:55:52,"095	as11	350.0424439907	2308460.0000000000"
2016-06-22 15:55:53,"091	as11	351.0377478600	2308420.0000000000"
2016-06-22 15:55:54,"094	as11	352.0410459042	2306680.0000000000"
2016-06-22 15:55:55,"090	as11	353.0373220444	2311620.0000000000"
2016-06-22 15:55:56,"118	as11	354.0655999184	2307340.0000000000"
2016-06-22 15:55:57,"101	as11	355.0479440689	2308080.0000000000"
2016-06-22 15:55:58,"091	as11	356.0381419659	2310140.0000000000"
2016-06-22 15:55:59,"096	as11	357.0434520245	2307100.0000000000"
2016-06-22 15:56:00,"091	as11	358.0378239155	2308220.0000000000"
2016-06-22 15:56:01,"116	as11	359.0629949570	2308780.0000000000"
2016-06-22 15:56:02,"099	as11	360.0463440418	2307560.0000000000"
2016-06-22 15:56:03,"094	as11	361.0406758785	2306860.0000000000"
2016-06-22 15:56:04,"090	as11	362.0368230343	2307760.0000000000"
2016-06-22 15:56:05,"092	as11	363.0391759872	2307390.0000000000"
2016-06-22 15:56:06,"097	as11	364.0444459915	2307530.0000000000"
2016-06-22 15:56:07,"127	as11	365.0737969875	2307760.0000000000"
2016-06-22 15:56:08,"110	as11	366.0569109917	2308400.0000000000"
2016-06-22 15:56:09,"093	as11	367.0403480530	2307990.0000000000"
2016-06-22 15:56:10,"093	as11	368.0405480862	2307950.0000000000"
2016-06-22 15:56:11,"091	as11	369.0378220081	2308130.0000000000"
2016-06-22 15:56:12,"093	as11	370.0400490761	2308210.0000000000"
2016-06-22 15:56:13,"103	as11	371.0503699780	2308420.0000000000"
2016-06-22 15:56:14,"091	as11	372.0376849174	2308230.0000000000"
2016-06-22 15:56:15,"096	as11	373.0429339409	2308340.0000000000"
2016-06-22 15:56:16,"090	as11	374.0371599197	2307870.0000000000"
2016-06-22 15:56:17,"094	as11	375.0414738655	2307370.0000000000"
2016-06-22 15:56:18,"091	as11	376.0378000736	2306590.0000000000"
2016-06-22 15:56:19,"119	as11	377.0659689903	2307670.0000000000"
2016-06-22 15:56:20,"101	as11	378.0483188629	2307900.0000000000"
2016-06-22 15:56:21,"092	as11	379.0386519432	2307770.0000000000"
2016-06-22 15:56:22,"090	as11	380.0369510651	2307710.0000000000"
2016-06-22 15:56:23,"090	as11	381.0373270512	2306810.0000000000"
2016-06-22 15:56:24,"117	as11	382.0636229515	2306610.0000000000"
2016-06-22 15:56:25,"096	as11	383.0428900719	2306290.0000000000"
2016-06-22 15:56:26,"093	as11	384.0401759148	2306950.0000000000"
2016-06-22 15:56:27,"090	as11	385.0374479294	2306950.0000000000"
2016-06-22 15:56:28,"092	as11	386.0387859344	2307370.0000000000"
2016-06-22 15:56:29,"090	as11	387.0370979309	2307440.0000000000"
2016-06-22 15:56:30,"127	as11	388.0744478703	2306590.0000000000"
