time,mass
2016-06-22 11:41:58,"371	bi04	36.0378899574	2042640.0000000000"
2016-06-22 11:41:59,"374	bi04	37.0410649776	2042970.0000000000"
2016-06-22 11:42:00,"370	bi04	38.0373229980	2042740.0000000000"
2016-06-22 11:42:01,"372	bi04	39.0395150185	2042230.0000000000"
2016-06-22 11:42:02,"371	bi04	40.0377891064	2041920.0000000000"
2016-06-22 11:42:03,"398	bi04	41.0650429726	2042690.0000000000"
2016-06-22 11:42:04,"380	bi04	42.0472390652	2043090.0000000000"
2016-06-22 11:42:05,"370	bi04	43.0374991894	2042790.0000000000"
2016-06-22 11:42:06,"375	bi04	44.0417511463	2042310.0000000000"
2016-06-22 11:42:07,"370	bi04	45.0369889736	2043080.0000000000"
2016-06-22 11:42:08,"394	bi04	46.0612289906	2042690.0000000000"
2016-06-22 11:42:09,"373	bi04	47.0404281616	2042530.0000000000"
2016-06-22 11:42:10,"371	bi04	48.0386049747	2042460.0000000000"
2016-06-22 11:42:11,"370	bi04	49.0368101597	2041900.0000000000"
2016-06-22 11:42:12,"370	bi04	50.0370590687	2041770.0000000000"
2016-06-22 11:42:13,"376	bi04	51.0433211327	2041630.0000000000"
2016-06-22 11:42:14,"406	bi04	52.0734901428	2041320.0000000000"
2016-06-22 11:42:15,"390	bi04	53.0567181110	2039860.0000000000"
2016-06-22 11:42:16,"372	bi04	54.0390610695	2040240.0000000000"
2016-06-22 11:42:17,"372	bi04	55.0393080711	2042480.0000000000"
2016-06-22 11:42:18,"370	bi04	56.0375680923	2043680.0000000000"
2016-06-22 11:42:19,"372	bi04	57.0388021469	2042790.0000000000"
2016-06-22 11:42:20,"383	bi04	58.0500321388	2042170.0000000000"
2016-06-22 11:42:21,"370	bi04	59.0371899605	2040630.0000000000"
2016-06-22 11:42:22,"374	bi04	60.0414471626	2041940.0000000000"
2016-06-22 11:42:23,"371	bi04	61.0376861095	2041940.0000000000"
2016-06-22 11:42:24,"373	bi04	62.0399219990	2040260.0000000000"
2016-06-22 11:42:25,"370	bi04	63.0371170044	2039630.0000000000"
2016-06-22 11:42:26,"397	bi04	64.0642759800	2039170.0000000000"
2016-06-22 11:42:27,"381	bi04	65.0485379696	2037690.0000000000"
2016-06-22 11:42:28,"371	bi04	66.0377299786	2037240.0000000000"
2016-06-22 11:42:29,"375	bi04	67.0419671535	2036810.0000000000"
2016-06-22 11:42:30,"370	bi04	68.0371921062	2035280.0000000000"
2016-06-22 11:42:31,"391	bi04	69.0582871437	2034440.0000000000"
2016-06-22 11:42:32,"374	bi04	70.0406801701	2032650.0000000000"
2016-06-22 11:42:33,"372	bi04	71.0389771461	2030350.0000000000"
2016-06-22 11:42:34,"370	bi04	72.0372400284	2029710.0000000000"
2016-06-22 11:42:35,"370	bi04	73.0374300480	2029860.0000000000"
2016-06-22 11:42:36,"376	bi04	74.0426831245	2028870.0000000000"
2016-06-22 11:42:37,"407	bi04	75.0738949776	2028210.0000000000"
2016-06-22 11:42:38,"389	bi04	76.0562140942	2027020.0000000000"
2016-06-22 11:42:39,"373	bi04	77.0403890610	2025220.0000000000"
2016-06-22 11:42:40,"372	bi04	78.0395891666	2025780.0000000000"
2016-06-22 11:42:41,"371	bi04	79.0378279686	2025530.0000000000"
2016-06-22 11:42:42,"372	bi04	80.0392191410	2026410.0000000000"
2016-06-22 11:42:43,"382	bi04	81.0494170189	2025540.0000000000"
2016-06-22 11:42:44,"370	bi04	82.0375750065	2025580.0000000000"
2016-06-22 11:42:45,"375	bi04	83.0417540073	2025290.0000000000"
2016-06-22 11:42:46,"370	bi04	84.0370149612	2024730.0000000000"
2016-06-22 11:42:47,"373	bi04	85.0402159691	2024160.0000000000"
2016-06-22 11:42:48,"370	bi04	86.0374181271	2023970.0000000000"
2016-06-22 11:42:49,"399	bi04	87.0656549931	2023980.0000000000"
2016-06-22 11:42:50,"381	bi04	88.0478701591	2023400.0000000000"
2016-06-22 11:42:51,"370	bi04	89.0371689796	2023350.0000000000"
2016-06-22 11:42:52,"375	bi04	90.0424470901	2022740.0000000000"
2016-06-22 11:42:53,"371	bi04	91.0376629829	2022440.0000000000"
2016-06-22 11:42:54,"395	bi04	92.0619261265	2021950.0000000000"
2016-06-22 11:42:55,"374	bi04	93.0411970615	2022130.0000000000"
2016-06-22 11:42:56,"372	bi04	94.0394439697	2022230.0000000000"
2016-06-22 11:42:57,"370	bi04	95.0376069546	2022030.0000000000"
2016-06-22 11:42:58,"371	bi04	96.0379371643	2021550.0000000000"
2016-06-22 11:42:59,"376	bi04	97.0431690216	2021690.0000000000"
2016-06-22 11:43:00,"406	bi04	98.0734081268	2022290.0000000000"
2016-06-22 11:43:01,"389	bi04	99.0566310883	2020210.0000000000"
2016-06-22 11:43:02,"373	bi04	100.0398809910	2020010.0000000000"
2016-06-22 11:43:03,"373	bi04	101.0401329994	2020940.0000000000"
2016-06-22 11:43:04,"370	bi04	102.0373070240	2021250.0000000000"
2016-06-22 11:43:05,"372	bi04	103.0395829678	2021690.0000000000"
2016-06-22 11:43:06,"383	bi04	104.0496981144	2021790.0000000000"
2016-06-22 11:43:07,"371	bi04	105.0381569862	2021570.0000000000"
2016-06-22 11:43:08,"375	bi04	106.0423150063	2021100.0000000000"
2016-06-22 11:43:09,"370	bi04	107.0375039577	2021040.0000000000"
2016-06-22 11:43:10,"374	bi04	108.0407841206	2021840.0000000000"
2016-06-22 11:43:11,"370	bi04	109.0370681286	2022140.0000000000"
2016-06-22 11:43:12,"398	bi04	110.0651781559	2022010.0000000000"
2016-06-22 11:43:13,"381	bi04	111.0485999584	2021850.0000000000"
2016-06-22 11:43:14,"371	bi04	112.0377571583	2021680.0000000000"
2016-06-22 11:43:15,"376	bi04	113.0430731773	2021950.0000000000"
2016-06-22 11:43:16,"370	bi04	114.0373201370	2021620.0000000000"
2016-06-22 11:43:17,"395	bi04	115.0625200272	2021170.0000000000"
2016-06-22 11:43:18,"375	bi04	116.0417590141	2021090.0000000000"
2016-06-22 11:43:19,"373	bi04	117.0399930477	2021770.0000000000"
2016-06-22 11:43:20,"370	bi04	118.0372481346	2021390.0000000000"
2016-06-22 11:43:21,"371	bi04	119.0384471416	2021130.0000000000"
2016-06-22 11:43:22,"377	bi04	120.0436711311	2020900.0000000000"
2016-06-22 11:43:23,"407	bi04	121.0738739967	2020400.0000000000"
2016-06-22 11:43:24,"390	bi04	122.0572011471	2019640.0000000000"
2016-06-22 11:43:25,"373	bi04	123.0404510498	2019840.0000000000"
2016-06-22 11:43:26,"374	bi04	124.0406711102	2019970.0000000000"
2016-06-22 11:43:27,"370	bi04	125.0369219780	2020080.0000000000"
2016-06-22 11:43:28,"372	bi04	126.0392181873	2020060.0000000000"
2016-06-22 11:43:29,"383	bi04	127.0504050255	2020230.0000000000"
2016-06-22 11:43:30,"370	bi04	128.0376110077	2020020.0000000000"
2016-06-22 11:43:31,"376	bi04	129.0428571701	2019930.0000000000"
2016-06-22 11:43:32,"370	bi04	130.0371251106	2019630.0000000000"
2016-06-22 11:43:33,"374	bi04	131.0413010120	2019890.0000000000"
2016-06-22 11:43:34,"370	bi04	132.0375220776	2020220.0000000000"
2016-06-22 11:43:35,"399	bi04	133.0657110214	2019910.0000000000"
2016-06-22 11:43:36,"381	bi04	134.0480270386	2019460.0000000000"
2016-06-22 11:43:37,"371	bi04	135.0382809639	2019410.0000000000"
2016-06-22 11:43:38,"376	bi04	136.0434319973	2019090.0000000000"
2016-06-22 11:43:39,"371	bi04	137.0377149582	2019180.0000000000"
2016-06-22 11:43:40,"396	bi04	138.0628690720	2018580.0000000000"
2016-06-22 11:43:41,"375	bi04	139.0421359539	2018650.0000000000"
2016-06-22 11:43:42,"373	bi04	140.0404090881	2019040.0000000000"
2016-06-22 11:43:43,"371	bi04	141.0376610756	2019070.0000000000"
2016-06-22 11:43:44,"372	bi04	142.0389280319	2018080.0000000000"
2016-06-22 11:43:45,"370	bi04	143.0371000767	2019370.0000000000"
2016-06-22 11:43:46,"407	bi04	144.0743520260	2020040.0000000000"
2016-06-22 11:43:47,"390	bi04	145.0575711727	2019740.0000000000"
2016-06-22 11:43:48,"373	bi04	146.0398070812	2019700.0000000000"
2016-06-22 11:43:49,"374	bi04	147.0410971642	2018750.0000000000"
2016-06-22 11:43:50,"370	bi04	148.0372450352	2019550.0000000000"
2016-06-22 11:43:51,"372	bi04	149.0395321846	2019300.0000000000"
2016-06-22 11:43:52,"384	bi04	150.0507071018	2019900.0000000000"
2016-06-22 11:43:53,"371	bi04	151.0378890038	2020460.0000000000"
2016-06-22 11:43:54,"376	bi04	152.0432121754	2020100.0000000000"
2016-06-22 11:43:55,"370	bi04	153.0374519825	2019630.0000000000"
2016-06-22 11:43:56,"375	bi04	154.0416879654	2020640.0000000000"
2016-06-22 11:43:57,"370	bi04	155.0369760990	2021190.0000000000"
2016-06-22 11:43:58,"399	bi04	156.0661511421	2021250.0000000000"
2016-06-22 11:43:59,"382	bi04	157.0494279861	2021190.0000000000"
2016-06-22 11:44:00,"371	bi04	158.0385391712	2020160.0000000000"
2016-06-22 11:44:01,"377	bi04	159.0437831879	2020990.0000000000"
2016-06-22 11:44:02,"370	bi04	160.0369751453	2020350.0000000000"
2016-06-22 11:44:03,"396	bi04	161.0631489754	2020170.0000000000"
2016-06-22 11:44:04,"375	bi04	162.0424430370	2020900.0000000000"
2016-06-22 11:44:05,"374	bi04	163.0406951904	2020490.0000000000"
2016-06-22 11:44:06,"370	bi04	164.0369300842	2020050.0000000000"
2016-06-22 11:44:07,"372	bi04	165.0391821861	2019820.0000000000"
2016-06-22 11:44:08,"370	bi04	166.0373740196	2019910.0000000000"
2016-06-22 11:44:09,"408	bi04	167.0755510330	2019620.0000000000"
2016-06-22 11:44:10,"391	bi04	168.0576891899	2020270.0000000000"
2016-06-22 11:44:11,"374	bi04	169.0411269665	2019990.0000000000"
2016-06-22 11:44:12,"374	bi04	170.0412840843	2019800.0000000000"
2016-06-22 11:44:13,"370	bi04	171.0375001431	2019840.0000000000"
2016-06-22 11:44:14,"373	bi04	172.0397601128	2019910.0000000000"
2016-06-22 11:44:15,"384	bi04	173.0510520935	2020060.0000000000"
2016-06-22 11:44:16,"371	bi04	174.0382311344	2020130.0000000000"
2016-06-22 11:44:17,"376	bi04	175.0434260368	2019980.0000000000"
2016-06-22 11:44:18,"371	bi04	176.0377290249	2020390.0000000000"
2016-06-22 11:44:19,"375	bi04	177.0419039726	2020500.0000000000"
2016-06-22 11:44:20,"370	bi04	178.0371780396	2020620.0000000000"
2016-06-22 11:44:21,"399	bi04	179.0664291382	2020220.0000000000"
2016-06-22 11:44:22,"382	bi04	180.0495781898	2019800.0000000000"
2016-06-22 11:44:23,"372	bi04	181.0388150215	2020030.0000000000"
2016-06-22 11:44:24,"370	bi04	182.0370781422	2019870.0000000000"
2016-06-22 11:44:25,"370	bi04	183.0372531414	2020420.0000000000"
2016-06-22 11:44:26,"396	bi04	184.0634391308	2020180.0000000000"
2016-06-22 11:44:27,"376	bi04	185.0426909924	2020740.0000000000"
2016-06-22 11:44:28,"374	bi04	186.0409460068	2020240.0000000000"
2016-06-22 11:44:29,"370	bi04	187.0371670723	2020670.0000000000"
2016-06-22 11:44:30,"372	bi04	188.0394480228	2020450.0000000000"
2016-06-22 11:44:31,"370	bi04	189.0376021862	2020230.0000000000"
2016-06-22 11:44:32,"408	bi04	190.0748541355	2020130.0000000000"
2016-06-22 11:44:33,"391	bi04	191.0581281185	2020230.0000000000"
2016-06-22 11:44:34,"373	bi04	192.0404291153	2020500.0000000000"
2016-06-22 11:44:35,"375	bi04	193.0416901112	2020500.0000000000"
2016-06-22 11:44:36,"370	bi04	194.0369861126	2020120.0000000000"
2016-06-22 11:44:37,"373	bi04	195.0401799679	2020370.0000000000"
2016-06-22 11:44:38,"384	bi04	196.0514271259	2020310.0000000000"
2016-06-22 11:44:39,"371	bi04	197.0386040211	2020310.0000000000"
2016-06-22 11:44:40,"377	bi04	198.0438351631	2020510.0000000000"
2016-06-22 11:44:41,"370	bi04	199.0371069908	2020340.0000000000"
2016-06-22 11:44:42,"375	bi04	200.0423021317	2020190.0000000000"
2016-06-22 11:44:43,"370	bi04	201.0374290943	2020280.0000000000"
2016-06-22 11:44:44,"399	bi04	202.0665819645	2020330.0000000000"
2016-06-22 11:44:45,"383	bi04	203.0497679710	2020680.0000000000"
2016-06-22 11:44:46,"372	bi04	204.0389051437	2020700.0000000000"
2016-06-22 11:44:47,"370	bi04	205.0371310711	2020640.0000000000"
2016-06-22 11:44:48,"371	bi04	206.0383520126	2020750.0000000000"
2016-06-22 11:44:49,"396	bi04	207.0635039806	2020480.0000000000"
2016-06-22 11:44:50,"376	bi04	208.0428221226	2020400.0000000000"
2016-06-22 11:44:51,"374	bi04	209.0410780907	2020530.0000000000"
2016-06-22 11:44:52,"370	bi04	210.0372791290	2020660.0000000000"
2016-06-22 11:44:53,"372	bi04	211.0394949913	2020660.0000000000"
2016-06-22 11:44:54,"370	bi04	212.0376169682	2020420.0000000000"
2016-06-22 11:44:55,"409	bi04	213.0758430958	2020460.0000000000"
2016-06-22 11:44:56,"391	bi04	214.0581250191	2020520.0000000000"
2016-06-22 11:44:57,"374	bi04	215.0413560867	2020530.0000000000"
2016-06-22 11:44:58,"374	bi04	216.0415410995	2020590.0000000000"
2016-06-22 11:44:59,"371	bi04	217.0377161503	2020600.0000000000"
2016-06-22 11:45:00,"374	bi04	218.0409910679	2020410.0000000000"
2016-06-22 11:45:01,"385	bi04	219.0522351265	2020140.0000000000"
2016-06-22 11:45:02,"372	bi04	220.0394279957	2020440.0000000000"
2016-06-22 11:45:03,"376	bi04	221.0436191559	2020640.0000000000"
2016-06-22 11:45:04,"371	bi04	222.0379600525	2020740.0000000000"
2016-06-22 11:45:05,"375	bi04	223.0421819687	2020360.0000000000"
2016-06-22 11:45:06,"370	bi04	224.0374319553	2020310.0000000000"
2016-06-22 11:45:07,"401	bi04	225.0676679611	2020570.0000000000"
2016-06-22 11:45:08,"383	bi04	226.0498940945	2020590.0000000000"
2016-06-22 11:45:09,"372	bi04	227.0391199589	2020160.0000000000"
2016-06-22 11:45:10,"370	bi04	228.0374190807	2020490.0000000000"
2016-06-22 11:45:11,"371	bi04	229.0377070904	2020630.0000000000"
2016-06-22 11:45:12,"394	bi04	230.0609021187	2020450.0000000000"
2016-06-22 11:45:13,"376	bi04	231.0431151390	2020350.0000000000"
2016-06-22 11:45:14,"374	bi04	232.0414471626	2020290.0000000000"
2016-06-22 11:45:15,"370	bi04	233.0375580788	2020590.0000000000"
2016-06-22 11:45:16,"373	bi04	234.0398411751	2020280.0000000000"
2016-06-22 11:45:17,"370	bi04	235.0370891094	2020440.0000000000"
2016-06-22 11:45:18,"408	bi04	236.0753331184	2020470.0000000000"
2016-06-22 11:45:19,"392	bi04	237.0595860481	2020740.0000000000"
2016-06-22 11:45:20,"375	bi04	238.0418219566	2020770.0000000000"
2016-06-22 11:45:21,"375	bi04	239.0421121120	2020810.0000000000"
2016-06-22 11:45:22,"370	bi04	240.0374150276	2020260.0000000000"
2016-06-22 11:45:23,"374	bi04	241.0415840149	2019660.0000000000"
2016-06-22 11:45:24,"389	bi04	242.0558621883	2019520.0000000000"
2016-06-22 11:45:25,"372	bi04	243.0390830040	2020040.0000000000"
2016-06-22 11:45:26,"370	bi04	244.0373461246	2019560.0000000000"
2016-06-22 11:45:27,"370	bi04	245.0375850201	2019880.0000000000"
2016-06-22 11:45:28,"376	bi04	246.0427989960	2020430.0000000000"
2016-06-22 11:45:29,"370	bi04	247.0370550156	2020590.0000000000"
2016-06-22 11:45:30,"400	bi04	248.0672590733	2020640.0000000000"
2016-06-22 11:45:31,"383	bi04	249.0504601002	2020730.0000000000"
2016-06-22 11:45:32,"373	bi04	250.0396480560	2020510.0000000000"
2016-06-22 11:45:33,"370	bi04	251.0369210243	2020580.0000000000"
2016-06-22 11:45:34,"372	bi04	252.0391111374	2020570.0000000000"
2016-06-22 11:45:35,"394	bi04	253.0613601208	2020440.0000000000"
2016-06-22 11:45:36,"376	bi04	254.0435960293	2020410.0000000000"
2016-06-22 11:45:37,"375	bi04	255.0417971611	2020380.0000000000"
2016-06-22 11:45:38,"370	bi04	256.0370211601	2020700.0000000000"
2016-06-22 11:45:39,"373	bi04	257.0402879715	2020650.0000000000"
2016-06-22 11:45:40,"370	bi04	258.0374591351	2020720.0000000000"
2016-06-22 11:45:41,"410	bi04	259.0766491890	2020530.0000000000"
2016-06-22 11:45:42,"392	bi04	260.0588231087	2020410.0000000000"
