time,mass
2016-06-29 13:48:41,"456	bi13	59.0394539833	2081239.9999999998"
2016-06-29 13:48:42,"478	bi13	60.0614259243	2077020.0000000000"
2016-06-29 13:48:43,"461	bi13	61.0444009304	2077449.9999999998"
2016-06-29 13:48:44,"459	bi13	62.0423080921	2076360.0000000002"
2016-06-29 13:48:45,"455	bi13	63.0383009911	2076260.0000000002"
2016-06-29 13:48:46,"458	bi13	64.0412781239	2076420.0000000000"
2016-06-29 13:48:47,"454	bi13	65.0372741222	2075520.0000000000"
2016-06-29 13:48:48,"493	bi13	66.0761520863	2075290.0000000000"
2016-06-29 13:48:49,"476	bi13	67.0590600967	2074880.0000000000"
2016-06-29 13:48:50,"458	bi13	68.0419230461	2075600.0000000000"
2016-06-29 13:48:51,"459	bi13	69.0428249836	2074420.0000000000"
2016-06-29 13:48:52,"453	bi13	70.0367300510	2073610.0000000002"
2016-06-29 13:48:53,"458	bi13	71.0416281223	2072560.0000000000"
2016-06-29 13:48:54,"469	bi13	72.0524070263	2072030.0000000002"
2016-06-29 13:48:55,"457	bi13	73.0403771400	2071380.0000000000"
2016-06-29 13:48:56,"454	bi13	74.0372769833	2071690.0000000000"
2016-06-29 13:48:57,"456	bi13	75.0391039848	2072090.0000000002"
2016-06-29 13:48:58,"460	bi13	76.0430519581	2072139.9999999998"
2016-06-29 13:48:59,"454	bi13	77.0379281044	2068850.0000000000"
2016-06-29 13:49:00,"485	bi13	78.0688309669	2075600.0000000000"
2016-06-29 13:49:01,"467	bi13	79.0507509708	2075550.0000000002"
2016-06-29 13:49:02,"457	bi13	80.0407230854	2075670.0000000000"
2016-06-29 13:49:03,"453	bi13	81.0365910530	2075110.0000000002"
2016-06-29 13:49:04,"456	bi13	82.0394809246	2074100.0000000000"
2016-06-29 13:49:05,"455	bi13	83.0383789539	2073030.0000000002"
2016-06-29 13:49:06,"461	bi13	84.0443060398	2072710.0000000000"
2016-06-29 13:49:07,"459	bi13	85.0422639847	2072510.0000000002"
2016-06-29 13:49:08,"454	bi13	86.0372400284	2072659.9999999998"
2016-06-29 13:49:09,"458	bi13	87.0410070419	2071790.0000000000"
2016-06-29 13:49:10,"453	bi13	88.0368840694	2071090.0000000002"
2016-06-29 13:49:11,"493	bi13	89.0767810345	2071110.0000000002"
2016-06-29 13:49:12,"476	bi13	90.0596880913	2071159.9999999998"
2016-06-29 13:49:13,"459	bi13	91.0426280499	2070550.0000000002"
2016-06-29 13:49:14,"460	bi13	92.0435380936	2069310.0000000000"
2016-06-29 13:49:15,"454	bi13	93.0374610424	2069050.0000000002"
2016-06-29 13:49:16,"459	bi13	94.0424261093	2068719.9999999998"
2016-06-29 13:49:17,"470	bi13	95.0533609390	2067290.0000000000"
2016-06-29 13:49:18,"457	bi13	96.0402541161	2067060.0000000000"
2016-06-29 13:49:19,"454	bi13	97.0372800827	2066420.0000000000"
2016-06-29 13:49:20,"455	bi13	98.0389740467	2066260.0000000002"
2016-06-29 13:49:21,"453	bi13	99.0369479656	2065460.0000000000"
2016-06-29 13:49:22,"454	bi13	100.0379590988	2065239.9999999998"
2016-06-29 13:49:23,"484	bi13	101.0678579807	2064590.0000000002"
2016-06-29 13:49:24,"467	bi13	102.0507569313	2064480.0000000000"
2016-06-29 13:49:25,"457	bi13	103.0406379700	2063880.0000000000"
2016-06-29 13:49:26,"453	bi13	104.0365080833	2064139.9999999998"
2016-06-29 13:49:27,"456	bi13	105.0393600464	2063500.0000000000"
2016-06-29 13:49:28,"454	bi13	106.0373821259	2062960.0000000000"
2016-06-29 13:49:29,"462	bi13	107.0452990532	2062340.0000000002"
2016-06-29 13:49:30,"460	bi13	108.0432090759	2062449.9999999998"
2016-06-29 13:49:31,"454	bi13	109.0371320248	2062030.0000000002"
2016-06-29 13:49:32,"458	bi13	110.0418529510	2061929.9999999998"
2016-06-29 13:49:33,"454	bi13	111.0379080772	2062370.0000000000"
2016-06-29 13:49:34,"494	bi13	112.0778069496	2062070.0000000002"
2016-06-29 13:49:35,"476	bi13	113.0595979691	2062040.0000000000"
2016-06-29 13:49:36,"459	bi13	114.0427320004	2062840.0000000002"
2016-06-29 13:49:37,"453	bi13	115.0365900993	2062190.0000000000"
2016-06-29 13:49:38,"454	bi13	116.0374560356	2062760.0000000002"
2016-06-29 13:49:39,"459	bi13	117.0424361229	2062300.0000000002"
2016-06-29 13:49:40,"470	bi13	118.0533459187	2062949.9999999998"
2016-06-29 13:49:41,"458	bi13	119.0412850380	2063020.0000000000"
2016-06-29 13:49:42,"454	bi13	120.0372800827	2062820.0000000002"
2016-06-29 13:49:43,"457	bi13	121.0401151180	2062850.0000000000"
2016-06-29 13:49:44,"454	bi13	122.0371079445	2063070.0000000002"
2016-06-29 13:49:45,"456	bi13	123.0390329361	2063030.0000000002"
2016-06-29 13:49:46,"485	bi13	124.0689339638	2062980.0000000000"
2016-06-29 13:49:47,"468	bi13	125.0518290997	2063310.0000000000"
2016-06-29 13:49:48,"458	bi13	126.0417580605	2063310.0000000000"
2016-06-29 13:49:49,"453	bi13	127.0366611481	2063510.0000000002"
2016-06-29 13:49:50,"457	bi13	128.0406141281	2063260.0000000002"
2016-06-29 13:49:51,"453	bi13	129.0365359783	2063179.9999999998"
2016-06-29 13:49:52,"462	bi13	130.0454089642	2063449.9999999998"
2016-06-29 13:49:53,"460	bi13	131.0432839394	2063639.9999999998"
2016-06-29 13:49:54,"454	bi13	132.0372850895	2063290.0000000000"
2016-06-29 13:49:55,"459	bi13	133.0421659946	2063440.0000000000"
2016-06-29 13:49:56,"454	bi13	134.0371351242	2063610.0000000002"
2016-06-29 13:49:57,"495	bi13	135.0780079365	2063659.9999999998"
2016-06-29 13:49:58,"476	bi13	136.0599079132	2063070.0000000002"
2016-06-29 13:49:59,"460	bi13	137.0439131260	2062889.9999999998"
2016-06-29 13:50:00,"453	bi13	138.0368199348	2062630.0000000000"
2016-06-29 13:50:01,"454	bi13	139.0378251076	2062719.9999999998"
2016-06-29 13:50:02,"459	bi13	140.0427160263	2062540.0000000000"
2016-06-29 13:50:03,"470	bi13	141.0535860062	2062860.0000000002"
2016-06-29 13:50:04,"458	bi13	142.0415329933	2062690.0000000000"
2016-06-29 13:50:05,"454	bi13	143.0374600887	2063120.0000000000"
2016-06-29 13:50:06,"456	bi13	144.0393669605	2063210.0000000000"
2016-06-29 13:50:07,"454	bi13	145.0372591019	2063270.0000000000"
2016-06-29 13:50:08,"456	bi13	146.0391600132	2063370.0000000000"
2016-06-29 13:50:09,"486	bi13	147.0690340996	2063090.0000000002"
2016-06-29 13:50:10,"468	bi13	148.0519521236	2063449.9999999998"
2016-06-29 13:50:11,"458	bi13	149.0419321060	2062909.9999999998"
2016-06-29 13:50:12,"453	bi13	150.0368459225	2063360.0000000002"
2016-06-29 13:50:13,"456	bi13	151.0398030281	2063860.0000000002"
2016-06-29 13:50:14,"453	bi13	152.0366899967	2063340.0000000002"
2016-06-29 13:50:15,"462	bi13	153.0456650257	2062830.0000000000"
2016-06-29 13:50:16,"453	bi13	154.0365269184	2062590.0000000002"
2016-06-29 13:50:17,"454	bi13	155.0374109745	2062719.9999999998"
2016-06-29 13:50:18,"459	bi13	156.0422499180	2062310.0000000000"
2016-06-29 13:50:19,"455	bi13	157.0383429527	2062750.0000000000"
2016-06-29 13:50:20,"495	bi13	158.0782871246	2062380.0000000000"
2016-06-29 13:50:21,"478	bi13	159.0612859726	2062780.0000000002"
2016-06-29 13:50:22,"460	bi13	160.0431859493	2062909.9999999998"
2016-06-29 13:50:23,"454	bi13	161.0371360779	2062860.0000000002"
2016-06-29 13:50:24,"455	bi13	162.0380001068	2062600.0000000000"
2016-06-29 13:50:25,"460	bi13	163.0439651012	2062370.0000000000"
2016-06-29 13:50:26,"471	bi13	164.0548419952	2062520.0000000000"
2016-06-29 13:50:27,"458	bi13	165.0416870117	2061949.9999999998"
2016-06-29 13:50:28,"453	bi13	166.0365970135	2062239.9999999998"
2016-06-29 13:50:29,"457	bi13	167.0404131413	2061860.0000000002"
2016-06-29 13:50:30,"454	bi13	168.0373871326	2061670.0000000000"
2016-06-29 13:50:31,"456	bi13	169.0392870903	2062270.0000000000"
2016-06-29 13:50:32,"486	bi13	170.0691881180	2062270.0000000000"
2016-06-29 13:50:33,"470	bi13	171.0530800819	2062650.0000000000"
2016-06-29 13:50:34,"458	bi13	172.0419120789	2062620.0000000000"
2016-06-29 13:50:35,"453	bi13	173.0368740559	2062350.0000000000"
2016-06-29 13:50:36,"457	bi13	174.0407409668	2062750.0000000000"
2016-06-29 13:50:37,"453	bi13	175.0366971493	2062739.9999999998"
2016-06-29 13:50:38,"462	bi13	176.0456161499	2063010.0000000002"
2016-06-29 13:50:39,"454	bi13	177.0375390053	2062889.9999999998"
2016-06-29 13:50:40,"454	bi13	178.0374400616	2064949.9999999998"
2016-06-29 13:50:41,"459	bi13	179.0424361229	2063940.0000000000"
2016-06-29 13:50:42,"454	bi13	180.0373630524	2062739.9999999998"
2016-06-29 13:50:43,"495	bi13	181.0783131123	2062889.9999999998"
2016-06-29 13:50:44,"478	bi13	182.0612890720	2062850.0000000000"
2016-06-29 13:50:45,"461	bi13	183.0441279411	2062969.9999999998"
2016-06-29 13:50:46,"454	bi13	184.0370640755	2063420.0000000000"
2016-06-29 13:50:47,"456	bi13	185.0390131474	2063250.0000000000"
2016-06-29 13:50:48,"460	bi13	186.0439360142	2062639.9999999998"
2016-06-29 13:50:49,"471	bi13	187.0548429489	2062699.9999999998"
2016-06-29 13:50:50,"458	bi13	188.0417890549	2062530.0000000002"
2016-06-29 13:50:51,"453	bi13	189.0367209911	2062360.0000000002"
2016-06-29 13:50:52,"457	bi13	190.0405941010	2062790.0000000000"
2016-06-29 13:50:53,"454	bi13	191.0375130177	2062510.0000000002"
2016-06-29 13:50:54,"456	bi13	192.0394449234	2062170.0000000000"
2016-06-29 13:50:55,"486	bi13	193.0691990852	2062150.0000000000"
2016-06-29 13:50:56,"469	bi13	194.0521569252	2062179.9999999998"
2016-06-29 13:50:57,"459	bi13	195.0421380997	2061900.0000000000"
2016-06-29 13:50:58,"453	bi13	196.0369799137	2061920.0000000000"
2016-06-29 13:50:59,"457	bi13	197.0409231186	2061929.9999999998"
2016-06-29 13:51:00,"453	bi13	198.0368361473	2062830.0000000000"
2016-06-29 13:51:01,"463	bi13	199.0467159748	2062840.0000000002"
2016-06-29 13:51:02,"453	bi13	200.0366120338	2062800.0000000002"
2016-06-29 13:51:03,"455	bi13	201.0385630131	2062550.0000000002"
2016-06-29 13:51:04,"460	bi13	202.0434889793	2062480.0000000000"
2016-06-29 13:51:05,"454	bi13	203.0374391079	2063090.0000000002"
2016-06-29 13:51:06,"496	bi13	204.0793709755	2063010.0000000002"
2016-06-29 13:51:07,"478	bi13	205.0612909794	2062699.9999999998"
2016-06-29 13:51:08,"461	bi13	206.0441009998	2062540.0000000000"
2016-06-29 13:51:09,"454	bi13	207.0371670723	2063260.0000000002"
2016-06-29 13:51:10,"456	bi13	208.0390880108	2062969.9999999998"
2016-06-29 13:51:11,"454	bi13	209.0370209217	2062750.0000000000"
2016-06-29 13:51:12,"471	bi13	210.0547800064	2062610.0000000002"
2016-06-29 13:51:13,"458	bi13	211.0417659283	2063219.9999999998"
2016-06-29 13:51:14,"453	bi13	212.0367469788	2062929.9999999998"
2016-06-29 13:51:15,"457	bi13	213.0406191349	2062620.0000000000"
2016-06-29 13:51:16,"454	bi13	214.0375390053	2062420.0000000000"
2016-06-29 13:51:17,"457	bi13	215.0404419899	2063120.0000000000"
2016-06-29 13:51:18,"487	bi13	216.0702979565	2063159.9999999998"
2016-06-29 13:51:19,"470	bi13	217.0533399582	2062969.9999999998"
2016-06-29 13:51:20,"460	bi13	218.0432519913	2062770.0000000000"
2016-06-29 13:51:21,"454	bi13	219.0371260643	2062600.0000000000"
2016-06-29 13:51:22,"458	bi13	220.0410790443	2063429.9999999998"
2016-06-29 13:51:23,"453	bi13	221.0369570255	2063159.9999999998"
2016-06-29 13:51:24,"463	bi13	222.0467901230	2062860.0000000002"
2016-06-29 13:51:25,"453	bi13	223.0366799831	2062659.9999999998"
2016-06-29 13:51:26,"455	bi13	224.0385949612	2062920.0000000000"
2016-06-29 13:51:27,"460	bi13	225.0435390472	2063210.0000000000"
2016-06-29 13:51:28,"454	bi13	226.0374240875	2062980.0000000000"
2016-06-29 13:51:29,"496	bi13	227.0793359280	2062730.0000000000"
2016-06-29 13:51:30,"478	bi13	228.0612981319	2062440.0000000000"
2016-06-29 13:51:31,"461	bi13	229.0441489220	2063040.0000000000"
2016-06-29 13:51:32,"454	bi13	230.0370340347	2062989.9999999998"
2016-06-29 13:51:33,"456	bi13	231.0389900208	2062860.0000000002"
2016-06-29 13:51:34,"453	bi13	232.0369610786	2062690.0000000000"
2016-06-29 13:51:35,"472	bi13	233.0558650494	2062429.9999999998"
2016-06-29 13:51:36,"459	bi13	234.0428509712	2062290.0000000000"
2016-06-29 13:51:37,"453	bi13	235.0367419720	2062110.0000000002"
2016-06-29 13:51:38,"458	bi13	236.0415999889	2062980.0000000000"
2016-06-29 13:51:39,"454	bi13	237.0374650955	2062850.0000000000"
2016-06-29 13:51:40,"457	bi13	238.0402801037	2062560.0000000000"
2016-06-29 13:51:41,"487	bi13	239.0702159405	2062480.0000000000"
2016-06-29 13:51:42,"470	bi13	240.0530910492	2062409.9999999998"
2016-06-29 13:51:43,"459	bi13	241.0429120064	2062429.9999999998"
2016-06-29 13:51:44,"453	bi13	242.0369210243	2062280.0000000002"
2016-06-29 13:51:45,"458	bi13	243.0418510437	2062090.0000000002"
2016-06-29 13:51:46,"453	bi13	244.0367660522	2061909.9999999998"
2016-06-29 13:51:47,"464	bi13	245.0475020409	2062760.0000000002"
2016-06-29 13:51:48,"454	bi13	246.0374660492	2062550.0000000002"
2016-06-29 13:51:49,"456	bi13	247.0394160748	2062530.0000000002"
2016-06-29 13:51:50,"460	bi13	248.0432920456	2062440.0000000000"
2016-06-29 13:51:51,"454	bi13	249.0370891094	2062340.0000000002"
2016-06-29 13:51:52,"497	bi13	250.0799930096	2062320.0000000002"
2016-06-29 13:51:53,"478	bi13	251.0619180202	2062300.0000000002"
2016-06-29 13:51:54,"461	bi13	252.0448689461	2062909.9999999998"
2016-06-29 13:51:55,"454	bi13	253.0377180576	2063080.0000000000"
2016-06-29 13:51:56,"456	bi13	254.0396230221	2062960.0000000000"
2016-06-29 13:51:57,"454	bi13	255.0375220776	2062860.0000000002"
2016-06-29 13:51:58,"472	bi13	256.0552890301	2062739.9999999998"
2016-06-29 13:51:59,"460	bi13	257.0433409214	2062670.0000000000"
