time,mass
2016-06-15 13:45:12,"636	sn17	0.0574910641	2320920.0000000000"
2016-06-15 13:45:13,"617	sn17	1.0385260582	2320610.0000000000"
2016-06-15 13:45:14,"619	sn17	2.0404720306	2321620.0000000000"
2016-06-15 13:45:15,"616	sn17	3.0374209881	2320860.0000000000"
2016-06-15 13:45:16,"618	sn17	4.0393781662	2320810.0000000000"
2016-06-15 13:45:17,"633	sn17	5.0542500019	2320750.0000000000"
2016-06-15 13:45:18,"616	sn17	6.0371849537	2319620.0000000000"
2016-06-15 13:45:19,"620	sn17	7.0410809517	2319230.0000000000"
2016-06-15 13:45:20,"616	sn17	8.0369470119	2318900.0000000000"
2016-06-15 13:45:21,"618	sn17	9.0398230553	2318950.0000000000"
2016-06-15 13:45:22,"615	sn17	10.0366320610	2319030.0000000000"
2016-06-15 13:45:23,"644	sn17	11.0656130314	2318680.0000000000"
2016-06-15 13:45:24,"628	sn17	12.0495181084	2318670.0000000000"
2016-06-15 13:45:25,"617	sn17	13.0384800434	2318350.0000000000"
2016-06-15 13:45:26,"621	sn17	14.0424451828	2317930.0000000000"
2016-06-15 13:45:27,"617	sn17	15.0383310318	2317610.0000000000"
2016-06-15 13:45:28,"641	sn17	16.0622210503	2317550.0000000000"
2016-06-15 13:45:29,"624	sn17	17.0449409485	2317590.0000000000"
2016-06-15 13:45:30,"619	sn17	18.0399491787	2317370.0000000000"
2016-06-15 13:45:31,"616	sn17	19.0378270149	2317370.0000000000"
2016-06-15 13:45:32,"617	sn17	20.0387430191	2315370.0000000000"
2016-06-15 13:45:33,"622	sn17	21.0436911583	2315550.0000000000"
2016-06-15 13:45:34,"653	sn17	22.0744900703	2316560.0000000000"
2016-06-15 13:45:35,"636	sn17	23.0574660301	2317030.0000000000"
2016-06-15 13:45:36,"618	sn17	24.0394091606	2317480.0000000000"
2016-06-15 13:45:37,"619	sn17	25.0403461456	2317180.0000000000"
2016-06-15 13:45:38,"616	sn17	26.0372660160	2317120.0000000000"
2016-06-15 13:45:39,"619	sn17	27.0401079655	2317170.0000000000"
2016-06-15 13:45:40,"633	sn17	28.0539891720	2317040.0000000000"
2016-06-15 13:45:41,"616	sn17	29.0378069878	2317070.0000000000"
2016-06-15 13:45:42,"620	sn17	30.0417020321	2317060.0000000000"
2016-06-15 13:45:43,"615	sn17	31.0366671085	2317030.0000000000"
2016-06-15 13:45:44,"619	sn17	32.0406260490	2317140.0000000000"
2016-06-15 13:45:45,"615	sn17	33.0365011692	2317250.0000000000"
2016-06-15 13:45:46,"645	sn17	34.0664281845	2317340.0000000000"
2016-06-15 13:45:47,"628	sn17	35.0494270325	2317380.0000000000"
2016-06-15 13:45:48,"617	sn17	36.0382461548	2317310.0000000000"
2016-06-15 13:45:49,"621	sn17	37.0422489643	2317320.0000000000"
2016-06-15 13:45:50,"616	sn17	38.0371911526	2317490.0000000000"
2016-06-15 13:45:51,"642	sn17	39.0629391670	2317480.0000000000"
2016-06-15 13:45:52,"621	sn17	40.0420000553	2317350.0000000000"
2016-06-15 13:45:53,"619	sn17	41.0399501324	2317290.0000000000"
2016-06-15 13:45:54,"616	sn17	42.0369060040	2317470.0000000000"
2016-06-15 13:45:55,"618	sn17	43.0397021770	2317560.0000000000"
2016-06-15 13:45:56,"622	sn17	44.0435791016	2317760.0000000000"
2016-06-15 13:45:57,"653	sn17	45.0745260715	2317740.0000000000"
2016-06-15 13:45:58,"637	sn17	46.0584299564	2317450.0000000000"
2016-06-15 13:45:59,"618	sn17	47.0393290520	2316940.0000000000"
2016-06-15 13:46:00,"619	sn17	48.0401220322	2316980.0000000000"
2016-06-15 13:46:01,"616	sn17	49.0371410847	2318240.0000000000"
2016-06-15 13:46:02,"619	sn17	50.0400631428	2317730.0000000000"
2016-06-15 13:46:03,"633	sn17	51.0540390015	2316810.0000000000"
2016-06-15 13:46:04,"617	sn17	52.0379550457	2318570.0000000000"
2016-06-15 13:46:05,"620	sn17	53.0418009758	2317470.0000000000"
2016-06-15 13:46:06,"615	sn17	54.0368280411	2317570.0000000000"
2016-06-15 13:46:07,"619	sn17	55.0407791138	2316640.0000000000"
2016-06-15 13:46:08,"615	sn17	56.0366909504	2316470.0000000000"
2016-06-15 13:46:09,"645	sn17	57.0665819645	2315990.0000000000"
2016-06-15 13:46:10,"628	sn17	58.0495011806	2314530.0000000000"
2016-06-15 13:46:11,"617	sn17	59.0384299755	2313390.0000000000"
2016-06-15 13:46:12,"621	sn17	60.0424289703	2312440.0000000000"
2016-06-15 13:46:13,"617	sn17	61.0382640362	2310780.0000000000"
2016-06-15 13:46:14,"642	sn17	62.0632381439	2309670.0000000000"
2016-06-15 13:46:15,"625	sn17	63.0462131500	2308340.0000000000"
2016-06-15 13:46:16,"619	sn17	64.0400650501	2307180.0000000000"
2016-06-15 13:46:17,"616	sn17	65.0369739532	2306160.0000000000"
2016-06-15 13:46:18,"618	sn17	66.0398521423	2305110.0000000000"
2016-06-15 13:46:19,"622	sn17	67.0437810421	2303850.0000000000"
2016-06-15 13:46:20,"654	sn17	68.0755779743	2302850.0000000000"
2016-06-15 13:46:21,"637	sn17	69.0583939552	2301470.0000000000"
2016-06-15 13:46:22,"619	sn17	70.0403759480	2300180.0000000000"
2016-06-15 13:46:23,"619	sn17	71.0403449535	2298410.0000000000"
2016-06-15 13:46:24,"616	sn17	72.0372450352	2296810.0000000000"
2016-06-15 13:46:25,"620	sn17	73.0410461426	2294660.0000000000"
2016-06-15 13:46:26,"634	sn17	74.0550329685	2292710.0000000000"
2016-06-15 13:46:27,"618	sn17	75.0389549732	2290760.0000000000"
2016-06-15 13:46:28,"622	sn17	76.0428590775	2288860.0000000000"
2016-06-15 13:46:29,"615	sn17	77.0367410183	2286950.0000000000"
2016-06-15 13:46:30,"620	sn17	78.0416779518	2284410.0000000000"
2016-06-15 13:46:31,"616	sn17	79.0375859737	2282760.0000000000"
2016-06-15 13:46:32,"646	sn17	80.0674841404	2281120.0000000000"
2016-06-15 13:46:33,"628	sn17	81.0494539738	2278750.0000000000"
2016-06-15 13:46:34,"618	sn17	82.0392229557	2276690.0000000000"
2016-06-15 13:46:35,"622	sn17	83.0431041718	2275740.0000000000"
2016-06-15 13:46:36,"616	sn17	84.0370221138	2275040.0000000000"
2016-06-15 13:46:37,"643	sn17	85.0639500618	2274140.0000000000"
2016-06-15 13:46:38,"622	sn17	86.0429320335	2273060.0000000000"
2016-06-15 13:46:39,"620	sn17	87.0408589840	2272830.0000000000"
2016-06-15 13:46:40,"616	sn17	88.0377211571	2273020.0000000000"
2016-06-15 13:46:41,"618	sn17	89.0396039486	2272560.0000000000"
2016-06-15 13:46:42,"623	sn17	90.0444800854	2271560.0000000000"
2016-06-15 13:46:43,"654	sn17	91.0753560066	2271110.0000000000"
2016-06-15 13:46:44,"638	sn17	92.0592930317	2270440.0000000000"
2016-06-15 13:46:45,"619	sn17	93.0402309895	2269930.0000000000"
2016-06-15 13:46:46,"620	sn17	94.0410921574	2269300.0000000000"
2016-06-15 13:46:47,"616	sn17	95.0370190144	2268180.0000000000"
2016-06-15 13:46:48,"620	sn17	96.0409350395	2267440.0000000000"
2016-06-15 13:46:49,"633	sn17	97.0548331738	2266760.0000000000"
2016-06-15 13:46:50,"617	sn17	98.0388071537	2265700.0000000000"
2016-06-15 13:46:51,"621	sn17	99.0426609516	2265440.0000000000"
2016-06-15 13:46:52,"616	sn17	100.0376181602	2265640.0000000000"
2016-06-15 13:46:53,"620	sn17	101.0414881706	2265580.0000000000"
2016-06-15 13:46:54,"616	sn17	102.0374941826	2264690.0000000000"
2016-06-15 13:46:55,"646	sn17	103.0674390793	2264130.0000000000"
2016-06-15 13:46:56,"630	sn17	104.0513479710	2263700.0000000000"
2016-06-15 13:46:57,"618	sn17	105.0391941071	2263310.0000000000"
2016-06-15 13:46:58,"622	sn17	106.0432560444	2263540.0000000000"
2016-06-15 13:46:59,"617	sn17	107.0382080078	2263630.0000000000"
2016-06-15 13:47:00,"643	sn17	108.0640771389	2262990.0000000000"
2016-06-15 13:47:01,"626	sn17	109.0471360683	2265000.0000000000"
2016-06-15 13:47:02,"620	sn17	110.0410711765	2265440.0000000000"
2016-06-15 13:47:03,"616	sn17	111.0369541645	2264090.0000000000"
2016-06-15 13:47:04,"618	sn17	112.0398330688	2263250.0000000000"
2016-06-15 13:47:05,"617	sn17	113.0378789902	2262380.0000000000"
2016-06-15 13:47:06,"655	sn17	114.0767719746	2261830.0000000000"
2016-06-15 13:47:07,"637	sn17	115.0585870743	2261280.0000000000"
2016-06-15 13:47:08,"620	sn17	116.0414640903	2260760.0000000000"
2016-06-15 13:47:09,"620	sn17	117.0414459705	2260140.0000000000"
2016-06-15 13:47:10,"617	sn17	118.0384361744	2260400.0000000000"
2016-06-15 13:47:11,"620	sn17	119.0412840843	2260740.0000000000"
2016-06-15 13:47:12,"634	sn17	120.0551819801	2260920.0000000000"
2016-06-15 13:47:13,"618	sn17	121.0391361713	2260910.0000000000"
2016-06-15 13:47:14,"622	sn17	122.0429630280	2260880.0000000000"
2016-06-15 13:47:15,"617	sn17	123.0378839970	2260730.0000000000"
