time,mass
2016-06-08 12:31:29,"460	ec07	0.0637390614	2321700.0000000000"
2016-06-08 12:31:30,"439	ec07	1.0429880619	2321650.0000000000"
2016-06-08 12:31:31,"437	ec07	2.0411710739	2321700.0000000000"
2016-06-08 12:31:32,"434	ec07	3.0373389721	2322040.0000000000"
2016-06-08 12:31:33,"436	ec07	4.0394971371	2322120.0000000000"
2016-06-08 12:31:34,"434	ec07	5.0376441479	2322380.0000000000"
2016-06-08 12:31:35,"471	ec07	6.0748059750	2322480.0000000000"
2016-06-08 12:31:36,"454	ec07	7.0579919815	2323030.0000000000"
2016-06-08 12:31:37,"437	ec07	8.0411469936	2324390.0000000000"
2016-06-08 12:31:38,"438	ec07	9.0413839817	2322590.0000000000"
2016-06-08 12:31:39,"434	ec07	10.0374200344	2326150.0000000000"
2016-06-08 12:31:40,"437	ec07	11.0406119823	2327440.0000000000"
2016-06-08 12:31:41,"448	ec07	12.0517621040	2324860.0000000000"
2016-06-08 12:31:42,"435	ec07	13.0389871597	2322610.0000000000"
2016-06-08 12:31:43,"433	ec07	14.0371980667	2321680.0000000000"
2016-06-08 12:31:44,"434	ec07	15.0372991562	2320510.0000000000"
2016-06-08 12:31:45,"439	ec07	16.0424761772	2321490.0000000000"
2016-06-08 12:31:46,"434	ec07	17.0377869606	2329380.0000000000"
2016-06-08 12:31:47,"463	ec07	18.0668950081	2332580.0000000000"
2016-06-08 12:31:48,"445	ec07	19.0491991043	2329640.0000000000"
2016-06-08 12:31:49,"436	ec07	20.0394041538	2332690.0000000000"
2016-06-08 12:31:50,"434	ec07	21.0375380516	2328810.0000000000"
2016-06-08 12:31:51,"434	ec07	22.0377869606	2324380.0000000000"
2016-06-08 12:31:52,"457	ec07	23.0608990192	2325200.0000000000"
2016-06-08 12:31:53,"439	ec07	24.0430970192	2324420.0000000000"
2016-06-08 12:31:54,"438	ec07	25.0412709713	2324440.0000000000"
2016-06-08 12:31:55,"434	ec07	26.0373110771	2322930.0000000000"
2016-06-08 12:31:56,"437	ec07	27.0404870510	2322240.0000000000"
2016-06-08 12:31:57,"434	ec07	28.0377559662	2325150.0000000000"
2016-06-08 12:31:58,"472	ec07	29.0758399963	2326330.0000000000"
2016-06-08 12:31:59,"454	ec07	30.0580620766	2330670.0000000000"
2016-06-08 12:32:00,"438	ec07	31.0412440300	2326940.0000000000"
2016-06-08 12:32:01,"439	ec07	32.0424261093	2326950.0000000000"
2016-06-08 12:32:02,"434	ec07	33.0377070904	2325750.0000000000"
2016-06-08 12:32:03,"437	ec07	34.0408151150	2324920.0000000000"
2016-06-08 12:32:04,"452	ec07	35.0560660362	2324560.0000000000"
2016-06-08 12:32:05,"436	ec07	36.0392529964	2324030.0000000000"
2016-06-08 12:32:06,"434	ec07	37.0373959541	2323620.0000000000"
2016-06-08 12:32:07,"434	ec07	38.0375399590	2322760.0000000000"
2016-06-08 12:32:08,"439	ec07	39.0427811146	2322780.0000000000"
2016-06-08 12:32:09,"433	ec07	40.0368881226	2323050.0000000000"
2016-06-08 12:32:10,"463	ec07	41.0670089722	2322310.0000000000"
2016-06-08 12:32:11,"447	ec07	42.0502259731	2322130.0000000000"
2016-06-08 12:32:12,"436	ec07	43.0394530296	2322230.0000000000"
2016-06-08 12:32:13,"434	ec07	44.0376760960	2321750.0000000000"
2016-06-08 12:32:14,"435	ec07	45.0388669968	2321750.0000000000"
2016-06-08 12:32:15,"457	ec07	46.0610871315	2321810.0000000000"
2016-06-08 12:32:16,"439	ec07	47.0432360172	2321610.0000000000"
2016-06-08 12:32:17,"438	ec07	48.0415179729	2321550.0000000000"
2016-06-08 12:32:18,"434	ec07	49.0377860069	2322300.0000000000"
2016-06-08 12:32:19,"436	ec07	50.0399010181	2321660.0000000000"
2016-06-08 12:32:20,"433	ec07	51.0371310711	2321520.0000000000"
2016-06-08 12:32:21,"473	ec07	52.0763831139	2321270.0000000000"
2016-06-08 12:32:22,"455	ec07	53.0585720539	2319940.0000000000"
2016-06-08 12:32:23,"438	ec07	54.0417821407	2319500.0000000000"
2016-06-08 12:32:24,"438	ec07	55.0419230461	2318820.0000000000"
2016-06-08 12:32:25,"433	ec07	56.0371119976	2317480.0000000000"
2016-06-08 12:32:26,"438	ec07	57.0413401127	2316550.0000000000"
2016-06-08 12:32:27,"449	ec07	58.0524780750	2316090.0000000000"
2016-06-08 12:32:28,"436	ec07	59.0396680832	2315590.0000000000"
2016-06-08 12:32:29,"433	ec07	60.0368621349	2315000.0000000000"
2016-06-08 12:32:30,"434	ec07	61.0379910469	2314560.0000000000"
2016-06-08 12:32:31,"439	ec07	62.0431900024	2314650.0000000000"
2016-06-08 12:32:32,"434	ec07	63.0374159813	2314440.0000000000"
2016-06-08 12:32:33,"464	ec07	64.0674240589	2314480.0000000000"
2016-06-08 12:32:34,"447	ec07	65.0507800579	2314380.0000000000"
2016-06-08 12:32:35,"436	ec07	66.0398600101	2314320.0000000000"
2016-06-08 12:32:36,"433	ec07	67.0371050835	2314380.0000000000"
2016-06-08 12:32:37,"435	ec07	68.0382440090	2314540.0000000000"
2016-06-08 12:32:38,"458	ec07	69.0612699986	2314540.0000000000"
2016-06-08 12:32:39,"440	ec07	70.0435421467	2314350.0000000000"
2016-06-08 12:32:40,"438	ec07	71.0417900085	2314330.0000000000"
2016-06-08 12:32:41,"433	ec07	72.0369429588	2313690.0000000000"
2016-06-08 12:32:42,"437	ec07	73.0410940647	2313740.0000000000"
2016-06-08 12:32:43,"434	ec07	74.0373191833	2314150.0000000000"
2016-06-08 12:32:44,"473	ec07	75.0765240192	2314490.0000000000"
2016-06-08 12:32:45,"455	ec07	76.0587711334	2314120.0000000000"
2016-06-08 12:32:46,"438	ec07	77.0419540405	2314280.0000000000"
2016-06-08 12:32:47,"439	ec07	78.0431859493	2314620.0000000000"
2016-06-08 12:32:48,"434	ec07	79.0372810364	2314740.0000000000"
2016-06-08 12:32:49,"439	ec07	80.0424540043	2314810.0000000000"
2016-06-08 12:32:50,"449	ec07	81.0526709557	2314950.0000000000"
2016-06-08 12:32:51,"436	ec07	82.0398011208	2314500.0000000000"
2016-06-08 12:32:52,"433	ec07	83.0370290279	2315530.0000000000"
2016-06-08 12:32:53,"435	ec07	84.0382289886	2316210.0000000000"
2016-06-08 12:32:54,"440	ec07	85.0434720516	2316720.0000000000"
2016-06-08 12:32:55,"434	ec07	86.0376479626	2316520.0000000000"
